TAG13766	fig|31899.10.peg.1717	-		-	
TAG13767	-	fig|1094508.3.peg.1715		-	
TAG13781	-	-		fig|203119.11.peg.2849	
TAG13783	-	fig|1094508.3.peg.1331		fig|203119.11.peg.778	
TAG13804	fig|31899.10.peg.2711	fig|1094508.3.peg.1821		fig|203119.11.peg.509	
TAG13806	fig|31899.10.peg.2716	fig|1094508.3.peg.1816		fig|203119.11.peg.504	
TAG13823	fig|31899.10.peg.1745	fig|1094508.3.peg.1770		fig|203119.11.peg.1079	
TAG13829	-	fig|1094508.3.peg.929		-	
TAG13831	fig|31899.10.peg.1448	fig|1094508.3.peg.1789		fig|203119.11.peg.809	
TAG13832	fig|31899.10.peg.179	fig|1094508.3.peg.2216,fig|1094508.3.peg.787"""	-	fig|203119.11.peg.1337	-
TAG13853	fig|31899.10.peg.1538	fig|1094508.3.peg.1859	Tsac_1834	fig|203119.11.peg.443	Cthe_0418
TAG13856	fig|31899.10.peg.1616	fig|1094508.3.peg.1543	Tsac_1522	fig|203119.11.peg.1012,fig|203119.11.peg.1229	Cthe_0963,Cthe_1170
TAG13857	-	fig|1094508.3.peg.1866	Tsac_1841	-	-
TAG13858	fig|31899.10.peg.1465	fig|1094508.3.peg.1871	Tsac_1846	fig|203119.11.peg.1107	Cthe_1050
TAG13860	fig|31899.10.peg.1647	fig|1094508.3.peg.1782,fig|1094508.3.peg.1880	Tsac_1758,Tsac_1855	fig|203119.11.peg.1148,fig|203119.11.peg.976	Cthe_1089,Cthe_0929
TAG13861	-	fig|1094508.3.peg.59	Tsac_0058	fig|203119.11.peg.3365	Cthe_3152
TAG13863	fig|31899.10.peg.1991	fig|1094508.3.peg.1892	Tsac_1867	fig|203119.11.peg.817	Cthe_0775
TAG13876	-	fig|1094508.3.peg.454	Tsac_0450	-	-
TAG13885	fig|31899.10.peg.2059	-	-	-	-
TAG13897	fig|31899.10.peg.2890	fig|1094508.3.peg.241	Tsac_0240	fig|203119.11.peg.2210	Cthe_2083
TAG13924	fig|31899.10.peg.1304	fig|1094508.3.peg.1640	Tsac_1619	fig|203119.11.peg.1895	Cthe_1796
TAG13925	fig|31899.10.peg.2201	fig|1094508.3.peg.2037	Tsac_2011	fig|203119.11.peg.915	Cthe_0871
TAG13947	fig|31899.10.peg.544	fig|1094508.3.peg.349,fig|1094508.3.peg.982	Tsac_0346,Tsac_0971	-	-
TAG13969	-	-	-	fig|203119.11.peg.646	Cthe_0619
TAG14002	"fig|31899.10.peg.1247	fig|1094508.3.peg.1600,fig|1094508.3.peg.1928		fig|203119.11.peg.129,fig|203119.11.peg.3103,fig|203119.11.peg.473	
TAG14004	-	fig|1094508.3.peg.1933		fig|203119.11.peg.708	
TAG14005	fig|31899.10.peg.1821	fig|1094508.3.peg.1946		fig|203119.11.peg.858	
TAG14006	fig|31899.10.peg.1776	fig|1094508.3.peg.1948		fig|203119.11.peg.870	
TAG14010	-	fig|1094508.3.peg.2177		-	
TAG14011	-	fig|1094508.3.peg.1956		fig|203119.11.peg.881	
TAG14013	fig|31899.10.peg.1473	fig|1094508.3.peg.1959		fig|203119.11.peg.884	
TAG14015	-	fig|1094508.3.peg.1964		fig|203119.11.peg.889	
TAG14016	fig|31899.10.peg.2207	fig|1094508.3.peg.1967		fig|203119.11.peg.892	
TAG14053	fig|31899.10.peg.519	-		-	
TAG14070	fig|31899.10.peg.1633	fig|1094508.3.peg.2002		fig|203119.11.peg.165	
TAG14079	-	-		fig|203119.11.peg.308	
TAG14089	fig|31899.10.peg.679"	-	Tsac_1578,Tsac_1904	fig|203119.11.peg.1067	Cthe_0120,Cthe_2900,Cthe_0448
TAG14091	fig|31899.10.peg.2151	fig|1094508.3.peg.2219	Tsac_2192	fig|203119.11.peg.1065	Cthe_1014
TAG14092	fig|31899.10.peg.846	fig|1094508.3.peg.2220	Tsac_2193	fig|203119.11.peg.2214	Cthe_2086
TAG14102	fig|31899.10.peg.510	-	-	-	-
TAG14109	-	fig|1094508.3.peg.1333	Tsac_1319	-	-
TAG14115	fig|31899.10.peg.1155	-	-	-	-
TAG14120	fig|31899.10.peg.2497	fig|1094508.3.peg.1064	Tsac_1053	-	-
TAG14127	-	fig|1094508.3.peg.1325	Tsac_1311	-	-
TAG14142	-	fig|1094508.3.peg.2253,fig|1094508.3.peg.2271	Tsac_2226,Tsac_2243	-	-
TAG14150	fig|31899.10.peg.368	fig|1094508.3.peg.556	fig|1094508.3.peg.556	fig|203119.11.peg.2522	Cthe_2370
TAG14167	-	fig|1094508.3.peg.1498	Tsac_1478	fig|203119.11.peg.2884,fig|203119.11.peg.672	Cthe_2710,Cthe_0643
TAG14173	fig|31899.10.peg.2007	fig|1094508.3.peg.921	Tsac_0911	-	-
TAG14179	fig|31899.10.peg.875	fig|1094508.3.peg.1380	Tsac_1366	fig|203119.11.peg.1846	Cthe_1751
TAG14180	-	fig|1094508.3.peg.2185	Tsac_2158	fig|203119.11.peg.3219	Cthe_3008
TAG14192	fig|31899.10.peg.2267	fig|1094508.3.peg.1621	Tsac_1600	fig|203119.11.peg.3402	Cthe_3186
TAG14196	-	fig|1094508.3.peg.1636	Tsac_1615	-	-
TAG14201	-	fig|1094508.3.peg.2298	Tsac_2269	-	-
TAG14204	-	-	-	fig|203119.11.peg.2984	Cthe_2802
TAG14206	-	-	-	fig|203119.11.peg.2964	Cthe_2783
TAG14221	fig|31899.10.peg.1894	-	-	-	-
TAG14222	fig|31899.10.peg.2126	fig|1094508.3.peg.2597	Tsac_2561	fig|203119.11.peg.1088	Cthe_1035
TAG14233	fig|31899.10.peg.1965	fig|1094508.3.peg.1196	Tsac_1182	fig|203119.11.peg.3092	Cthe_2889
TAG14236	fig|31899.10.peg.372	fig|1094508.3.peg.961	Tsac_0950	-	-
TAG14237	fig|31899.10.peg.1943	-	-	-	-
TAG14239	-	fig|1094508.3.peg.257,fig|1094508.3.peg.280	Tsac_0256,fig|1094508.3.peg.280	fig|203119.11.peg.3200	Cthe_2991
TAG14254	-	fig|1094508.3.peg.75,fig|1094508.3.peg.912	Tsac_0073,Tsac_0902	-	-
TAG14274	fig|31899.10.peg.1516	fig|1094508.3.peg.1739	Tsac_1715	fig|203119.11.peg.1390	Cthe_1315
TAG14283	-	fig|1094508.3.peg.424	Tsac_0420	-	-
TAG14290	fig|31899.10.peg.1871	fig|1094508.3.peg.1730	Tsac_1706	fig|203119.11.peg.994	Cthe_0947
TAG14293	fig|31899.10.peg.1288	-	-	-	-
TAG14314	fig|31899.10.peg.866	fig|1094508.3.peg.2657	Tsac_2621	fig|203119.11.peg.1870	Cthe_1774
TAG14315	fig|31899.10.peg.785	fig|1094508.3.peg.2274	Tsac_2245	-	-
TAG14332	fig|31899.10.peg.2656	fig|1094508.3.peg.2690	Tsac_2652	fig|203119.11.peg.3076	Cthe_2875
TAG14338	fig|31899.10.peg.2453	fig|1094508.3.peg.1210	Tsac_1196	-	-
TAG14344	-	fig|1094508.3.peg.356	Tsac_0353	fig|203119.11.peg.3310	Cthe_3098
TAG14360	fig|31899.10.peg.1999	-	-	fig|203119.11.peg.639	Cthe_0613
TAG14364	fig|31899.10.peg.941	fig|1094508.3.peg.640	Tsac_0632	fig|203119.11.peg.3302	Cthe_3091
TAG14365	fig|31899.10.peg.1736	fig|1094508.3.peg.814	Tsac_0808	fig|203119.11.peg.191	Cthe_0179
TAG14366	fig|31899.10.peg.2037	fig|1094508.3.peg.2662,fig|1094508.3.peg.775	Tsac_2626,Tsac_0768	fig|203119.11.peg.1977	Cthe_1869
TAG14379	fig|31899.10.peg.2090	fig|1094508.3.peg.1149	Tsac_1136	fig|203119.11.peg.301	Cthe_0284
TAG14402	-	-	-	fig|203119.11.peg.2008,fig|203119.11.peg.2035	Cthe_1895,Cthe_1921
TAG14407	"fig|31899.10.peg.136	fig|1094508.3.peg.2401		fig|203119.11.peg.1857	
TAG14418	-	fig|1094508.3.peg.314		fig|203119.11.peg.2784	
TAG14421	fig|31899.10.peg.2313	fig|1094508.3.peg.1251		fig|203119.11.peg.1967	
TAG14422	"fig|31899.10.peg.1557	fig|1094508.3.peg.1213,fig|1094508.3.peg.320"""		fig|203119.11.peg.1170,fig|203119.11.peg.2766	
TAG14429	fig|31899.10.peg.2539	-		-	
TAG14430	"fig|31899.10.peg.1268	fig|1094508.3.peg.1020,fig|1094508.3.peg.985"""		fig|203119.11.peg.1892,fig|203119.11.peg.2903	
TAG14440	fig|31899.10.peg.1929	fig|1094508.3.peg.1258		fig|203119.11.peg.331	
TAG14445	fig|31899.10.peg.485	-		-	
TAG14478	-	fig|1094508.3.peg.877		-	
TAG14526	fig|31899.10.peg.2466	fig|1094508.3.peg.2557		-	
TAG14527	fig|31899.10.peg.2342	-		-	
TAG14561	fig|31899.10.peg.2269	-		-	
TAG14569	fig|31899.10.peg.1553	fig|1094508.3.peg.2653		fig|203119.11.peg.2579	
TAG14570	fig|31899.10.peg.569	fig|1094508.3.peg.656		fig|203119.11.peg.2229	
TAG14584	-	-		fig|203119.11.peg.2165	
TAG14599	-	fig|1094508.3.peg.2529		-	
TAG14604	"fig|31899.10.peg.1023	fig|1094508.3.peg.624,fig|1094508.3.peg.625"""		-	
TAG14612	fig|31899.10.peg.1737	fig|1094508.3.peg.2130		fig|203119.11.peg.1309	
TAG14615	fig|31899.10.peg.2044	fig|1094508.3.peg.2083		fig|203119.11.peg.1395	
TAG14618	fig|31899.10.peg.2436	fig|1094508.3.peg.2097		fig|203119.11.peg.1094	
TAG14620	fig|31899.10.peg.2049	fig|1094508.3.peg.2088		fig|203119.11.peg.1400	
TAG14623	fig|31899.10.peg.1820	fig|1094508.3.peg.2080		fig|203119.11.peg.1448	
TAG14626	fig|31899.10.peg.1904	fig|1094508.3.peg.2068		fig|203119.11.peg.1123	
TAG14627	fig|31899.10.peg.1059	-		-	
TAG14628	fig|31899.10.peg.1406	-		fig|203119.11.peg.158	
TAG14655	fig|31899.10.peg.432	-		-	
TAG14681	fig|31899.10.peg.1285	-		-	
TAG14699	-	fig|1094508.3.peg.452		-	
TAG14702	"fig|31899.10.peg.1009	fig|1094508.3.peg.128		fig|203119.11.peg.2429,fig|203119.11.peg.3005,fig|203119.11.peg.516,fig|203119.11.peg.849"""	
TAG14719	fig|31899.10.peg.2712	fig|1094508.3.peg.1820		fig|203119.11.peg.508	
TAG14728	"fig|31899.10.peg.1948	fig|1094508.3.peg.11,fig|1094508.3.peg.1603,fig|1094508.3.peg.2386,fig|1094508.3.peg.447,fig|1094508.3.peg.744"""		fig|203119.11.peg.1359,fig|203119.11.peg.1476,fig|203119.11.peg.2483	
TAG14732	fig|31899.10.peg.1232	fig|1094508.3.peg.1586		fig|203119.11.peg.1028	
TAG14737	fig|31899.10.peg.1852	fig|1094508.3.peg.2031		fig|203119.11.peg.650	
TAG14748	"fig|31899.10.peg.2019	fig|1094508.3.peg.1500,fig|1094508.3.peg.2106"""		fig|203119.11.peg.2031,fig|203119.11.peg.2838	
TAG14750	fig|31899.10.peg.1518	fig|1094508.3.peg.1741		fig|203119.11.peg.1388	
TAG14759	-	fig|1094508.3.peg.285		-	
TAG14764	fig|31899.10.peg.2794	-		-	
TAG14780	fig|31899.10.peg.405	fig|1094508.3.peg.173		-	
TAG14785	fig|31899.10.peg.521	fig|1094508.3.peg.1131		-	
TAG14792	-	-		fig|203119.11.peg.1916	
TAG14804	fig|31899.10.peg.1768	fig|1094508.3.peg.678		fig|203119.11.peg.160	
TAG14805	fig|31899.10.peg.379	fig|1094508.3.peg.565		fig|203119.11.peg.2528	
TAG14823	fig|31899.10.peg.1495	fig|1094508.3.peg.1696		fig|203119.11.peg.2204	
TAG14830	-	fig|1094508.3.peg.680		-	
TAG14858	fig|31899.10.peg.1065	-		-	
TAG14881	-	fig|1094508.3.peg.2007		-	
TAG14891	fig|31899.10.peg.2439	fig|1094508.3.peg.1881		fig|203119.11.peg.2921	
TAG14905	fig|31899.10.peg.1867	fig|1094508.3.peg.1728		fig|203119.11.peg.998	
TAG14918	-	fig|1094508.3.peg.2571		-	
TAG14968	-	fig|1094508.3.peg.2494		fig|203119.11.peg.1963	
TAG14995	-	fig|1094508.3.peg.2030		-	
TAG15004	-	fig|1094508.3.peg.2538		-	
TAG15010	-	fig|1094508.3.peg.1319		-	
TAG15020	-	fig|1094508.3.peg.501		-	
TAG15026	-	fig|1094508.3.peg.1261		fig|203119.11.peg.3258	
TAG15027	fig|31899.10.peg.2315	fig|1094508.3.peg.1244	Tsac_2370	fig|203119.11.peg.1684,fig|203119.11.peg.1969,fig|203119.11.peg.791"""	Cthe_1761
TAG15030	-	fig|1094508.3.peg.1232	Tsac_1218	-	-
TAG15031	-	fig|1094508.3.peg.1230	Tsac_1216	-	-
TAG15032	-	fig|1094508.3.peg.1206	Tsac_1192	-	-
TAG15033	-	fig|1094508.3.peg.1203	Tsac_1189	-	-
TAG15048	-	fig|1094508.3.peg.153	Tsac_0152	-	-
TAG15062	"fig|31899.10.peg.237	-		-	
TAG15084	-	fig|1094508.3.peg.891		-	
TAG15090	-	fig|1094508.3.peg.889		-	
TAG15104	-	fig|1094508.3.peg.337		-	
TAG15106	-	fig|1094508.3.peg.413		-	
TAG15113	-	fig|1094508.3.peg.2821		-	
TAG15119	-	fig|1094508.3.peg.1235		-	
TAG15123	-	fig|1094508.3.peg.2421		-	
TAG15129	-	fig|1094508.3.peg.1341		-	
TAG15131	fig|31899.10.peg.2433	fig|1094508.3.peg.1666,fig|1094508.3.peg.2591"""	-	fig|203119.11.peg.3171	-
TAG15136	-	-	-	fig|203119.11.peg.485	Cthe_0458
TAG15137	-	fig|1094508.3.peg.2297	Tsac_2268	-	-
TAG15177	-	fig|1094508.3.peg.950	Tsac_0940	-	-
TAG15184	fig|31899.10.peg.1661	fig|1094508.3.peg.46	Tsac_0045	-	-
TAG15234	fig|31899.10.peg.2585	fig|1094508.3.peg.779	Tsac_0772	fig|203119.11.peg.2053	Cthe_1938
TAG15237	-	fig|1094508.3.peg.761	Tsac_0754	-	-
TAG15240	-	-	-	fig|203119.11.peg.2166	Cthe_2040
TAG15247	fig|31899.10.peg.1123	-	-	-	-
TAG15257	fig|31899.10.peg.2479	fig|1094508.3.peg.380	Tsac_0374	-	-
TAG15287	fig|31899.10.peg.887	fig|1094508.3.peg.400,fig|1094508.3.peg.593	Tsac_0394,Tsac_0587	fig|203119.11.peg.2452	Cthe_2303
TAG15288	fig|31899.10.peg.468	fig|1094508.3.peg.443	Tsac_0439	-	-
TAG15289	fig|31899.10.peg.1003	-	-	fig|203119.11.peg.2301	Cthe_2162
TAG15341	-	fig|1094508.3.peg.531	Tsac_0527	-	-
TAG15345	-	fig|1094508.3.peg.265	Tsac_0264	-	-
TAG15353	-	fig|1094508.3.peg.119	Tsac_0118	-	-
TAG15369	fig|31899.10.peg.97	fig|1094508.3.peg.1068	Tsac_1057	fig|203119.11.peg.1111	Cthe_1054
TAG15389	-	fig|1094508.3.peg.74	Tsac_0072	-	-
TAG15393	-	-	-	fig|203119.11.peg.1471	Cthe_1390
TAG15395	fig|31899.10.peg.2759	fig|1094508.3.peg.2747,fig|1094508.3.peg.456,fig|1094508.3.peg.494,fig|1094508.3.peg.506,fig|1094508.3.peg.605,fig|1094508.3.peg.609	Tsac_2713,Tsac_0452,Tsac_0489,Tsac_0501,Tsac_0598,Tsac_0602	fig|203119.11.peg.1643,fig|203119.11.peg.1997,fig|203119.11.peg.960	Cthe_1550,Cthe_1884,Cthe_0913
TAG15400	-	fig|1094508.3.peg.2549	Tsac_2514	-	-
TAG15410	-	fig|1094508.3.peg.44	Tsac_0043	-	-
TAG15424	-	-	-	fig|203119.11.peg.1641	Cthe_1548
TAG15438	-	fig|1094508.3.peg.2352	Tsac_2322	-	-
TAG15444	fig|31899.10.peg.369	-	-	-	-
TAG15447	fig|31899.10.peg.1917	fig|1094508.3.peg.1444	Tsac_1424	fig|203119.11.peg.2777	Cthe_2607
TAG15477	-	fig|1094508.3.peg.1459	Tsac_1438	-	-
TAG15487	-	-	-	fig|203119.11.peg.1184	Cthe_1124
TAG15489	-	fig|1094508.3.peg.266	Tsac_0265	-	-
TAG15500	"fig|31899.10.peg.1712	fig|1094508.3.peg.1522,fig|1094508.3.peg.1760,fig|1094508.3.peg.1761,fig|1094508.3.peg.2531,fig|1094508.3.peg.766		fig|203119.11.peg.231,fig|203119.11.peg.2500,fig|203119.11.peg.3391	
TAG15509	-	fig|1094508.3.peg.1559		fig|203119.11.peg.1852	
TAG15510	fig|31899.10.peg.1399	fig|1094508.3.peg.1563		-	
TAG15524	-	fig|1094508.3.peg.2109		-	
TAG15525	-	fig|1094508.3.peg.2108		-	
TAG15531	fig|31899.10.peg.2043	fig|1094508.3.peg.2082		fig|203119.11.peg.1394	
TAG15532	fig|31899.10.peg.1578	fig|1094508.3.peg.1077,fig|1094508.3.peg.2188,fig|1094508.3.peg.2205,fig|1094508.3.peg.387"""	Tsac_1502,Tsac_1737,Tsac_1738,Tsac_2496,Tsac_0759	fig|203119.11.peg.909	Cthe_0216,Cthe_2349,Cthe_3176
TAG15533	fig|31899.10.peg.883	fig|1094508.3.peg.2056	Tsac_2030	fig|203119.11.peg.2922	Cthe_2748
TAG15534	fig|31899.10.peg.100	-	-	-	-
TAG15535	fig|31899.10.peg.101	-	-	-	-
TAG15536	fig|31899.10.peg.1010	-	-	-	-
TAG15537	fig|31899.10.peg.1011	-	-	-	-
TAG15538	fig|31899.10.peg.1017	-	-	-	-
TAG15539	fig|31899.10.peg.102	-	-	-	-
TAG15540	fig|31899.10.peg.1021	-	-	-	-
TAG15541	fig|31899.10.peg.103	-	-	-	-
TAG15542	"fig|31899.10.peg.1033	fig|1094508.3.peg.1476		-	
TAG15543	fig|31899.10.peg.1036	-		-	
TAG15544	fig|31899.10.peg.1041	-		-	
TAG15545	fig|31899.10.peg.1042	-		-	
TAG15546	fig|31899.10.peg.1043	-		-	
TAG15547	fig|31899.10.peg.1044	-		-	
TAG15548	fig|31899.10.peg.1046	-		-	
TAG15549	fig|31899.10.peg.1049	-		-	
TAG15550	fig|31899.10.peg.104	-		-	
TAG15551	fig|31899.10.peg.105	-		-	
TAG15552	fig|31899.10.peg.1050	-		-	
TAG15553	fig|31899.10.peg.1063	-		-	
TAG15554	fig|31899.10.peg.106	-		-	
TAG15555	fig|31899.10.peg.107	-		-	
TAG15556	fig|31899.10.peg.108	-		-	
TAG15557	fig|31899.10.peg.1098	-		-	
TAG15558	fig|31899.10.peg.10	-		-	
TAG15559	fig|31899.10.peg.11	-		-	
TAG15560	fig|31899.10.peg.1106	-		-	
TAG15561	fig|31899.10.peg.1108	-		-	
TAG15562	fig|31899.10.peg.110	-		-	
TAG15563	fig|31899.10.peg.111	-		-	
TAG15564	fig|31899.10.peg.1113	-		-	
TAG15565	fig|31899.10.peg.1117	-		-	
TAG15566	fig|31899.10.peg.1121	-		-	
TAG15567	fig|31899.10.peg.1122	-		-	
TAG15568	fig|31899.10.peg.1124	-		-	
TAG15569	fig|31899.10.peg.1126	-		-	
TAG15570	fig|31899.10.peg.1127	-		-	
TAG15571	fig|31899.10.peg.112	-		-	
TAG15572	fig|31899.10.peg.1131	-		fig|203119.11.peg.482	
TAG15573	fig|31899.10.peg.1132	-		-	
TAG15574	fig|31899.10.peg.1133	-		-	
TAG15575	fig|31899.10.peg.1134	-		-	
TAG15576	fig|31899.10.peg.1137	-		-	
TAG15577	fig|31899.10.peg.113	-		-	
TAG15578	fig|31899.10.peg.1140	-		-	
TAG15579	fig|31899.10.peg.1141	-		-	
TAG15580	fig|31899.10.peg.1147	-		-	
TAG15581	fig|31899.10.peg.1148	-		-	
TAG15582	fig|31899.10.peg.1149	-		-	
TAG15583	fig|31899.10.peg.114	-		-	
TAG15584	fig|31899.10.peg.1152	-		-	
TAG15585	fig|31899.10.peg.1153	-		-	
TAG15586	fig|31899.10.peg.1158	-		-	
TAG15587	fig|31899.10.peg.115	-		-	
TAG15588	fig|31899.10.peg.1160	fig|1094508.3.peg.209		-	
TAG15589	fig|31899.10.peg.1161	fig|1094508.3.peg.1300		-	
TAG15590	fig|31899.10.peg.1164	fig|1094508.3.peg.1435		fig|203119.11.peg.2915	
TAG15591	fig|31899.10.peg.116	-		-	
TAG15592	fig|31899.10.peg.117	-		-	
TAG15593	fig|31899.10.peg.1172	-		-	
TAG15594	fig|31899.10.peg.1173	-		-	
TAG15595	fig|31899.10.peg.1174	-		-	
TAG15596	fig|31899.10.peg.1175	-		-	
TAG15597	fig|31899.10.peg.1176	-		-	
TAG15598	fig|31899.10.peg.1177	-		-	
TAG15599	fig|31899.10.peg.1179	-		-	
TAG15600	fig|31899.10.peg.118	-		-	
TAG15601	fig|31899.10.peg.1180	-		-	
TAG15602	fig|31899.10.peg.1181	-		-	
TAG15603	fig|31899.10.peg.1182	-		-	
TAG15604	fig|31899.10.peg.1183	-		-	
TAG15605	fig|31899.10.peg.1184	-		-	
TAG15606	fig|31899.10.peg.1185	-		-	
TAG15607	fig|31899.10.peg.119	-		-	
TAG15608	fig|31899.10.peg.1192	-		-	
TAG15609	fig|31899.10.peg.1193	-		-	
TAG15610	fig|31899.10.peg.1194	-		-	
TAG15611	fig|31899.10.peg.1196"	fig|1094508.3.peg.1990	Tsac_1455	-	-
TAG15612	fig|31899.10.peg.1198	-	-	-	-
TAG15613	fig|31899.10.peg.1199	-	-	-	-
TAG15614	fig|31899.10.peg.12	-	-	-	-
TAG15615	fig|31899.10.peg.120	-	-	-	-
TAG15616	fig|31899.10.peg.1201	-	-	fig|203119.11.peg.2097	Cthe_1980
TAG15617	fig|31899.10.peg.1209	-	-	-	-
TAG15618	fig|31899.10.peg.1214	-	-	-	-
TAG15619	fig|31899.10.peg.1215	-	-	-	-
TAG15620	fig|31899.10.peg.1223	-	-	-	-
TAG15621	fig|31899.10.peg.1241	-	-	-	-
TAG15622	fig|31899.10.peg.1245	-	-	-	-
TAG15623	fig|31899.10.peg.13	-	-	-	-
TAG15624	fig|31899.10.peg.1322	-	-	-	-
TAG15625	fig|31899.10.peg.1323	-	-	-	-
TAG15626	fig|31899.10.peg.1324	-	-	-	-
TAG15627	fig|31899.10.peg.1327	-	-	-	-
TAG15628	fig|31899.10.peg.1328	-	-	-	-
TAG15629	fig|31899.10.peg.1332	-	-	-	-
TAG15630	fig|31899.10.peg.1334	-	-	-	-
TAG15631	fig|31899.10.peg.1350	-	-	-	-
TAG15632	fig|31899.10.peg.1352	-	-	-	-
TAG15633	fig|31899.10.peg.1355	-	-	fig|203119.11.peg.3055,fig|203119.11.peg.3440	Cthe_2858,Cthe_3216
TAG15634	fig|31899.10.peg.1356	-	-	-	-
TAG15635	fig|31899.10.peg.1358	-	-	-	-
TAG15636	fig|31899.10.peg.1359	-	-	-	-
TAG15637	fig|31899.10.peg.1360	-	-	-	-
TAG15638	fig|31899.10.peg.1363	-	-	-	-
TAG15639	fig|31899.10.peg.1364	-	-	-	-
TAG15640	fig|31899.10.peg.1365	-	-	-	-
TAG15641	fig|31899.10.peg.1367	-	-	-	-
TAG15642	fig|31899.10.peg.1368	-	-	-	-
TAG15643	fig|31899.10.peg.1369	-	-	-	-
TAG15644	fig|31899.10.peg.1372	-	-	-	-
TAG15645	fig|31899.10.peg.1373	-	-	-	-
TAG15646	fig|31899.10.peg.1374	-	-	-	-
TAG15647	fig|31899.10.peg.1379	-	-	-	-
TAG15648	fig|31899.10.peg.138	-	-	-	-
TAG15649	fig|31899.10.peg.1380	-	-	-	-
TAG15650	fig|31899.10.peg.1381	-	-	-	-
TAG15651	fig|31899.10.peg.1382	-	-	-	-
TAG15652	fig|31899.10.peg.1384	-	-	-	-
TAG15653	fig|31899.10.peg.1385	-	-	-	-
TAG15654	fig|31899.10.peg.1387	-	-	-	-
TAG15655	fig|31899.10.peg.1389	-	-	-	-
TAG15656	fig|31899.10.peg.139	-	-	-	-
TAG15657	fig|31899.10.peg.1391	-	-	-	-
TAG15658	fig|31899.10.peg.1393	-	-	-	-
TAG15659	fig|31899.10.peg.1395	-	-	-	-
TAG15660	fig|31899.10.peg.14	-	-	-	-
TAG15661	fig|31899.10.peg.1414	-	-	-	-
TAG15662	fig|31899.10.peg.1415	-	-	-	-
TAG15663	fig|31899.10.peg.1416	-	-	-	-
TAG15664	fig|31899.10.peg.1417	-	-	-	-
TAG15665	fig|31899.10.peg.1419	-	-	-	-
TAG15666	fig|31899.10.peg.141	-	-	-	-
TAG15667	fig|31899.10.peg.1421	-	-	-	-
TAG15668	fig|31899.10.peg.1422	-	-	-	-
TAG15669	fig|31899.10.peg.1424	-	-	-	-
TAG15670	fig|31899.10.peg.1425	-	-	-	-
TAG15671	fig|31899.10.peg.1426	-	-	-	-
TAG15672	fig|31899.10.peg.1427	-	-	-	-
TAG15673	fig|31899.10.peg.1430	-	-	-	-
TAG15674	fig|31899.10.peg.1431	-	-	-	-
TAG15675	fig|31899.10.peg.1432	-	-	-	-
TAG15676	fig|31899.10.peg.1433	-	-	-	-
TAG15677	fig|31899.10.peg.1434	-	-	-	-
TAG15678	fig|31899.10.peg.1436	-	-	-	-
TAG15679	fig|31899.10.peg.144	-	-	-	-
TAG15680	fig|31899.10.peg.1440	-	-	-	-
TAG15681	fig|31899.10.peg.1443	-	-	-	-
TAG15682	fig|31899.10.peg.1476	-	-	-	-
TAG15683	fig|31899.10.peg.1497	-	-	-	-
TAG15684	fig|31899.10.peg.1498	-	-	-	-
TAG15685	fig|31899.10.peg.15	-	-	-	-
TAG15686	fig|31899.10.peg.1502	-	-	-	-
TAG15687	fig|31899.10.peg.1504	-	-	-	-
TAG15688	fig|31899.10.peg.1507	-	-	-	-
TAG15689	fig|31899.10.peg.153	-	-	-	-
TAG15690	fig|31899.10.peg.1548	-	-	-	-
TAG15691	fig|31899.10.peg.1582	-	-	-	-
TAG15692	fig|31899.10.peg.1587	-	-	-	-
TAG15693	fig|31899.10.peg.1588	-	-	-	-
TAG15694	fig|31899.10.peg.1591	-	-	-	-
TAG15695	fig|31899.10.peg.1592	-	-	-	-
TAG15696	fig|31899.10.peg.1593	-	-	-	-
TAG15697	"fig|31899.10.peg.159	-		-	
TAG15698	fig|31899.10.peg.16	-		-	
TAG15699	fig|31899.10.peg.161	-		-	
TAG15700	fig|31899.10.peg.1613	-		-	
TAG15701	fig|31899.10.peg.1619	-		-	
TAG15702	fig|31899.10.peg.1626	fig|1094508.3.peg.1877		-	
TAG15703	fig|31899.10.peg.162	-		-	
TAG15704	fig|31899.10.peg.1648	-		-	
TAG15705	fig|31899.10.peg.1649	-		-	
TAG15706	fig|31899.10.peg.164	-		-	
TAG15707	fig|31899.10.peg.1651	-		-	
TAG15708	fig|31899.10.peg.166	-		-	
TAG15709	fig|31899.10.peg.167	-		-	
TAG15710	fig|31899.10.peg.1683	-		-	
TAG15711	fig|31899.10.peg.1695	-		-	
TAG15712	fig|31899.10.peg.1698	-		-	
TAG15713	fig|31899.10.peg.1743	-		-	
TAG15714	fig|31899.10.peg.1760	-		-	
TAG15715	fig|31899.10.peg.176	-		-	
TAG15716	fig|31899.10.peg.177	-		-	
TAG15717	fig|31899.10.peg.1773	-		fig|203119.11.peg.872	
TAG15718	fig|31899.10.peg.1774	-		-	
TAG15719	fig|31899.10.peg.17	-		-	
TAG15720	fig|31899.10.peg.180	-		-	
TAG15721	fig|31899.10.peg.1816	-		-	
TAG15722	fig|31899.10.peg.182	-		-	
TAG15723	fig|31899.10.peg.1839	-		-	
TAG15724	fig|31899.10.peg.184	-		-	
TAG15725	fig|31899.10.peg.1840	-		-	
TAG15726	fig|31899.10.peg.1841	-		-	
TAG15727	fig|31899.10.peg.1844	-		-	
TAG15728	fig|31899.10.peg.1845	-		-	
TAG15729	fig|31899.10.peg.1847	-		-	
