TAG1291	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1774	1656	1763	1876	2136_1917	1894_1724	1040_0954	1206_1124	1772_1640	1162_1097	1712_1647	1458_1372
TAG1292	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1773	1655	1764	1877	2137_1918	1893_1723	1039_0953	1205_1123	1773_1641	1161_1096	1711_1646	1459_1373
TAG1293	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1771	1653	1766	1879	2139_1920	1891_1721	1037_0951	1203_1121	1775_1643	1159_1094	1709_1644	1461_1375
TAG1294	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1767	1650	1769	1883	2143_1923	1888_1719	1034_0948	1199_1118	1779_1646	1155_1091	1705_1641	1464_1378
TAG1295	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3	1186	1791	177	2727	2870_2619	2640_2448	2204_2064	505_0461	2512_2319	362_0336	-	-
TAG1296	1387555.3;1387557.3;351627.8;608506.3;632292.3;632335.8;632516.3	-	-	1770	1214	-	2863_2648	2193_2052	25_0022	"206_0164,307_0260"	-	"1744_1678,2148_2070"	-
TAG1297	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1764	1647	1774	1886	2145_1925	1885_1716	1031_0946	1196_1116	1782_1648	1152_1089	1702_1638	1466_1380
TAG1298	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1763	1646	1775	1887	2146_1926	1884_1715	1030_0945	1195_1115	1783_1649	1151_1088	1701_1637	1467_1381
TAG1299	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1761	1644	1777	1889	2148_1928	1882_1713	1028_0943	1193_1113	1785_1651	1149_1086	1699_1635	1469_1383
TAG1300	1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	-	1790	178	2728	2871_2620	2641_2449	2205_2065	504_0460	2513_2320	360_0335	2520_2426	2134_1996
TAG1301	1387555.3	-	-	1781	-	-	-	-	-	-	-	-	-
TAG1302	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1756	1640	1783	1895	2153_1933	1877_1708	1024_0939	1189_1109	1790_1656	1144_1081	1695_1630	1475_1389
TAG1303	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1754	1638	1785	1897	2155_1935	1875_1706	1022_0937	1187_1107	1792_1658	1142_1079	1693_1628	1477_1391
TAG1304	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1753	1637	1786	1898	2156_1936	1874_1705	1021_0936	1186_1106	1793_1659	1141_1078	1692_1627	1478_1392
TAG1305	1387555.3	-	-	1787	-	-	-	-	-	-	-	-	-
TAG1306	1387555.3	-	-	1788	-	-	-	-	-	-	-	-	-
TAG1307	1387555.3;1387557.3;31899.10;351627.8;632348.3;632516.3;632518.3	-	-	1789	1900	2158_1938	1871_1703	-	-	-	1139_1076	1690_1625	1481_1394
TAG1308	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1745	1631	1794	1905	2163_1943	1866_1698	1014_0930	1180_1100	1801_1667	1134_1071	1685_1620	1486_1399
TAG1309	1387555.3	-	-	1795	-	-	-	-	-	-	-	-	-
TAG1310	1387555.3	-	-	1796	-	-	-	-	-	-	-	-	-
TAG1311	1121259.3;1387555.3;31899.10;632335.8;632516.3	1743	-	1797	-	2166_1946	-	-	-	1805_1671	-	1682_1617	-
TAG1312	1387555.3	-	-	1798	-	-	-	-	-	-	-	-	-
TAG1313	1387555.3	-	-	1799	-	-	-	-	-	-	-	-	-
TAG1314	1387555.3	-	-	180	-	-	-	-	-	-	-	-	-
TAG1315	1387555.3;1387557.3;632335.8	-	-	1800	1906	-	-	-	-	1806_1672	-	-	-
TAG1316	1387555.3;632335.8	-	-	1801	-	-	-	-	-	1807_1673	-	-	-
TAG1317	1387555.3;632348.3	-	-	1803	-	-	-	-	-	-	2643	-	-
TAG1318	1387555.3	-	-	1805	-	-	-	-	-	-	-	-	-
TAG1319	1387555.3;1387557.3;351627.8;632292.3;632335.8	-	-	1806	1920	-	1849_1681	-	1165_1084	1810_1676	-	-	-
TAG1320	1387555.3	-	-	1808	-	-	-	-	-	-	-	-	-
TAG1321	1387555.3;1387557.3;31899.10;351627.8;608506.3;632348.3;632516.3;632518.3	-	-	1809	1928	2175_1955	1841_1674	997	-	-	1107_1045	1820_1752	1500_1411
TAG1322	1387555.3;1387557.3;31899.10;351627.8	-	-	1811	1930	2177_1957	1839_1672	-	-	-	-	-	-
TAG1323	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1719	820	1812	1931	2178_1958	1838_1671	994_0913	1161_1081	1819_1685	1106_1044	1819_1751	1501_1412
TAG1324	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1718	821	1813	1932	2179_1959	1837_1670	993_0912	1160_1080	1820_1686	1105_1043	1818_1750	1502_1413
TAG1325	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1714	824	1817	1936	2183_1963	1832_1665	991_0910	1156_1076	1823_1689	1102_1040	1814_1746	1504_1415
TAG1326	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;632292.3;632335.8;632348.3;632516.3;632518.3	1712	826	1819	1938	2185_1965	1830_1663	-	1154_1074	1825_1691	1100_1038	1812_1744	1506_1417
TAG1327	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1709	829	1822	1941	2188_1968	1827_1660	985_0905	1151_1071	1828_1694	1097_1035	1809_1741	1509_1420
TAG1328	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1706	832	1823	1944	2191_1971	1824_1657	982_0902	1148_1068	1831_1697	1094_1032	1806_1738	1512_1423
TAG1329	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	8	39	1827	1409	1661_1454	1795_1628	1466_1359	1647_1556	1279_1159	1604_1520	1300_1243	1065_0988
TAG1330	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	7	40	1828	1408	1660_1453	1794_1627	1467_1360	1648_1557	1278_1158	1605_1521	1301_1244	1064_0987
TAG1331	1387555.3	-	-	183	-	-	-	-	-	-	-	-	-
TAG1332	1387555.3	-	-	1831	-	-	-	-	-	-	-	-	-
TAG1333	1387555.3	-	-	1832	-	-	-	-	-	-	-	-	-
TAG1334	1387555.3	-	-	1833	-	-	-	-	-	-	-	-	-
TAG1335	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	3	46	1835	1404	1656_1449	1789_1623	1472_1364	1652_1561	1274_1154	1609_1525	1306_1249	1060_0983
TAG1336	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2497	57	1838	1396	1647_1443	1776_1613	1476_1368	1662_1570	1266_1147	1619_1532	1310_1253	1053_0977
TAG1337	1121259.3;1214564.3;1387555.3;1387557.3;351627.8;632292.3;632335.8;632348.3;632516.3	1180	2145	184	2733	-	"205_0172,2677_2481"	-	"2437_2327,2445_2334"	2516_2324	328_0306	2429_2332	-
TAG1338	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2499	59	1840	1394	1645_1441	1774_1611	1478_1370	1664_1572	1264_1145	1621_1534	1312_1255	1051_0975
TAG1339	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632518.3	2501	61	1842	1392	1643_1439	1772_1609	1480_1372	1666_1574	1262_1143	1623_1536	-	1049_0973
TAG1340	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2503	63	1844	1390	1641_1437	1770_1607	1482_1374	1668_1576	1260_1141	1625_1538	1484_1424	1047_0971
TAG1341	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632518.3	2504	64	1845	1389	1640_1436	1768_1606	1483_1375	1669_1577	1259_1140	1626_1539	-	1046_0970
TAG1342	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2505	65	1846	1388	1639_1435	1767_1605	1484_1376	1670_1578	1258_1139	1627_1540	1486_1426	1045_0969
TAG1343	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2506	66	1847	1387	1638_1434	1766_1604	1485_1377	1671_1579	1257_1138	1628_1541	1487_1427	1044_0968
TAG1344	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2507	67	1848	1386	1637_1433	1765_1603	1486_1378	1672_1580	1256_1137	1629_1542	1488_1428	1043_0967
TAG1345	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2508	68	1849	1385	1636_1432	1764_1602	1487_1379	1673_1581	1255_1136	1630_1543	1489_1429	1042_0966
TAG1346	1387555.3	-	-	185	-	-	-	-	-	-	-	-	-
TAG1347	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2509	69	1850	1384	1635_1431	1763_1601	1488_1380	1674_1582	1254_1135	1631_1544	1490_1430	1041_0965
TAG1348	1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	-	71	1852	1382	1633_1429	1761_1599	1490_1382	1676_1584	1252_1133	1633_1546	1494_1434	1039_0963
TAG1349	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2565	72	1853	1381	1632_1428	1760_1598	1491_1383	1677_1585	1251_1132	1634_1547	1495_1435	1038_0962
TAG1350	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2566	73	1854	1380	1631_1427	1759_1597	1492_1384	1678_1586	1250_1131	1635_1548	1496_1436	1037_0961
TAG1351	1387555.3	-	-	1856	-	-	-	-	-	-	-	-	-
TAG1352	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2568	271	1857	1378	1629_1424	1757_1595	1494_1387	1680_1589	1248_1128	1637_1551	1498_1439	1035_0958
TAG1353	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2570	273	1859	1376	1627_1422	1755_1593	1496_1389	1682_1591	1246_1126	1639_1553	1500_1441	1033_0956
TAG1354	1214564.3;1387555.3;1387557.3;351627.8;632292.3;632335.8;632348.3;632516.3;632518.3	-	2143	186	2734	-	2678_2482	-	497_0453	2517_2325	356_0331	2428_2331	2138_1999
TAG1355	1387555.3	-	-	1860	-	-	-	-	-	-	-	-	-
TAG1356	1387555.3	-	-	1861	-	-	-	-	-	-	-	-	-
TAG1357	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632518.3	1144	274	1863	1375	1626_1421	1754_1592	1497_1390	1683_1592	1245_1125	1640_1554	-	1032_0955
TAG1358	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1142	276	1865	1373	1624_1419	1752_1590	1499_1392	1685_1594	1243_1123	1642_1556	1504_1445	1030_0953
TAG1359	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1141	277	1866	1372	1623_1418	1751_1589	1500_1393	1686_1595	1242_1122	1643_1557	1505_1446	1029_0952
TAG1360	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1139	279	1868	1370	1621_1416	1749_1587	1502_1395	1688_1597	1240_1120	1645_1559	1507_1448	1027_0950
TAG1361	1214564.3;1387555.3;1387557.3;351627.8;632335.8	-	280	1869	1369	-	1748_1586	-	-	1239_1119	-	-	-
TAG1362	1214564.3;1387555.3;1387557.3;351627.8;632292.3;632335.8;632348.3;632516.3;632518.3	-	2142	187	2735	-	2679_2483	-	496_0452	2518_2326	355_0330	2427_2330	2139_2000
TAG1363	1387555.3	-	-	1871	-	-	-	-	-	-	-	-	-
TAG1364	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1135	284	1874	1365	1616_1412	1744_1582	1506_1399	1692_1601	1235_1115	1651_1564	1511_1452	1024_0947
TAG1365	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1134	285	1875	1364	1615_1411	1743_1581	1507_1400	1693_1602	1234_1114	1652_1565	1512_1453	1023_0946
TAG1366	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1132	287	1877	1362	1611_1408	1741_1579	1511_1404	1696_1605	1231_1110	1655_1568	1514_1455	1021_0944
TAG1367	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1131	288	1878	1361	1610_1407	1740_1578	1512_1405	1697_1606	1230_1109	1656_1569	1515_1456	1020_0943
TAG1368	1387555.3	-	-	1879	-	-	-	-	-	-	-	-	-
TAG1369	1214564.3;1387555.3;1387557.3;351627.8;632292.3;632335.8;632348.3;632516.3;632518.3	-	2141	188	2736	-	2680_2484	-	495_0451	2519_2327	354_0329	2426_2329	2140_2001
TAG1370	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1129	290	1880	1359	1608_1405	1738_1576	1514_1407	1699_1608	1228_1107	1658_1571	1517_1458	1018_0941
TAG1371	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1128	291	1881	1358	1607_1404	1737_1575	1515_1408	1700_1609	1227_1106	1659_1572	1518_1459	1017_0940
TAG1372	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1126	294	1883	1356	1604_1402	1734_1573	1517_1410	1703_1611	1225_1104	1661_1574	1431_1371	1014_0938
TAG1373	1121259.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1123	-	1886	1353	1601_1399	1729_1570	1520_1413	1706_1614	1222_1101	1671_1582	1434_1374	1011_0935
TAG1374	1121259.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1122	-	1887	1352	1600_1398	1728_1569	1521_1414	1707_1615	1221_1100	1672_1583	1435_1375	1010_0934
TAG1375	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1119	1105	1890	1349	1597_1395	1725_1566	1524_1417	1710_1618	1218_1097	1675_1586	1438_1378	1007_0931
TAG1376	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1118	1106	1891	1348	1596_1394	1724_1565	1525_1418	1711_1619	1217_1096	1676_1587	1439_1379	1006_0930
TAG1377	1387555.3;31899.10	-	-	1894	-	1593_1391	-	-	-	-	-	-	-
TAG1378	1387555.3;31899.10	-	-	1896	-	1591_1389	-	-	-	-	-	-	-
TAG1379	1387555.3;31899.10	-	-	1899	-	1588_1386	-	-	-	-	-	-	-
TAG1380	1214564.3;1387555.3;351627.8	-	1540	19	-	-	643	-	-	-	-	-	-
TAG1381	1387555.3;31899.10	-	-	1900	-	1587_1385	-	-	-	-	-	-	-
TAG1382	1387555.3	-	-	1901	-	-	-	-	-	-	-	-	-
TAG1383	1387555.3	-	-	1902	-	-	-	-	-	-	-	-	-
TAG1384	1387555.3	-	-	1903	-	-	-	-	-	-	-	-	-
TAG1385	1387555.3	-	-	1904	-	-	-	-	-	-	-	-	-
TAG1386	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	"1113,2438"	1111	1905	1343	1584_1382	1720_1561	1530_1422	1716_1623	1212_1092	"1680_1591,620_0578"	1445_1384	1001_0926
TAG1387	1387555.3	-	-	1906	-	-	-	-	-	-	-	-	-
TAG1388	1387555.3	-	-	1907	-	-	-	-	-	-	-	-	-
TAG1389	1387555.3	-	-	1908	-	-	-	-	-	-	-	-	-
TAG1390	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1104	1115	1909	1337	1581_1379	1711_1553	1533_1425	1729_1636	1209_1089	1683_1594	1448_1387	989_0918
TAG1391	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1103	1116	1910	1336	1580_1378	1710_1552	1534_1426	1730_1637	1208_1088	1684_1595	1449_1388	988_0917
TAG1392	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1100	1119	1913	1333	1577_1375	1707_1549	1537_1429	1733_1640	1205_1085	1687_1598	1452_1391	985_0914
TAG1393	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1098	1121	1915	1331	1575_1373	-	1539_1431	1735_1642	1203_1083	1689_1600	1454_1393	983_0912
TAG1394	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	397	2214	192	557	727_0570	228_0194	307_0281	2416_2307	323_0276	2425_2304	1760_1694	228_0208
TAG1395	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1093	1126	1920	1326	1570_1368	1699_1541	1544_1436	1740_1647	1198_1078	1694_1605	1459_1398	978_0907
TAG1396	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1092	1127	1921	1325	1569_1367	1698_1540	1545_1437	1741_1648	1197_1077	1695_1606	1460_1399	977_0906
TAG1397	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1090	1129	1923	1323	1567_1365	1696_1538	1547_1439	1743_1650	1195_1075	1697_1608	1462_1401	975_0904
TAG1398	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1089	1130	1924	1322	1566_1364	1695_1537	1548_1440	1744_1651	1194_1074	1698_1609	1463_1402	974_0903
TAG1399	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1088	1131	1925	1321	1565_1363	1694_1536	1549_1441	1745_1652	1193_1073	1699_1610	1464_1403	973_0902
TAG1400	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1087	1132	1926	1320	1564_1362	1693_1535	1550_1442	1746_1653	1192_1072	1700_1611	1465_1404	972_0901
TAG1401	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1086	1133	1927	1319	1563_1361	1692_1534	1551_1443	1747_1654	1191_1071	1701_1612	1466_1405	971_0900
TAG1402	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1085	1134	1928	1318	1562_1360	1691_1533	1552_1444	1748_1655	1190_1070	1702_1613	1467_1406	970_0899
TAG1403	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1083	1136	1930	1316	1560_1358	1689_1531	1554_1446	1750_1657	1188_1068	1704_1615	1469_1408	968_0897
TAG1404	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1082	1137	1931	1315	1559_1357	1688_1530	1555_1447	1751_1658	1187_1067	1705_1616	1470_1409	967_0896
TAG1405	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1081	1138	1932	1314	1558_1356	1687_1529	1556_1448	1752_1659	1186_1066	1706_1617	1471_1410	966_0895
TAG1406	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1080	1139	1933	1313	1557_1355	1686_1528	1557_1449	1753_1660	1185_1065	1707_1618	1472_1411	965_0894
TAG1407	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1077	1142	1935	1310	1554_1352	1683_1525	1560_1452	1756_1663	1182_1062	1710_1621	1475_1414	962_0891
TAG1408	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1076	1143	1936	1309	1553_1351	1682_1524	1561_1453	1757_1664	1181_1061	1711_1622	1476_1415	961_0890
TAG1409	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1075	1144	1937	1308	1552_1350	1681_1523	1562_1454	1758_1665	1180_1060	1712_1623	1477_1416	960_0889
TAG1410	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1074	1145	1938	1307	1551_1349	1680_1522	1563_1455	1759_1666	1179_1059	1713_1624	1478_1417	959_0888
TAG1411	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1070	1204	1941	1303	1547_1345	1674_1516	1568_1459	1763_1670	1175_1055	1717_1628	1184_1129	955_0884
TAG1412	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	962	1208	1945	1207	1410_1215	1670_1512	1664_1551	1859_1766	1055_0945	1827_1733	2229_2144	815_0748
TAG1413	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	961	1209	1946	1206	1409_1214	1669_1511	1665_1552	1860_1767	1054_0944	1828_1734	2228_2143	814_0747
TAG1414	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	959	1211	1948	1204	1407_1212	1667_1509	1667_1554	1862_1769	1052_0942	1830_1736	2226_2141	812_0745
TAG1415	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	958	1212	1949	1203	1406_1211	1666_1508	1668_1555	1863_1770	1051_0941	1831_1737	2225_2140	811_0744
TAG1416	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	400	2217	195	554	724_0567	225_0191	304_0278	2419_2310	320_0273	2428_2307	1757_1691	225_0205
TAG1417	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	957	1213	1950	1202	1405_1210	1665_1507	1669_1556	1864_1771	1050_0940	1832_1738	2224_2139	810_0743
TAG1418	1387555.3	-	-	1951	-	-	-	-	-	-	-	-	-
TAG1419	1387555.3	-	-	1954	-	-	-	-	-	-	-	-	-
TAG1420	1387555.3	-	-	1955	-	-	-	-	-	-	-	-	-
TAG1421	1387555.3	-	-	1956	-	-	-	-	-	-	-	-	-
TAG1422	1387555.3;1387557.3;608506.3	-	-	1959	1182	-	-	1679_1566	-	-	-	-	-
TAG1423	1387555.3	-	-	1960	-	-	-	-	-	-	-	-	-
TAG1424	1387555.3	-	-	1961	-	-	-	-	-	-	-	-	-
TAG1425	1387555.3;1387557.3	-	-	1962	1175	-	-	-	-	-	-	-	-
TAG1426	1387555.3;632516.3	-	-	1963	-	-	-	-	-	-	-	2494_2400	-
TAG1427	1387555.3;1387557.3;31899.10;632516.3	-	-	1964	1172	1371_1181	-	-	-	-	-	2493_2399	-
TAG1428	1387555.3;1387557.3;31899.10;632516.3	-	-	1965	1171	1370_1180	-	-	-	-	-	2492_2398	-
TAG1429	1387555.3	-	-	1968	-	-	-	-	-	-	-	-	-
TAG1430	1387555.3	-	-	1969	-	-	-	-	-	-	-	-	-
TAG1431	1214564.3;1387555.3;1387557.3;31899.10;632335.8;632516.3	-	2221	197	552	722_0565	-	-	-	2538_2344	-	2633_2545	-
TAG1432	1387555.3;1387557.3;351627.8;608506.3	-	-	1970	2140	-	1213_1078	1793_1671	-	-	-	-	-
TAG1433	1387555.3	-	-	1971	-	-	-	-	-	-	-	-	-
TAG1434	1121259.3;1387555.3;1387557.3;31899.10;608506.3;632292.3;632335.8;632516.3;632518.3	718	-	1979	2158	2393_2179	-	1808_1686	971_0900	923_0818	-	1168_1109	1695_1598
TAG1435	1214564.3;1387555.3;1387557.3;31899.10;632335.8;632516.3	-	2222	198	551	721_0564	-	-	-	2539_2345	-	2632_2544	-
TAG1436	1387555.3	-	-	1980	-	-	-	-	-	-	-	-	-
TAG1437	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	721	2475	1982	2161	2396_2182	1195_1062	1811_1689	969_0898	920_0815	886_0833	1165_1106	1699_1601
TAG1438	1121259.3;1214564.3;1387555.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	723	2477	1984	2163	2398_2184	1193_1060	1814_1691	966_0896	918_0813	883_0831	1163_1104	1702_1603
TAG1439	1387555.3	-	-	1987	-	-	-	-	-	-	-	-	-
TAG1440	1387555.3	-	-	1988	-	-	-	-	-	-	-	-	-
