fig|31899.10.peg.419|SAMN05216182_0290	WP_015908129.1	35.747	221	142	0	1	221	2	222	1.52e-43	150
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907614.1	38.009	221	128	4	3	220	5	219	8.95e-37	132
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908672.1	37.838	222	125	5	4	220	5	218	3.63e-36	130
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908581.1	31.556	225	141	6	3	223	1	216	4.39e-29	110
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907853.1	31.336	217	139	4	12	222	10	222	8.01e-26	100
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907311.1	33.514	185	122	1	8	192	10	193	3.41e-25	98.2
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908675.1	35.047	214	125	6	3	213	2	204	4.21e-25	98.2
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907854.1	29.204	226	134	7	13	216	11	232	2.37e-24	96.7
fig|31899.10.peg.419|SAMN05216182_0290	WP_013430199.1	29.787	235	131	8	1	213	1	223	6.75e-24	95.1
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908023.1	31.140	228	141	7	3	220	2	223	1.39e-22	91.3
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908014.1	29.444	180	122	2	18	192	20	199	5.46e-22	89.4
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908317.1	26.126	222	150	2	9	216	20	241	5.80e-22	89.7
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907488.1	30.594	219	133	6	1	213	1	206	8.91e-22	89.4
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907242.1	31.336	217	135	5	1	212	1	208	2.43e-21	87.0
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907401.1	33.862	189	108	4	16	192	17	200	2.56e-21	87.8
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908598.1	29.577	213	139	4	21	222	276	488	3.88e-21	89.7
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908598.1	27.064	218	152	3	3	213	9	226	5.66e-16	74.3
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908926.1	29.231	195	131	4	1	192	1	191	3.98e-21	86.7
fig|31899.10.peg.419|SAMN05216182_0290	WP_013429342.1	29.500	200	130	3	3	192	1	199	1.07e-20	85.5
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908176.1	29.004	231	146	5	3	222	4	227	2.49e-20	87.4
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908176.1	27.193	228	147	6	2	213	254	478	8.52e-12	62.0
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908295.1	27.731	238	149	7	3	221	5	238	2.94e-20	85.5
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908112.1	29.439	214	140	6	15	220	19	229	4.49e-20	84.3
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907617.1	30.952	210	126	8	17	216	498	698	1.17e-19	85.9
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908624.1	27.778	180	125	2	18	192	20	199	1.29e-19	82.4
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908192.1	27.000	200	142	2	18	213	17	216	1.82e-19	82.0
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908113.1	30.144	209	135	5	15	216	21	225	2.40e-18	79.3
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908276.1	24.126	286	190	7	30	300	29	302	3.85e-18	80.5
fig|31899.10.peg.419|SAMN05216182_0290	WP_012660725.1	27.885	208	131	4	18	221	45	237	5.34e-17	75.1
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907678.1	28.000	250	162	6	1	245	1	237	7.19e-17	75.5
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906748.1	27.363	201	136	4	2	192	15	215	7.24e-17	74.7
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908018.1	29.524	210	121	6	18	212	357	554	7.53e-17	77.0
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906889.1	26.816	179	122	3	17	189	15	190	8.05e-17	74.7
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908194.1	27.426	237	140	9	1	221	1	221	8.83e-17	76.3
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906754.1	29.954	217	139	5	1	213	1	208	1.73e-16	74.7
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908528.1	28.796	191	126	3	10	192	7	195	6.65e-16	72.0
fig|31899.10.peg.419|SAMN05216182_0290	WP_041727453.1	27.586	232	134	8	4	216	375	591	9.85e-16	73.9
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906743.1	27.706	231	152	4	3	222	5	231	1.07e-15	73.6
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906743.1	24.413	213	149	3	15	215	274	486	9.33e-13	64.7
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907976.1	25.676	222	138	6	15	221	368	577	2.84e-15	72.4
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908599.1	23.853	218	153	4	10	215	257	473	1.47e-14	70.1
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906824.1	28.634	227	131	10	8	216	387	600	2.92e-14	69.3
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906823.1	30.928	194	108	8	19	197	515	697	3.09e-14	69.3
fig|31899.10.peg.419|SAMN05216182_0290	WP_012660719.1	27.064	218	135	7	13	216	344	551	6.34e-14	68.6
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907432.1	30.000	220	147	4	1	218	1	215	3.98e-13	65.1
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907061.1	29.592	196	106	5	17	194	353	534	5.89e-13	65.5
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907866.1	27.468	233	133	11	4	216	267	483	1.18e-12	64.3
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908296.1	28.049	246	143	10	3	221	5	243	1.78e-12	63.5
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906932.1	26.724	232	136	10	4	216	480	696	1.89e-12	63.9
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908931.1	27.039	233	136	8	4	216	332	550	2.56e-12	63.5
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907975.1	25.000	216	139	7	19	221	348	553	2.56e-12	63.5
fig|31899.10.peg.419|SAMN05216182_0290	WP_015906869.1	26.293	232	137	10	4	216	480	696	1.65e-11	61.2
fig|31899.10.peg.419|SAMN05216182_0290	WP_012660720.1	27.907	215	124	10	19	216	372	572	2.15e-11	60.8
fig|31899.10.peg.419|SAMN05216182_0290	WP_015907429.1	28.293	205	110	7	5	192	325	509	8.05e-11	58.9
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908920.1	29.412	170	86	8	14	166	12	164	1.55e-09	53.9
fig|31899.10.peg.419|SAMN05216182_0290	WP_014042880.1	26.000	200	127	5	1	192	331	517	1.17e-08	52.4
fig|31899.10.peg.419|SAMN05216182_0290	WP_015908337.1	27.041	196	118	9	18	198	362	547	3.07e-08	50.8
fig|31899.10.peg.420|SAMN05216182_0291	WP_041727276.1	99.663	297	1	0	17	313	1	297	0.0	576
fig|31899.10.peg.421|SAMN05216182_0292	WP_012660713.1	100.000	484	0	0	1	484	1	484	0.0	975
fig|31899.10.peg.422|SAMN05216182_0293	WP_012660714.1	100.000	325	0	0	1	325	1	325	0.0	660
fig|31899.10.peg.422|SAMN05216182_0293	WP_015908877.1	41.158	311	171	3	12	321	6	305	1.01e-73	230
fig|31899.10.peg.423|SAMN05216182_0294	WP_012660715.1	100.000	288	0	0	1	288	1	288	0.0	584
fig|31899.10.peg.424|SAMN05216182_0295	WP_012660716.1	100.000	606	0	0	1	606	1	606	0.0	1219
fig|31899.10.peg.425|SAMN05216182_0296	WP_012660717.1	100.000	902	0	0	1	902	1	902	0.0	1817
fig|31899.10.peg.425|SAMN05216182_0296	WP_015907834.1	31.390	223	133	7	394	607	481	692	1.76e-16	80.5
fig|31899.10.peg.425|SAMN05216182_0296	WP_012660688.1	30.409	171	102	8	406	570	767	926	6.28e-09	56.2
fig|31899.10.peg.426|SAMN05216182_0297	WP_012660718.1	100.000	426	0	0	1	426	1	426	0.0	863
fig|31899.10.peg.427|SAMN05216182_0298	WP_012660719.1	100.000	580	0	0	1	580	1	580	0.0	1175
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907975.1	44.386	570	314	2	1	570	1	567	2.23e-159	469
fig|31899.10.peg.427|SAMN05216182_0298	WP_041727453.1	37.368	570	354	3	2	570	43	610	2.36e-138	416
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907976.1	37.213	567	354	2	6	571	27	592	7.92e-130	393
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907061.1	40.900	511	300	2	69	578	73	582	2.81e-124	379
fig|31899.10.peg.427|SAMN05216182_0298	WP_012660720.1	36.888	572	359	2	1	571	22	592	1.32e-121	372
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906824.1	36.301	584	354	6	4	570	41	623	2.63e-116	359
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908931.1	34.561	570	359	6	6	565	3	568	9.91e-97	306
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906932.1	34.589	584	351	10	4	572	150	717	9.98e-87	284
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906869.1	34.418	584	352	10	4	572	150	717	1.12e-85	281
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906823.1	32.803	503	300	8	91	573	253	737	6.59e-81	268
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907866.1	39.523	377	212	4	204	572	136	504	6.66e-78	255
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907617.1	38.580	324	186	6	245	563	395	710	1.47e-61	215
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908337.1	27.257	565	379	12	1	549	14	562	2.36e-57	200
fig|31899.10.peg.427|SAMN05216182_0298	WP_014042880.1	25.439	456	306	14	95	540	98	529	6.87e-36	137
fig|31899.10.peg.427|SAMN05216182_0298	WP_013429342.1	34.874	238	122	7	326	549	2	220	1.81e-30	116
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907429.1	24.132	547	369	15	16	549	17	530	4.33e-29	117
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908014.1	33.478	230	127	9	335	549	2	220	1.01e-27	108
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908624.1	34.348	230	125	9	335	549	2	220	6.02e-27	106
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908112.1	29.545	264	147	9	335	580	3	245	8.47e-27	107
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908113.1	32.927	246	143	9	335	567	5	241	2.49e-25	103
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908317.1	31.330	233	134	7	341	556	23	246	3.46e-25	102
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908528.1	33.937	221	131	7	335	547	2	215	1.38e-24	100
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906748.1	32.051	234	124	9	335	548	17	235	5.48e-23	95.5
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907475.1	30.303	231	143	6	335	559	3	221	5.63e-23	96.3
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908192.1	30.263	228	134	8	335	549	2	217	1.62e-22	94.4
fig|31899.10.peg.427|SAMN05216182_0298	WP_013430199.1	30.222	225	133	6	339	549	10	224	2.00e-22	94.0
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906750.1	30.374	214	135	9	357	564	24	229	7.45e-22	92.4
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906889.1	27.948	229	147	5	335	554	2	221	1.28e-21	91.7
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908295.1	28.926	242	152	7	326	556	6	238	4.60e-21	90.9
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908194.1	26.724	232	147	6	335	556	4	222	2.58e-20	89.4
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907678.1	30.698	215	126	7	338	542	6	207	1.05e-19	86.3
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908689.1	26.991	226	156	5	335	558	2	220	2.33e-19	85.5
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907614.1	26.009	223	144	6	335	550	6	214	3.22e-19	85.1
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907401.1	29.060	234	148	6	338	560	8	234	4.27e-19	84.0
fig|31899.10.peg.427|SAMN05216182_0298	WP_011916100.1	27.778	234	145	6	335	558	4	223	4.49e-19	84.7
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908023.1	27.885	208	130	7	350	549	22	217	3.45e-18	81.3
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907853.1	28.019	207	141	5	353	556	20	221	5.12e-18	80.5
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907854.1	25.311	241	156	7	335	556	2	237	1.45e-16	76.3
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908672.1	28.054	221	128	7	339	547	9	210	1.05e-15	74.3
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908598.1	26.457	223	144	6	353	559	277	495	2.87e-15	74.7
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908598.1	27.451	204	143	4	350	549	25	227	3.02e-15	74.7
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908599.1	29.279	222	143	8	335	548	3	218	4.14e-15	74.3
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908599.1	26.754	228	134	8	349	556	265	479	2.40e-11	62.4
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908276.1	25.664	226	157	5	338	557	6	226	5.55e-15	73.6
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906743.1	28.947	228	147	8	350	565	21	245	8.79e-15	73.2
fig|31899.10.peg.427|SAMN05216182_0298	WP_015906743.1	23.932	234	147	10	346	557	274	498	7.54e-11	60.8
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908129.1	25.792	221	136	5	350	558	20	224	9.78e-14	68.6
fig|31899.10.peg.427|SAMN05216182_0298	WP_012660725.1	22.685	216	146	6	344	556	40	237	1.14e-13	67.4
fig|31899.10.peg.427|SAMN05216182_0298	WP_012660711.1	27.064	218	135	7	344	551	13	216	1.19e-13	68.6
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908581.1	25.403	248	166	5	335	577	2	235	1.72e-13	67.8
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908176.1	26.961	204	131	9	355	549	25	219	4.31e-13	67.8
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908176.1	23.377	231	154	9	335	549	256	479	2.51e-08	52.8
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907242.1	25.112	223	141	4	335	544	4	213	8.44e-13	64.3
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908920.1	24.797	246	132	7	339	556	6	226	1.20e-12	64.3
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908296.1	30.222	225	131	8	360	565	35	252	1.66e-12	65.1
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908675.1	24.686	239	162	6	335	570	3	226	6.06e-12	62.0
fig|31899.10.peg.427|SAMN05216182_0298	WP_015908926.1	20.500	200	140	5	335	527	4	191	1.08e-08	52.0
fig|31899.10.peg.427|SAMN05216182_0298	WP_015907488.1	21.759	216	154	3	335	548	4	206	1.57e-08	52.4
fig|31899.10.peg.428|SAMN05216182_0299	WP_012660720.1	100.000	598	0	0	1	598	1	598	0.0	1215
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907976.1	46.479	568	304	0	27	594	27	594	0.0	563
fig|31899.10.peg.428|SAMN05216182_0299	WP_041727453.1	38.112	572	351	3	25	595	45	614	8.66e-133	402
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907061.1	38.038	581	340	5	24	592	3	575	4.75e-124	379
fig|31899.10.peg.428|SAMN05216182_0299	WP_012660719.1	36.888	572	359	2	22	592	1	571	4.27e-123	376
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907975.1	34.974	569	367	2	25	593	4	569	2.43e-116	358
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906824.1	34.872	585	357	7	25	591	41	619	2.87e-108	339
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908931.1	33.568	569	374	3	27	592	3	570	5.61e-103	323
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906932.1	32.635	573	375	6	25	592	150	716	5.89e-91	296
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906869.1	32.635	573	375	6	25	592	150	716	3.73e-90	294
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906823.1	30.864	567	352	7	46	592	189	735	2.64e-80	267
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907866.1	38.338	373	220	5	225	592	136	503	9.69e-78	255
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907617.1	33.682	478	305	8	111	584	241	710	5.11e-68	233
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908337.1	26.750	557	394	5	22	571	14	563	1.25e-55	196
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908018.1	24.479	576	391	14	21	572	3	558	3.83e-37	141
fig|31899.10.peg.428|SAMN05216182_0299	WP_014042880.1	27.232	448	258	13	130	550	112	518	1.48e-35	136
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907429.1	28.062	449	292	9	111	551	86	511	3.27e-33	130
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908112.1	32.759	232	124	9	356	568	3	221	4.46e-25	102
fig|31899.10.peg.428|SAMN05216182_0299	WP_013429342.1	33.486	218	134	5	357	568	6	218	1.41e-22	94.4
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908528.1	33.628	226	125	9	356	568	2	215	1.79e-22	94.4
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908113.1	29.268	246	149	8	356	587	5	239	5.87e-22	93.2
fig|31899.10.peg.428|SAMN05216182_0299	WP_013430199.1	30.841	214	119	7	356	552	4	205	9.55e-22	92.0
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907475.1	29.688	256	144	9	356	593	3	240	3.45e-21	90.9
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908317.1	31.111	225	130	9	371	577	29	246	5.34e-19	84.0
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907614.1	30.702	228	125	8	356	570	6	213	6.20e-19	84.3
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908295.1	29.098	244	140	9	356	577	6	238	7.76e-19	84.3
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908689.1	26.977	215	149	4	368	580	13	221	8.42e-19	84.0
fig|31899.10.peg.428|SAMN05216182_0299	WP_011916100.1	31.915	235	136	9	356	580	4	224	2.34e-18	82.8
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908192.1	27.778	252	147	10	356	592	2	233	2.79e-18	81.6
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907401.1	33.476	233	126	10	371	586	19	239	2.82e-18	81.6
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906889.1	28.829	222	146	6	360	575	6	221	1.35e-17	79.7
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908023.1	27.803	223	142	5	371	585	21	232	5.02e-17	77.8
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908014.1	27.511	229	142	7	356	570	2	220	3.99e-16	74.7
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906750.1	27.404	208	131	5	375	573	20	216	5.97e-16	74.3
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907854.1	27.753	227	139	10	371	577	16	237	1.07e-15	73.9
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908672.1	27.391	230	134	9	352	568	1	210	1.11e-15	74.3
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906748.1	31.276	243	137	11	342	568	6	234	3.06e-15	72.4
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908598.1	31.839	223	123	12	371	576	24	234	3.18e-15	74.7
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908598.1	27.189	217	122	8	374	568	276	478	6.91e-10	57.8
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906743.1	33.175	211	117	11	371	567	20	220	5.13e-15	73.9
fig|31899.10.peg.428|SAMN05216182_0299	WP_015906743.1	31.646	237	133	13	353	569	257	484	2.88e-14	71.6
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908296.1	27.386	241	138	10	358	573	11	239	2.96e-14	70.5
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907678.1	25.472	212	131	8	363	563	12	207	3.05e-14	69.7
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908624.1	26.339	224	151	6	356	570	2	220	4.14e-14	68.6
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908675.1	27.039	233	148	8	356	583	3	218	7.04e-14	68.2
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908276.1	27.803	223	137	8	374	583	20	231	1.39e-13	69.3
fig|31899.10.peg.428|SAMN05216182_0299	WP_012660725.1	25.472	212	136	8	365	572	39	232	1.22e-12	64.3
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907853.1	31.613	155	91	5	375	523	20	165	2.15e-12	63.5
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908176.1	26.667	210	142	7	374	576	22	226	3.30e-12	65.1
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907311.1	28.125	192	119	5	371	555	20	199	1.48e-11	60.8
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908194.1	23.276	232	157	5	355	577	3	222	2.74e-11	61.6
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908129.1	24.215	223	138	7	372	580	20	225	2.88e-11	61.2
fig|31899.10.peg.428|SAMN05216182_0299	WP_012660711.1	27.907	215	124	10	372	572	19	216	4.54e-11	60.5
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908926.1	22.330	206	130	5	356	549	4	191	1.11e-10	58.2
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908581.1	26.009	223	131	9	360	568	3	205	1.51e-10	58.9
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907369.1	25.688	218	133	7	356	572	2	191	2.95e-10	56.6
fig|31899.10.peg.428|SAMN05216182_0299	WP_015907488.1	26.108	203	130	5	371	568	18	205	3.11e-10	57.8
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908599.1	27.111	225	137	11	355	560	2	218	3.61e-10	58.5
fig|31899.10.peg.428|SAMN05216182_0299	WP_015908920.1	26.840	231	138	9	371	582	16	234	4.52e-08	50.8
fig|31899.10.peg.429|SAMN05216182_0302	WP_012660721.1	100.000	191	0	0	1	191	1	191	1.80e-130	365
fig|31899.10.peg.429|SAMN05216182_0302	WP_015908927.1	28.042	189	110	4	4	186	11	179	2.77e-08	47.8
fig|31899.10.peg.430|SAMN05216182_0303	WP_012660722.1	100.000	210	0	0	1	210	1	210	5.14e-150	416
fig|31899.10.peg.431|SAMN05216182_0304	WP_012660723.1	100.000	735	0	0	1	735	1	735	0.0	1469
fig|31899.10.peg.432|SAMN05216182_0305	WP_012660724.1	100.000	263	0	0	1	263	1	263	0.0	512
fig|31899.10.peg.433|SAMN05216182_0306	WP_012660725.1	100.000	244	0	0	1	244	1	244	6.91e-180	494
fig|31899.10.peg.433|SAMN05216182_0306	WP_015906750.1	32.287	223	139	2	31	241	2	224	4.83e-34	121
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907475.1	33.180	217	130	5	40	244	12	225	1.32e-27	105
fig|31899.10.peg.433|SAMN05216182_0306	WP_011916100.1	29.000	200	131	2	40	228	13	212	2.79e-27	104
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908689.1	33.824	204	115	5	40	228	11	209	3.68e-24	95.5
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908129.1	28.571	210	139	2	30	228	4	213	9.98e-24	94.4
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908528.1	28.700	223	141	3	31	236	2	223	5.43e-22	88.6
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908112.1	30.734	218	127	5	42	239	19	232	6.69e-22	89.0
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907614.1	30.612	196	120	4	45	228	20	211	1.40e-21	87.8
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907853.1	30.275	218	131	7	38	238	9	222	9.81e-21	84.7
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908672.1	30.000	200	122	4	45	231	19	213	1.17e-20	85.1
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908581.1	28.708	209	133	6	40	237	11	214	5.27e-20	83.2
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908113.1	31.527	203	123	5	45	232	24	225	6.12e-20	82.8
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907678.1	30.000	190	123	4	41	221	17	205	8.10e-20	82.4
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908176.1	28.509	228	146	4	28	239	2	228	4.27e-18	79.7
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908176.1	25.714	245	147	6	21	239	253	488	1.36e-13	65.9
fig|31899.10.peg.433|SAMN05216182_0306	WP_015906823.1	30.769	234	129	7	34	242	503	728	7.53e-18	79.3
fig|31899.10.peg.433|SAMN05216182_0306	WP_013429342.1	29.851	201	124	3	42	226	17	216	9.18e-18	75.9
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908675.1	29.717	212	118	5	45	239	17	214	9.44e-18	75.9
fig|31899.10.peg.433|SAMN05216182_0306	WP_012660711.1	27.885	208	131	4	45	237	18	221	4.20e-17	75.1
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908014.1	27.619	210	133	4	42	235	17	223	5.29e-17	73.9
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908192.1	26.786	224	147	5	36	244	8	229	1.84e-16	72.4
fig|31899.10.peg.433|SAMN05216182_0306	WP_015906748.1	27.778	234	145	5	10	226	6	232	1.33e-15	70.1
fig|31899.10.peg.433|SAMN05216182_0306	WP_015906743.1	28.125	224	135	6	26	227	1	220	1.87e-15	71.6
fig|31899.10.peg.433|SAMN05216182_0306	WP_015906743.1	27.619	210	121	7	46	228	278	483	1.04e-11	60.5
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908023.1	26.778	239	132	8	7	228	3	215	2.43e-15	68.9
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907976.1	26.991	226	129	7	39	239	365	579	5.87e-15	70.1
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908599.1	28.155	206	131	4	40	228	12	217	6.90e-15	69.7
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908599.1	24.286	210	125	4	46	227	266	469	5.28e-09	52.4
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907866.1	27.570	214	125	9	46	237	283	488	1.50e-14	68.9
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908926.1	26.316	190	124	6	44	221	18	203	2.61e-14	65.9
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908276.1	25.472	212	130	5	48	237	20	225	3.22e-14	67.8
fig|31899.10.peg.433|SAMN05216182_0306	WP_012660719.1	22.685	216	146	6	40	237	344	556	4.78e-14	67.4
fig|31899.10.peg.433|SAMN05216182_0306	WP_015906932.1	26.887	212	129	7	46	237	496	701	4.94e-14	67.4
fig|31899.10.peg.433|SAMN05216182_0306	WP_015908931.1	26.582	237	141	9	36	242	330	563	5.37e-14	67.4
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907432.1	33.971	209	115	7	45	239	18	217	8.26e-14	65.9
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907854.1	25.877	228	138	5	45	242	16	242	8.27e-14	65.1
fig|31899.10.peg.433|SAMN05216182_0306	WP_015907401.1	26.794	209	134	6	50	239	24	232	1.26e-13	64.7
