fig|1387569.3.peg.2059	394	2279	758	560	2059	730	1302	310	2413	326	2422	1763	231
fig|1387569.3.peg.206	-	-	-	-	206	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2061	1265	2281	756	2625	2061	2773	1298	2126	599	417	458	2178	2018
fig|1387569.3.peg.2063	1237	370	-	2650	2063	2807	821	2158	579	2433	431	867	-
fig|1387569.3.peg.2064	1236	373	755	2652	2064	2808	816	2159	578	2435	429	864	2048
fig|1387569.3.peg.2066	1234	375	753	2654	2066	2810	814	2161	576	2437	427	862	2050
fig|1387569.3.peg.207	1514	1271	506	220	207	338	112	2497	2720	2839	2718	441	2394
fig|1387569.3.peg.2075	1229	95	747	2661	2075	2818	813	2166	570	2441	422	858	2054
fig|1387569.3.peg.2076	1228	96	746	2662	2076	2819	812	2167	569	2442	421	857	2055
fig|1387569.3.peg.2082	827	111	738	877	2082	1054	798	631	2136	639	2120	2374	543
fig|1387569.3.peg.2083	826	112	737	876	2083	1053	797	630	2137	638	2121	2373	542
fig|1387569.3.peg.2085	824	114	734	874	2085	1051	795	628	2139	636	2123	2371	540
fig|1387569.3.peg.2089	-	-	-	872	2089	-	-	626	-	-	-	-	-
fig|1387569.3.peg.209	-	-	-	-	209	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2090	-	115	-	-	2090	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2093	823	2021	733	870	2093	1045	794	624	2140	2159	2129	1534	535
fig|1387569.3.peg.2095	815	2023	731	861	2095	1038	792	614	2150	2162	2139	-	522
fig|1387569.3.peg.2097	-	-	-	-	2097	-	-	-	-	-	-	-	-
fig|1387569.3.peg.21	-	-	-	-	21	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2102	-	-	2173	-	2102	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2105	808	2028	725	852	2105	1031	786	609	2157	2169	2147	1546	514
fig|1387569.3.peg.2107	806	2030	722	850	2107	1029	783	607	2159	2171	2149	1548	512
fig|1387569.3.peg.2108	804	2031	-	849	2108	1027	782	606	2161	2173	2151	1550	511
fig|1387569.3.peg.2109	803	2032	720	848	2109	1026	781	605	2162	2174	2152	1551	510
fig|1387569.3.peg.2112	-	-	-	-	2112	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2113	-	-	-	-	2113	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2114	801	2035	716	846	2114	1024	778	603	2164	2177	2154	1553	508
fig|1387569.3.peg.2115	800	2036	715	845	2115	1023	777	602	2165	2178	2155	1554	507
fig|1387569.3.peg.2117	2162	2038	712	659	2117	868	775	448	2323	2395	2303	906	313
fig|1387569.3.peg.2118	-	-	-	-	2118	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2119	-	-	-	-	2119	-	-	-	-	-	-	-	-
fig|1387569.3.peg.212	-	-	-	-	212	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2120	2034	2040	-	1819	2120	2061	772	1081	1253	1726	1221	2102	-
fig|1387569.3.peg.2121	2035	2043	704	1822	2121	-	769	1078	-	1727	1219	2100	1433
fig|1387569.3.peg.2122	-	-	-	-	2122	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2123	-	-	-	-	2123	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2124	-	-	-	-	2124	-	-	-	-	-	1216	-	-
fig|1387569.3.peg.2125	-	-	-	-	2125	-	-	-	-	-	-	-	-
fig|1387569.3.peg.213	-	-	-	-	213	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2139	-	-	-	-	2139	-	-	-	-	-	-	-	-
fig|1387569.3.peg.214	-	-	-	-	214	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2147	2051	-	680	1840	2147	-	732	1062	-	1743	-	-	1440
fig|1387569.3.peg.2148	2052	-	679	1841	2148	2092	731	1061	-	1744	1202	1579	1441
fig|1387569.3.peg.215	-	-	-	-	215	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2152	2056	-	1238	1851	2152	2109	-	-	1231	1748	1191	1574	-
fig|1387569.3.peg.2154	-	-	-	1854	2154	-	-	-	-	-	-	-	-
fig|1387569.3.peg.216	-	-	-	-	216	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2160	-	863	-	-	2160	-	718	-	-	-	-	-	-
fig|1387569.3.peg.2161	-	864	-	-	2161	-	717	-	-	-	-	-	-
fig|1387569.3.peg.2162	-	865	-	-	2162	-	716	-	-	-	-	-	-
fig|1387569.3.peg.2163	-	866	-	-	2163	-	715	-	-	-	-	-	-
fig|1387569.3.peg.2164	1346	867	83	2745	2164	2890	712	2236	235	2530	252	2436	2158
fig|1387569.3.peg.2167	-	877	-	-	2167	-	-	-	229	-	246	-	-
fig|1387569.3.peg.2168	-	-	-	-	2168	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2169	-	-	-	-	2169	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2170	-	-	-	-	2170	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2171	-	-	-	-	2171	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2172	-	-	-	-	2172	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2173	-	-	-	-	2173	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2178	-	-	-	-	2178	-	-	-	224	-	-	-	-
fig|1387569.3.peg.2179	-	-	-	-	2179	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2180	-	-	-	-	2180	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2181	-	-	-	-	2181	-	695	-	-	-	-	-	-
fig|1387569.3.peg.2182	1353	884	96	2758	2182	2902	694	2252	222	2551	241	960	2200
fig|1387569.3.peg.2184	-	-	-	-	2184	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2186	-	-	-	-	2186	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2187	-	-	-	-	2187	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2188	-	-	-	-	2188	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2190	1366	890	98	2769	2190	2912	686	2265	209	2564	227	948	2212
fig|1387569.3.peg.2191	1367	891	99	2770	2191	2913	685	2266	208	2565	226	946	2213
fig|1387569.3.peg.2192	1368	892	100	2771	2192	2914	684	2267	207	2566	225	945	2214
fig|1387569.3.peg.2193	2147	731	101	647	2193	857	532	437	2335	2408	2315	892	301
fig|1387569.3.peg.2195	2145	729	103	645	2195	855	530	434	2338	2410	2318	890	298
fig|1387569.3.peg.2197	2143	727	105	643	2197	853	528	432	2340	2412	2320	888	296
fig|1387569.3.peg.2199	2141	725	106	640	2199	851	525	430	2343	2414	2322	886	293
fig|1387569.3.peg.220	-	-	-	-	220	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2200	2140	724	-	639	2200	850	524	429	2344	2415	2323	885	292
fig|1387569.3.peg.2201	2139	723	107	638	2201	849	523	428	2345	2416	2324	884	291
fig|1387569.3.peg.2204	2136	-	110	635	2204	846	520	425	2348	2419	2327	-	288
fig|1387569.3.peg.2206	-	-	-	-	2206	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2207	2133	-	113	627	2207	841	517	422	2351	406	2332	2210	-
fig|1387569.3.peg.2208	-	-	-	-	2208	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2209	-	-	-	-	2209	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2210	-	-	-	-	2210	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2211	-	-	-	-	2211	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2212	-	-	-	-	2212	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2213	-	-	-	-	2213	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2215	-	-	-	-	2215	907	-	-	-	-	-	-	-
fig|1387569.3.peg.2216	-	-	-	-	2216	906	-	827	-	-	-	-	-
fig|1387569.3.peg.2218	-	-	-	-	2218	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2219	-	-	-	-	2219	1123	-	1298	-	-	1401	-	110
fig|1387569.3.peg.222	1429,1528	2431	320,529	159,389	222,398	216,512	373,79	129,2461	2613,2674	2631,2756,2854	2574,2625	428,806	81
fig|1387569.3.peg.2220	-	-	-	-	2220	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2221	1331	912	583	66	2221	147	620	2368	251	105	274	519	2324
fig|1387569.3.peg.2223	-	-	-	-	2223	-	-	-	-	-	-	517	-
fig|1387569.3.peg.2224	-	-	-	-	2224	-	-	-	-	-	-	516	-
fig|1387569.3.peg.2225	-	-	-	-	2225	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2226	-	-	-	-	2226	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2229	-	-	-	-	2229	-	-	-	-	-	-	-	-
fig|1387569.3.peg.223	1529	2430	321	160	223	215	80	2462	2673	2755,2855	2624	427,807	-
fig|1387569.3.peg.2231	1338	1155	574	74	2231	155	613	2382	243	96	263	510	2330
fig|1387569.3.peg.2232	1339	1156	573	75	2232	156	612	2383	242	95	262	509	2331
fig|1387569.3.peg.2233	1340	1157	572	76	2233	157	611	2384	241	94	261	508	2332
fig|1387569.3.peg.2234	1342	1158	-	77	2234	158	610	2389	239	92	260	506	2333
fig|1387569.3.peg.2236	1344	1160	-	79	2236	160	608	2391	237	90	258	504	2335
fig|1387569.3.peg.2237	1443	-	-	-	2237	-	-	-	2626	-	-	-	2336
fig|1387569.3.peg.2245	-	-	-	-	2245	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2247	-	-	-	-	2247	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2248	-	1193	566	103	2248	195	574	2405	2653	-	2604	-	2354
fig|1387569.3.peg.2249	-	1194	565	104	2249	196	573	2406	2654	-	2605	-	2355
fig|1387569.3.peg.225	1531	2435	323	162	225	220	71	2464	2678	2761,2857	2629	425,802	-
fig|1387569.3.peg.2250	-	-	-	-	2250	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2251	-	-	-	-	2251	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2252	1460	1198	562	109	2252	199	570	2409	2657	2732	2611	827	2358
fig|1387569.3.peg.2253	-	-	-	-	2253	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2255	1464	-	561	110	2255	200	568	2410	2659	2733	2616	825	2359
fig|1387569.3.peg.2257	-	-	-	-	2257	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2258	-	-	-	-	2258	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2259	-	-	-	-	2259	-	-	-	-	-	-	-	-
fig|1387569.3.peg.226	1532	-	324	163	226	-	-	2465	-	2858	-	424	-
fig|1387569.3.peg.2260	-	-	-	-	2260	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2261	-	-	-	-	2261	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2262	-	-	-	-	2262	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2265	-	-	-	-	2265	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2266	-	-	-	-	2266	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2269	-	-	-	-	2269	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2270	-	-	-	-	2270	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2271	-	-	-	-	2271	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2273	-	-	-	-	2273	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2274	-	-	-	-	2274	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2275	-	-	-	-	2275	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2277	-	-	-	-	2277	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2278	-	-	-	-	2278	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2279	-	-	-	-	2279	-	-	-	-	-	-	-	-
fig|1387569.3.peg.228	-	-	-	140	228	257	50	2440	-	-	2667	-	-
fig|1387569.3.peg.2280	-	-	-	-	2280	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2281	-	-	-	-	2281	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2282	-	-	-	-	2282	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2283	-	-	-	-	2283	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2284	-	-	-	-	2284	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2285	-	-	-	-	2285	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2286	-	-	-	-	2286	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2287	-	-	-	-	2287	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2288	-	-	-	-	2288	-	-	-	-	632	-	839	-
fig|1387569.3.peg.2289	-	-	-	-	2289	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2290	-	-	-	-	2290	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2292	-	-	-	-	2292	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2293	-	-	-	-	2293	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2294	-	-	-	2490	2294	-	-	1065	-	-	-	-	-
fig|1387569.3.peg.2295	-	-	-	-	2295	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2296	-	-	-	-	2296	832	-	-	-	-	-	-	-
fig|1387569.3.peg.2297	-	-	-	-	2297	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2298	-	-	-	-	2298	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2299	-	-	-	-	2299	-	-	-	-	-	-	-	-
fig|1387569.3.peg.23	-	-	-	-	23	-	-	-	-	-	-	-	-
fig|1387569.3.peg.230	-	-	-	-	230	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2300	-	-	-	-	2300	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2301	937	1064	-	1009	2301	1187	1010	747	2037	2135	2008	2129	652
fig|1387569.3.peg.2303	939	1062	2309	1011	2303	1189	1013	749	2035	2133	2006	2127	654
fig|1387569.3.peg.2305	-	-	-	-	2305	-	-	-	-	-	-	2125	-
fig|1387569.3.peg.2306	-	-	-	-	2306	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2307	2489	1059	2307	1014	2307	1204	1016	752	2032	2130	2003	2123	657
fig|1387569.3.peg.2308	2490	1058	2306	1015	2308	1205	1017	753	2031	2129	2002	2122	658
fig|1387569.3.peg.231	1526	-	348	-	231	-	-	-	-	2852	-	430	-
fig|1387569.3.peg.2311	2493	1055	2303	1018	2311	1208	1020	756	2028	2126	1999	2119	661
fig|1387569.3.peg.2313	2496	1052	2301	1021	2313	1211	1023	759	2025	2123	1996	2116	664
fig|1387569.3.peg.2315	2372	1050	-	1023	2315	1213	1026	761	2023	2121	1994	2114	666
fig|1387569.3.peg.2316	-	-	-	-	2316	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2320	2366	1046	2288	1031	2320	1219	1028	763	2019	2113	1989	562	668
fig|1387569.3.peg.2321	2365	1045	2287	1032	2321	1220	1029	764	2018	2112	1988	563	669
fig|1387569.3.peg.2323	2363	1043	-	1034	2323	1222	1031	-	2016	2110	1986	565	671
fig|1387569.3.peg.2324	2362	1042	2285	1035	2324	1224	1032	766	2015	2109	1984	566	672
fig|1387569.3.peg.2326	2360	1040	2283	1037	2326	1226	1034	768	2013	2107	1982	568	674
fig|1387569.3.peg.2327	2359	1039	2282	1038	2327	1227	1035	769	2012	2106	1981	569	675
fig|1387569.3.peg.2328	2357	1037	2281	1039	2328	1228	1037	770	2011	2104	1980	570	676
fig|1387569.3.peg.2337	2348	1028	2272	1048	2337	1237	1046	779	2002	2095	1971	579	685
fig|1387569.3.peg.2338	-	-	-	-	2338	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2339	-	-	-	-	2339	-	-	-	-	-	-	-	-
fig|1387569.3.peg.234	-	-	-	-	234	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2340	-	-	-	-	2340	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2341	2346	1026	2271	1050	2341	1239	1048	781	2000	2093	1969	581	687
fig|1387569.3.peg.2343	-	-	-	-	2343	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2345	-	-	-	-	2345	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2346	-	-	-	-	2346	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2347	2337	1020	-	1057	2347	1246	1053	789	1991	2084	1964	591	695
fig|1387569.3.peg.2348	2336	1019	-	1058	2348	1247	1054	790	1990	2083	1963	592	696
fig|1387569.3.peg.2349	2335	1017	2267	1059	2349	1248	1056	791	1989	2082	1962	593	697
fig|1387569.3.peg.2352	2332	1014	2264	1062	2352	1251	1059	794	1986	2079	1959	596	700
fig|1387569.3.peg.2357	2328	1010	-	1066	2357	1255	1063	798	1982	2075	1955	600	704
fig|1387569.3.peg.2360	2325	1007	2259	1069	2360	1258	1068	802	1979	2072	1952	603	707
fig|1387569.3.peg.2361	2324	1006	2258	1070	2361	1259	1069	803	1978	2071	1951	604	708
fig|1387569.3.peg.2366	1871	2136	2252	1076	2366	1264	1076	808	1973	2064	1946	609	713
fig|1387569.3.peg.2368	-	-	-	-	2368	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2369	1868	2134	2250	1078	2369	1266	1080	810	1971	2062	1944	611	715
fig|1387569.3.peg.2370	1867	2133	2249	1079	2370	1267	1081	811	1970	2061	1943	612	716
fig|1387569.3.peg.2371	1866	2132	2248	1080	2371	1268	1082	812	1969	2060	1942	613	717
fig|1387569.3.peg.2372	1865	2131	2247	1081	2372	1269	1083	813	1968	2059	1941	614	718
fig|1387569.3.peg.2374	1863	2129	2245	1083	2374	1271	1085	815	1966	2057	1939	616	720
fig|1387569.3.peg.2377	-	-	-	-	2377	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2378	-	-	-	-	2378	-	-	-	-	-	-	-	-
fig|1387569.3.peg.238	1540	1992	352	224	238	343	29	2504	2727	2891	2723	393	2399
fig|1387569.3.peg.2384	-	-	-	-	2384	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2385	-	-	-	-	2385	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2386	-	-	-	-	2386	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2387	-	-	-	-	2387	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2388	-	-	-	-	2388	-	-	-	-	-	-	-	-
fig|1387569.3.peg.239	1541	1993	353	225	239	344	28	2505	2728	2892	2724	392	2400
fig|1387569.3.peg.2394	-	-	-	-	2394	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2395	-	-	-	-	2395	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2396	-	-	-	-	2396	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2397	-	-	-	-	2397	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2398	-	-	-	-	2398	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2399	-	-	-	-	2399	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2401	2378	478	2057	2263	2401	2507	-	-	861	821	-	626	1797
fig|1387569.3.peg.2402	2379	479	2056	2262	2402	2505	2932	1905	862	822	754	627	1796
fig|1387569.3.peg.2404	2381	-	2054	2260	2404	2503	2930	1903	865	824	756	629	1794
fig|1387569.3.peg.2408	2385	344	-	2256	2408	2498	2926	1899	869	828	760	-	1790
fig|1387569.3.peg.2409	2386	345	-	2255	2409	2497	2925	1898	870	829	761	635	1789
fig|1387569.3.peg.2410	2387	346	2048	2254	2410	2496	2924	1897	871	830	762	636	1788
fig|1387569.3.peg.2412	2389	348	2046	2252	2412	2493	2919	1895	874	834	764	638	1786
fig|1387569.3.peg.2414	1832	350	2044	1115	2414	1303	2917	854	1932	2026	1908	1893	753
fig|1387569.3.peg.2420	1817	355	-	1131	2420	1318	2901	869	1916	691	1893	327	772
fig|1387569.3.peg.2421	1816	356	2025	1132	2421	1319	2900	870	1915	692	1892	328	773
fig|1387569.3.peg.2422	1815	357	2024	1133	2422	1320	2899	871	1914	693	1891	329	774
fig|1387569.3.peg.2424	1813	-	-	1135	2424	-	2897	-	1912	695	-	-	-
fig|1387569.3.peg.2425	-	-	-	1136	2425	-	-	-	-	696	-	-	-
fig|1387569.3.peg.2426	-	-	-	1137	2426	-	-	-	-	697	-	-	-
fig|1387569.3.peg.2428	-	-	-	1140	2428	-	-	-	-	699	-	-	-
fig|1387569.3.peg.2429	-	-	-	-	2429	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2430	-	-	-	-	2430	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2431	-	-	-	1142	2431	-	-	-	-	702	-	-	-
fig|1387569.3.peg.2432	-	-	-	-	2432	-	-	-	-	703	-	-	-
fig|1387569.3.peg.2433	-	-	-	-	2433	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2437	-	-	-	-	2437	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2440	-	964	-	1144	2440	1329	2892	-	-	709	1881	338	-
fig|1387569.3.peg.2441	-	965	-	1145	2441	1330	2891	-	-	710	-	339	-
fig|1387569.3.peg.2443	1812	1451	-	1147	2443	1333	2888	877	1907	715	1880	341	-
fig|1387569.3.peg.2444	-	-	-	-	2444	1334	-	878	-	-	-	-	-
fig|1387569.3.peg.2445	1810	1452	2016	1149	2445	1335	1617	879	1906	716	1879	342	777
fig|1387569.3.peg.2449	1806	1456	2010	1153	2449	1339	1621	883	1902	720	1875	346	781
fig|1387569.3.peg.245	-	-	-	-	245	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2450	1805	1457	2009	1154	2450	1340	1622	884	1901	721	1874	347	782
fig|1387569.3.peg.2453	1802	1461	2006	1157	2453	1343	1625	887	1898	724	1871	350	785
fig|1387569.3.peg.2454	1801	1462	2005	1158	2454	1344	1626	888	1897	725	1870	351	786
fig|1387569.3.peg.2455	1800	1463	2004	1159	2455	1345	1627	889	1896	726	1869	352	787
fig|1387569.3.peg.2456	1799	1464	2003	1160	2456	1346	1628	890	1895	727	1868	353	788
fig|1387569.3.peg.2458	1797	1466	2001	1162	2458	1348	1630	892	1893	729	1866	355	790
fig|1387569.3.peg.2460	-	-	-	-	2460	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2462	1795	-	1990	1164	2462	1354	1635	894	1891	731	1859	357	796
fig|1387569.3.peg.2464	-	-	1965	1171	2464	1370	-	-	-	-	-	2492	-
fig|1387569.3.peg.2465	-	-	1964	1172	2465	1371	-	-	-	-	-	2493	-
fig|1387569.3.peg.2468	-	-	-	-	2468	-	-	-	-	-	-	-	-
fig|1387569.3.peg.247	-	-	-	-	247	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2470	-	-	-	-	2470	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2475	-	-	-	-	2475	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2478	-	-	-	-	2478	-	-	-	-	-	-	-	-
fig|1387569.3.peg.248	-	-	-	-	248	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2480	950	1219	-	1196	2480	1399	1659	1675	1871	1043	1838	2217	803
fig|1387569.3.peg.2486	957	1213	1950	1202	2486	1405	1665	1669	1864	1050	1832	2224	810
fig|1387569.3.peg.2487	958	1212	1949	1203	2487	1406	1666	1668	1863	1051	1831	2225	811
fig|1387569.3.peg.2488	959	1211	1948	1204	2488	1407	1667	1667	1862	1052	1830	2226	812
fig|1387569.3.peg.2490	961	1209	1946	1206	2490	1409	1669	1665	1860	1054	1828	2228	814
fig|1387569.3.peg.2496	1070	1204	1941	1303	2496	1547	1674	1568	1763	1175	1717	1184	955
fig|1387569.3.peg.2497	1071	1203	-	1304	2497	1548	1675	1566	1762	1176	1716	1183	956
fig|1387569.3.peg.2498	-	-	-	-	2498	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2499	-	-	-	-	2499	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2500	-	-	-	-	2500	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2505	1075	1144	1937	1308	2505	1552	1681	1562	1758	1180	1712	1477	960
fig|1387569.3.peg.2506	1076	1143	1936	1309	2506	1553	1682	1561	1757	1181	1711	1476	961
fig|1387569.3.peg.2507	1077	1142	1935	1310	2507	1554	1683	1560	1756	1182	1710	1475	962
fig|1387569.3.peg.251	1502	1326	-	269	251	306	-	2486	2703	2818	2702	456	2383
fig|1387569.3.peg.2510	1080	1139	1933	1313	2510	1557	1686	1557	1753	1185	1707	1472	965
fig|1387569.3.peg.2511	-	-	-	-	2511	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2512	-	-	-	-	2512	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2513	-	-	-	-	2513	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2514	1082	1137	1931	1315	2514	1559	1688	1555	1751	1187	1705	1470	967
fig|1387569.3.peg.2515	1083	1136	1930	1316	2515	1560	1689	1554	1750	1188	1704	1469	968
fig|1387569.3.peg.2518	-	-	-	-	2518	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2519	-	-	-	-	2519	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2520	1086	1133	1927	1319	2520	1563	1692	1551	1747	1191	1701	1466	971
fig|1387569.3.peg.2521	1087	1132	1926	1320	2521	1564	1693	1550	1746	1192	1700	1465	972
fig|1387569.3.peg.2522	1088	1131	1925	1321	2522	1565	1694	1549	1745	1193	1699	1464	973
fig|1387569.3.peg.2523	1089	1130	1924	1322	2523	1566	1695	1548	1744	1194	1698	1463	974
fig|1387569.3.peg.2524	1090	1129	1923	1323	2524	1567	1696	1547	1743	1195	1697	1462	975
fig|1387569.3.peg.2526	1092	1127	1921	1325	2526	1569	1698	1545	1741	1197	1695	1460	977
fig|1387569.3.peg.2527	1093	1126	1920	1326	2527	1570	1699	1544	1740	1198	1694	1459	978
fig|1387569.3.peg.2532	1098	1121	1915	1331	2532	1575	-	1539	1735	1203	1689	1454	983
fig|1387569.3.peg.2537	1103	1116	1910	1336	2537	1580	1710	1534	1730	1208	1684	1449	988
fig|1387569.3.peg.2538	1104	1115	1909	1337	2538	1581	1711	1533	1729	1209	1683	1448	989
fig|1387569.3.peg.2539	-	-	-	-	2539	-	-	-	-	-	-	-	-
fig|1387569.3.peg.254	-	-	-	-	254	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2540	-	-	-	-	2540	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2543	1117	-	1892	1347	2543	1595	1723	1526	1712	1216	1677	1440	1005
fig|1387569.3.peg.2549	1123	-	1886	1353	2549	1601	1729	1520	1706	1222	1671	1434	1011
fig|1387569.3.peg.2552	1126	294	1883	1356	2552	1604	1734	1517	1703	1225	1661	1431	1014
fig|1387569.3.peg.2555	1129	290	1880	1359	2555	1608	1738	1514	1699	1228	1658	1517	1018
fig|1387569.3.peg.2559	1131	288	1878	1361	2559	1610	1740	1512	1697	1230	1656	1515	1020
fig|1387569.3.peg.256	1577	1322	368	263	256	378	4	7	5	21	5	2143	4
fig|1387569.3.peg.2560	1132	287	1877	1362	2560	1611	1741	1511	1696	1231	1655	1514	1021
fig|1387569.3.peg.2561	-	-	-	-	2561	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2562	-	-	-	-	2562	-	-	-	-	-	-	-	-
fig|1387569.3.peg.2563	-	-	-	-	2563	1612	-	1510	1695	1232	1654	-	-
fig|1387569.3.peg.2565	1134	285	1875	1364	2565	1615	1743	1507	1693	1234	1652	1512	1023
fig|1387569.3.peg.2566	1135	284	1874	1365	2566	1616	1744	1506	1692	1235	1651	1511	1024
fig|1387569.3.peg.2570	-	280	1869	1369	2570	-	1748	-	-	1239	-	-	-
fig|1387569.3.peg.2571	1139	279	1868	1370	2571	1621	1749	1502	1688	1240	1645	1507	1027
fig|1387569.3.peg.2574	1142	276	1865	1373	2574	1624	1752	1499	1685	1243	1642	1504	1030
