TAG11097	fig|1094508.3.peg.2831	Tsac_2804	-	-	-	-	-
TAG11098	fig|1094508.3.peg.2833	Tsac_2806	-	-	-	-	-
TAG11108	fig|1094508.3.peg.1102	Tsac_1090	-	-	-	-	-
TAG11113	-	-	fig|203119.11.peg.1001	-	-	-	-
TAG11114	-	-	fig|203119.11.peg.1003	Cthe_0955	fig|394503.7.peg.552	Ccel_0532	-
TAG11115	-	-	fig|203119.11.peg.1004	Cthe_0956	-	-	-
TAG11116	-	-	fig|203119.11.peg.1008	-	-	-	-
TAG11117	-	-	fig|203119.11.peg.1015	Cthe_0966	-	-	-
TAG11118	-	-	fig|203119.11.peg.1016	-	-	-	-
TAG11119	-	-	fig|203119.11.peg.1017	Cthe_0967	-	-	-
TAG11120	-	-	fig|203119.11.peg.1019	-	-	-	-
TAG11121	-	-	fig|203119.11.peg.1020	Cthe_0970	-	-	-
TAG11122	-	-	fig|203119.11.peg.1021	-	-	-	-
TAG11123	-	-	fig|203119.11.peg.1022	Cthe_0972	-	-	-
TAG11124	fig|1094508.3.peg.1590	Tsac_1568	fig|203119.11.peg.1025	Cthe_0975	fig|394503.7.peg.500	Ccel_0482	fig|31899.10.peg.1236
TAG11125	-	-	fig|203119.11.peg.1030	Cthe_0980	-	-	-
TAG11126	-	-	fig|203119.11.peg.1037	-	-	-	-
TAG11127	-	-	fig|203119.11.peg.1042	Cthe_0991	-	-	-
TAG11128	fig|1094508.3.peg.1850	Tsac_1825	fig|203119.11.peg.1043	Cthe_0992	fig|394503.7.peg.474	Ccel_0456	-
TAG11129	fig|1094508.3.peg.1848	Tsac_1824	fig|203119.11.peg.1045	Cthe_0994	fig|394503.7.peg.472	Ccel_0454	fig|31899.10.peg.1530
TAG11130	fig|1094508.3.peg.1846	Tsac_1822	fig|203119.11.peg.1047	Cthe_0996	fig|394503.7.peg.470	Ccel_0452	fig|31899.10.peg.2318
TAG11131	fig|1094508.3.peg.1841	Tsac_1817	fig|203119.11.peg.1051	Cthe_1000	fig|394503.7.peg.466	Ccel_0448	fig|31899.10.peg.2323
TAG11132	-	-	fig|203119.11.peg.1053	Cthe_1002	-	-	-
TAG11133	fig|1094508.3.peg.2140	Tsac_2113	fig|203119.11.peg.105	Cthe_0097	fig|394503.7.peg.2624	Ccel_2548	-
TAG11134	-	-	fig|203119.11.peg.1064	Cthe_1013	-	-	-
TAG11135	-	-	fig|203119.11.peg.1066	-	-	-	-
TAG11136	-	-	fig|203119.11.peg.1068	Cthe_1016	-	-	-
TAG11137	-	-	fig|203119.11.peg.1069	-	-	-	-
TAG11138	fig|1094508.3.peg.1617	Tsac_1595	fig|203119.11.peg.1075	Cthe_1023	fig|394503.7.peg.2189	Ccel_2130	fig|31899.10.peg.1208,fig|31899.10.peg.2740
TAG11139	-	-	fig|203119.11.peg.107	Cthe_0099	-	-	-
TAG11140	fig|1094508.3.peg.1768	Tsac_1744	fig|203119.11.peg.1081	Cthe_1029	fig|394503.7.peg.2196	Ccel_2137	fig|31899.10.peg.1987
TAG11141	-	-	fig|203119.11.peg.1082	Cthe_1030	fig|394503.7.peg.3289	Ccel_3209	-
TAG11142	-	-	fig|203119.11.peg.1086	-	-	-	-
TAG11143	-	-	fig|203119.11.peg.1087	Cthe_1034	-	-	-
TAG11144	-	-	fig|203119.11.peg.1089	Cthe_1036	-	-	-
TAG11145	-	-	fig|203119.11.peg.108	Cthe_0100	-	-	-
TAG11146	-	-	fig|203119.11.peg.1090	-	-	-	-
TAG11147	fig|1094508.3.peg.1067,fig|1094508.3.peg.2093,fig|1094508.3.peg.917	Tsac_1056,Tsac_2066,Tsac_0907	fig|203119.11.peg.1091,fig|203119.11.peg.1798,fig|203119.11.peg.1904	Cthe_1037,Cthe_1702,Cthe_1804	fig|394503.7.peg.2975,fig|394503.7.peg.3027,fig|394503.7.peg.769	Ccel_2890,Ccel_2941,Ccel_0743	fig|31899.10.peg.1545,fig|31899.10.peg.850
TAG11148	-	-	fig|203119.11.peg.1092	-	-	-	-
TAG11149	fig|1094508.3.peg.2095	Tsac_2068	fig|203119.11.peg.1093	Cthe_1038	fig|394503.7.peg.2036	Ccel_1978	fig|31899.10.peg.2301
TAG11150	-	-	fig|203119.11.peg.1097	Cthe_1042	-	-	-
TAG11151	-	-	fig|203119.11.peg.1098	Cthe_1043	-	-	-
TAG11152	-	-	fig|203119.11.peg.1099	Cthe_1044	-	-	-
TAG11153	-	-	fig|203119.11.peg.10	Cthe_0009	-	-	-
TAG11154	-	-	fig|203119.11.peg.1100	Cthe_1045	-	-	-
TAG11155	-	-	fig|203119.11.peg.1101	-	-	-	-
TAG11156	-	-	fig|203119.11.peg.1103	Cthe_1047	-	-	-
TAG11157	fig|1094508.3.peg.1872	Tsac_1847	fig|203119.11.peg.1105	Cthe_1049	-	-	-
TAG11158	-	-	fig|203119.11.peg.1106	-	-	-	-
TAG11159	-	-	fig|203119.11.peg.1112	Cthe_1055	fig|394503.7.peg.1761	Ccel_1710	-
TAG11160	-	-	fig|203119.11.peg.1113	Cthe_1056	-	-	-
TAG11161	-	-	fig|203119.11.peg.1114	Cthe_1057	-	-	-
TAG11162	-	-	fig|203119.11.peg.1116	Cthe_1059	-	-	-
TAG11163	-	-	fig|203119.11.peg.1122	Cthe_1065	-	-	-
TAG11164	-	-	fig|203119.11.peg.1124	-	-	-	-
TAG11165	-	-	fig|203119.11.peg.1135	Cthe_1077	-	-	-
TAG11166	-	-	fig|203119.11.peg.1136	Cthe_1078	-	-	-
TAG11167	-	-	fig|203119.11.peg.1139	-	-	-	-
TAG11168	-	-	fig|203119.11.peg.1140	Cthe_1081	-	-	-
TAG11169	-	-	fig|203119.11.peg.1141	Cthe_1082	-	-	-
TAG11170	-	-	fig|203119.11.peg.1142	Cthe_1083	-	-	-
TAG11171	-	-	fig|203119.11.peg.1143	Cthe_1084	-	-	-
TAG11172	-	-	fig|203119.11.peg.1144	Cthe_1085	-	-	-
TAG11173	-	-	fig|203119.11.peg.1146	Cthe_1087	-	-	-
TAG11174	-	-	fig|203119.11.peg.1147	Cthe_1088	-	-	-
TAG11175	-	-	fig|203119.11.peg.1155	Cthe_1096	-	-	-
TAG11176	-	-	fig|203119.11.peg.1157	Cthe_1098	-	-	-
TAG11177	-	-	fig|203119.11.peg.1158	Cthe_1099	-	-	-
TAG11178	-	-	fig|203119.11.peg.1159	Cthe_1100	-	-	-
TAG11179	-	-	fig|203119.11.peg.1160	Cthe_1101	-	-	-
TAG11180	-	-	fig|203119.11.peg.1161	Cthe_1102	-	-	-
TAG11181	-	-	fig|203119.11.peg.1162	Cthe_1103	-	-	-
TAG11182	-	-	fig|203119.11.peg.1163	Cthe_1104	-	-	-
TAG11183	fig|1094508.3.peg.1983	Tsac_1958	fig|203119.11.peg.1166	Cthe_1107	fig|394503.7.peg.2489	Ccel_2414	fig|31899.10.peg.2398
TAG11184	-	-	fig|203119.11.peg.1167	Cthe_1108	-	-	-
TAG11185	-	-	fig|203119.11.peg.1168	-	-	-	-
TAG11186	-	-	fig|203119.11.peg.116	Cthe_0108	-	-	-
TAG11187	-	-	fig|203119.11.peg.117	-	-	-	-
TAG11188	-	-	fig|203119.11.peg.1173	Cthe_1113	fig|394503.7.peg.75	Ccel_0071	-
TAG11189	fig|1094508.3.peg.1116	Tsac_1104	fig|203119.11.peg.1174	Cthe_1114	-	-	-
TAG11190	fig|1094508.3.peg.1114	Tsac_1102	fig|203119.11.peg.1176	Cthe_1116	-	-	-
TAG11191	fig|1094508.3.peg.1096	Tsac_1084	fig|203119.11.peg.1185	Cthe_1125	-	-	-
TAG11192	fig|1094508.3.peg.1095	Tsac_1083	fig|203119.11.peg.1186	-	-	-	-
TAG11193	-	-	fig|203119.11.peg.1187	Cthe_1126	-	-	-
TAG11194	-	-	fig|203119.11.peg.1188	Cthe_1127	-	-	-
TAG11195	-	-	fig|203119.11.peg.1189	-	-	-	-
TAG11196	-	-	fig|203119.11.peg.118	Cthe_0109	-	-	-
TAG11197	-	-	fig|203119.11.peg.1190	Cthe_1128	-	-	-
TAG11198	-	-	fig|203119.11.peg.1191	Cthe_1129	-	-	-
TAG11199	-	-	fig|203119.11.peg.1192	Cthe_1132	-	-	-
TAG11200	-	-	fig|203119.11.peg.1193	Cthe_1133	-	-	-
TAG11201	-	-	fig|203119.11.peg.1194	Cthe_1134	-	-	-
TAG11202	-	-	fig|203119.11.peg.1195	Cthe_1135	-	-	-
TAG11203	-	-	fig|203119.11.peg.1196	Cthe_1136	-	-	-
TAG11204	-	-	fig|203119.11.peg.1197	Cthe_1137	-	-	-
TAG11205	-	-	fig|203119.11.peg.1198	Cthe_1138	-	-	-
TAG11206	-	-	fig|203119.11.peg.11	Cthe_0011	-	-	-
TAG11207	-	-	fig|203119.11.peg.1200	Cthe_1140	-	-	-
TAG11208	-	-	fig|203119.11.peg.1201	Cthe_1141	-	-	-
TAG11209	-	-	fig|203119.11.peg.1202	Cthe_1142	-	-	-
TAG11210	-	-	fig|203119.11.peg.1203	Cthe_1143	-	-	-
TAG11211	-	-	fig|203119.11.peg.1204	Cthe_1144	-	-	-
TAG11212	-	-	fig|203119.11.peg.1205	Cthe_1145	-	-	-
TAG11213	-	-	fig|203119.11.peg.1206	Cthe_1146	-	-	-
TAG11214	-	-	fig|203119.11.peg.1207	Cthe_1147	-	-	-
TAG11215	-	-	fig|203119.11.peg.1208	Cthe_1148	-	-	-
TAG11216	-	-	fig|203119.11.peg.1209	Cthe_1149	-	-	-
TAG11217	-	-	fig|203119.11.peg.1210	Cthe_1150	-	-	-
TAG11218	-	-	fig|203119.11.peg.1211	Cthe_1151	-	-	-
TAG11219	-	-	fig|203119.11.peg.1212	Cthe_1152	-	-	-
TAG11220	-	-	fig|203119.11.peg.1213	Cthe_1153	-	-	-
TAG11221	-	-	fig|203119.11.peg.1214	Cthe_1155	-	-	-
TAG11222	-	-	fig|203119.11.peg.1215	Cthe_1156	-	-	-
TAG11223	-	-	fig|203119.11.peg.1216	Cthe_1157	-	-	-
TAG11224	-	-	fig|203119.11.peg.1217	Cthe_1158	-	-	-
TAG11225	-	-	fig|203119.11.peg.1218	Cthe_1159	-	-	-
TAG11226	fig|1094508.3.peg.1087	Tsac_1075	fig|203119.11.peg.1219	Cthe_1160	-	-	-
TAG11227	-	-	fig|203119.11.peg.1220	Cthe_1161	-	-	-
TAG11228	fig|1094508.3.peg.1072	Tsac_1061	fig|203119.11.peg.1225	Cthe_1166	fig|394503.7.peg.1240	Ccel_1201	fig|31899.10.peg.773
TAG11229	-	-	fig|203119.11.peg.1228	Cthe_1169	-	-	-
TAG11230	-	-	fig|203119.11.peg.1231	-	-	-	-
TAG11231	fig|1094508.3.peg.2126	Tsac_2099	fig|203119.11.peg.1232	Cthe_1172	-	-	fig|31899.10.peg.2690
TAG11232	-	-	fig|203119.11.peg.1233	Cthe_1173	-	-	-
TAG11233	-	-	fig|203119.11.peg.1235	Cthe_1175	-	-	-
TAG11234	-	-	fig|203119.11.peg.1236	Cthe_1176	-	-	-
TAG11235	-	-	fig|203119.11.peg.1237	Cthe_1177	fig|394503.7.peg.3068	Ccel_2987	-
TAG11236	-	-	fig|203119.11.peg.1239	Cthe_1179	-	-	-
TAG11237	-	-	fig|203119.11.peg.1240	-	-	-	-
TAG11238	-	-	fig|203119.11.peg.1241	Cthe_1180	-	-	-
TAG11239	-	-	fig|203119.11.peg.1242	Cthe_1181	-	-	-
TAG11240	-	-	fig|203119.11.peg.1243	Cthe_1182	-	-	-
TAG11241	-	-	fig|203119.11.peg.1244	Cthe_1183	-	-	-
TAG11242	-	-	fig|203119.11.peg.1245	Cthe_1184	-	-	-
TAG11243	-	-	fig|203119.11.peg.1246	Cthe_1185	-	-	-
TAG11244	-	-	fig|203119.11.peg.1247	Cthe_1186	-	-	-
TAG11245	-	-	fig|203119.11.peg.1248	Cthe_1187	-	-	-
TAG11246	-	-	fig|203119.11.peg.1249	Cthe_1188	-	-	-
TAG11247	-	-	fig|203119.11.peg.1251	Cthe_1190	-	-	-
TAG11248	-	-	fig|203119.11.peg.1252	Cthe_1191	-	-	-
TAG11249	-	-	fig|203119.11.peg.1253	Cthe_1192	-	-	-
TAG11250	-	-	fig|203119.11.peg.1254	Cthe_1193	-	-	-
TAG11251	-	-	fig|203119.11.peg.1255	-	-	-	-
TAG11252	-	-	fig|203119.11.peg.1256	Cthe_1194	-	-	-
TAG11253	-	-	fig|203119.11.peg.1257	-	-	-	-
TAG11254	-	-	fig|203119.11.peg.1258	Cthe_1195	-	-	-
TAG11255	-	-	fig|203119.11.peg.1259	-	-	-	-
TAG11256	-	-	fig|203119.11.peg.1260	Cthe_1196	-	-	-
TAG11257	-	-	fig|203119.11.peg.1261	Cthe_1197	-	-	-
TAG11258	-	-	fig|203119.11.peg.1262	Cthe_1198	-	-	-
TAG11259	-	-	fig|203119.11.peg.1268	Cthe_1204	fig|394503.7.peg.508	Ccel_0490	-
TAG11260	-	-	fig|203119.11.peg.1270	Cthe_1206	-	-	-
TAG11261	-	-	fig|203119.11.peg.1271	-	-	-	-
TAG11262	-	-	fig|203119.11.peg.1272	Cthe_1207	-	-	-
TAG11263	-	-	fig|203119.11.peg.1273	-	-	-	-
TAG11264	-	-	fig|203119.11.peg.1274	-	-	-	-
TAG11265	-	-	fig|203119.11.peg.1275	Cthe_1208	-	-	-
TAG11266	-	-	fig|203119.11.peg.1276	Cthe_1209	-	-	-
TAG11267	-	-	fig|203119.11.peg.1279	Cthe_1212	-	-	-
TAG11268	-	-	fig|203119.11.peg.1280	Cthe_1213	-	-	-
TAG11269	-	-	fig|203119.11.peg.1283	Cthe_1216	-	-	-
TAG11270	-	-	fig|203119.11.peg.1284	Cthe_1217	-	-	-
TAG11271	-	-	fig|203119.11.peg.1285	Cthe_1218	-	-	-
TAG11272	-	-	fig|203119.11.peg.1286	-	-	-	-
TAG11273	-	-	fig|203119.11.peg.1287	Cthe_1219	-	-	-
TAG11274	-	-	fig|203119.11.peg.1288	Cthe_1220	-	-	-
TAG11275	-	-	fig|203119.11.peg.1294	Cthe_1226	-	-	-
TAG11276	-	-	fig|203119.11.peg.1295	Cthe_1227	fig|394503.7.peg.1349	Ccel_1309	-
TAG11277	-	-	fig|203119.11.peg.1297	Cthe_1229	-	-	-
TAG11278	fig|1094508.3.peg.2124	Tsac_2097	fig|203119.11.peg.1298	Cthe_1230	fig|394503.7.peg.1412	Ccel_1371	fig|31899.10.peg.1744
TAG11279	-	-	fig|203119.11.peg.12	Cthe_0012	-	-	-
TAG11280	-	-	fig|203119.11.peg.1300	Cthe_1232	fig|394503.7.peg.1410	Ccel_1369	-
TAG11281	-	-	fig|203119.11.peg.1301	Cthe_1233	-	-	-
TAG11282	-	-	fig|203119.11.peg.1302	Cthe_1234	-	-	-
TAG11283	-	-	fig|203119.11.peg.1303	Cthe_1235	-	-	-
TAG11284	-	-	fig|203119.11.peg.1304	Cthe_1236	-	-	-
TAG11285	-	-	fig|203119.11.peg.1307	Cthe_1239	-	-	-
TAG11286	-	-	fig|203119.11.peg.130	Cthe_0121	-	-	-
TAG11287	-	-	fig|203119.11.peg.1310	Cthe_1242	-	-	-
TAG11288	-	-	fig|203119.11.peg.1311	-	-	-	-
TAG11289	-	-	fig|203119.11.peg.1312	Cthe_1243	-	-	-
TAG11290	-	-	fig|203119.11.peg.1313	Cthe_1244	-	-	-
TAG11291	-	-	fig|203119.11.peg.1321	-	-	-	-
TAG11292	-	-	fig|203119.11.peg.1323	Cthe_1253	-	-	-
TAG11293	-	-	fig|203119.11.peg.1324	Cthe_1255	-	-	-
TAG11294	-	-	fig|203119.11.peg.1325	-	-	-	-
TAG11295	-	-	fig|203119.11.peg.1327	Cthe_1257	-	-	-
TAG11296	-	-	fig|203119.11.peg.1328	Cthe_1258	-	-	-
TAG11297	fig|1094508.3.peg.1924	Tsac_1900	fig|203119.11.peg.132	Cthe_0123	fig|394503.7.peg.2349	Ccel_2281	fig|31899.10.peg.337
TAG11298	fig|1094508.3.peg.1374	Tsac_1360	fig|203119.11.peg.1334	Cthe_1264	fig|394503.7.peg.1501	Ccel_1459	fig|31899.10.peg.1749
TAG11299	-	-	fig|203119.11.peg.1335	Cthe_1265	fig|394503.7.peg.1459	Ccel_1417	fig|31899.10.peg.2262,fig|31899.10.peg.2586
TAG11300	-	-	fig|203119.11.peg.1336	Cthe_1266	-	-	-
TAG11301	-	-	fig|203119.11.peg.1339	Cthe_1269	-	-	-
TAG11302	-	-	fig|203119.11.peg.1340	Cthe_1270	-	-	-
TAG11303	-	-	fig|203119.11.peg.1341	Cthe_1271	-	-	-
TAG11304	-	-	fig|203119.11.peg.1342	Cthe_1272	-	-	-
TAG11305	-	-	fig|203119.11.peg.1343	Cthe_1273	-	-	-
TAG11306	fig|1094508.3.peg.1766	Tsac_1742	fig|203119.11.peg.1344	Cthe_1274	fig|394503.7.peg.1933	Ccel_1878	fig|31899.10.peg.1716
TAG11307	fig|1094508.3.peg.1758	Tsac_1735	fig|203119.11.peg.1348	Cthe_1278	fig|394503.7.peg.1937	Ccel_1882	fig|31899.10.peg.1711
TAG11308	-	-	fig|203119.11.peg.134	Cthe_0125	-	-	-
TAG11309	-	-	fig|203119.11.peg.1350	-	-	-	-
TAG11310	-	-	fig|203119.11.peg.1352	Cthe_1281	-	-	-
TAG11311	-	-	fig|203119.11.peg.1360	Cthe_1289	-	-	-
TAG11312	-	-	fig|203119.11.peg.1361	Cthe_1290	-	-	-
TAG11313	-	-	fig|203119.11.peg.1362	Cthe_1291	fig|394503.7.peg.567	Ccel_0547	-
TAG11314	-	-	fig|203119.11.peg.1365	Cthe_1294	-	-	-
TAG11315	-	-	fig|203119.11.peg.1366	-	-	-	-
TAG11316	-	-	fig|203119.11.peg.1368	Cthe_1296	-	-	-
TAG11317	-	-	fig|203119.11.peg.1370	-	-	-	-
TAG11318	-	-	fig|203119.11.peg.1371	Cthe_1298	-	-	-
TAG11319	-	-	fig|203119.11.peg.1372	Cthe_1299	-	-	-
TAG11320	-	-	fig|203119.11.peg.1373	Cthe_1300	-	-	-
TAG11321	-	-	fig|203119.11.peg.1377	Cthe_1304	-	-	-
TAG11322	-	-	fig|203119.11.peg.1378	-	-	-	-
TAG11323	-	-	fig|203119.11.peg.137	Cthe_0128	-	-	-
TAG11324	-	-	fig|203119.11.peg.1380	Cthe_1306	-	-	-
TAG11325	-	-	fig|203119.11.peg.1381	Cthe_1307	-	-	-
TAG11326	-	-	fig|203119.11.peg.1383	-	-	-	-
TAG11327	-	-	fig|203119.11.peg.1384	Cthe_1309	-	-	-
TAG11328	-	-	fig|203119.11.peg.1385	Cthe_1310	fig|394503.7.peg.2184	Ccel_2127	-
TAG11329	-	-	fig|203119.11.peg.1386	Cthe_1311	-	-	-
TAG11330	-	-	fig|203119.11.peg.1398	Cthe_1323	-	-	-
TAG11331	-	-	fig|203119.11.peg.139	Cthe_0130	-	-	-
TAG11332	-	-	fig|203119.11.peg.13	Cthe_0013	-	-	-
TAG11333	-	-	fig|203119.11.peg.1402	Cthe_1327	-	-	-
TAG11334	fig|1094508.3.peg.2094	Tsac_2067	fig|203119.11.peg.1403	Cthe_1328	fig|394503.7.peg.1999	Ccel_1944	fig|31899.10.peg.2300
TAG11335	fig|1094508.3.peg.427	Tsac_0423	fig|203119.11.peg.1404	Cthe_1329	fig|394503.7.peg.2001	Ccel_1945	-
TAG11336	-	-	fig|203119.11.peg.1405	-	-	-	-
TAG11337	-	-	fig|203119.11.peg.1406	Cthe_1330	-	-	-
TAG11338	-	-	fig|203119.11.peg.1407	-	-	-	-
TAG11339	-	-	fig|203119.11.peg.140	Cthe_0131	-	-	-
TAG11340	-	-	fig|203119.11.peg.1410	Cthe_1333	-	-	-
TAG11341	-	-	fig|203119.11.peg.1411	Cthe_1334	-	-	-
TAG11342	-	-	fig|203119.11.peg.1412	Cthe_1335	-	-	-
TAG11343	-	-	fig|203119.11.peg.1413	Cthe_1336	-	-	-
TAG11344	-	-	fig|203119.11.peg.1414	-	-	-	-
TAG11345	-	-	fig|203119.11.peg.1415	Cthe_1337	-	-	-
TAG11346	-	-	fig|203119.11.peg.1416	Cthe_1338	fig|394503.7.peg.522	Ccel_0504	-
TAG11347	-	-	fig|203119.11.peg.1418	Cthe_1340	-	-	-
TAG11348	-	-	fig|203119.11.peg.1419	-	-	-	-
TAG11349	-	-	fig|203119.11.peg.141	Cthe_0132	-	-	-
TAG11350	-	-	fig|203119.11.peg.142	Cthe_0133	-	-	-
TAG11351	-	-	fig|203119.11.peg.1430	Cthe_1351	-	-	-
TAG11352	-	-	fig|203119.11.peg.1432	Cthe_1353	-	-	-
TAG11353	-	-	fig|203119.11.peg.1433	Cthe_1354	-	-	-
TAG11354	-	-	fig|203119.11.peg.1434	Cthe_1355	-	-	-
TAG11355	-	-	fig|203119.11.peg.1435	Cthe_1356	-	-	-
TAG11356	-	-	fig|203119.11.peg.1436	Cthe_1357	-	-	-
TAG11357	-	-	fig|203119.11.peg.1437	Cthe_1358	-	-	-
TAG11358	-	-	fig|203119.11.peg.1438	Cthe_1359	-	-	-
TAG11359	-	-	fig|203119.11.peg.1439	Cthe_1360	-	-	-
TAG11360	-	-	fig|203119.11.peg.143	Cthe_0134	-	-	-
TAG11361	-	-	fig|203119.11.peg.1440	Cthe_1361	-	-	-
TAG11362	-	-	fig|203119.11.peg.1442	Cthe_1363	-	-	-
TAG11363	-	-	fig|203119.11.peg.1443	Cthe_1364	-	-	-
TAG11364	-	-	fig|203119.11.peg.1444	Cthe_1365	-	-	-
TAG11365	-	-	fig|203119.11.peg.1447	Cthe_1368	-	-	-
TAG11366	-	-	fig|203119.11.peg.1449	-	-	-	-
TAG11367	-	-	fig|203119.11.peg.144	Cthe_0135	-	-	-
TAG11368	-	-	fig|203119.11.peg.1450	Cthe_1370	-	-	-
TAG11369	-	-	fig|203119.11.peg.1451	Cthe_1371	-	-	-
TAG11370	-	-	fig|203119.11.peg.1452	-	-	-	-
TAG11371	-	-	fig|203119.11.peg.1453	Cthe_1373	-	-	-
TAG11372	-	-	fig|203119.11.peg.1454	Cthe_1374	-	-	-
TAG11373	-	-	fig|203119.11.peg.1459	Cthe_1379	-	-	-
TAG11374	-	-	fig|203119.11.peg.145	Cthe_0136	-	-	-
TAG11375	-	-	fig|203119.11.peg.1460	Cthe_1380	-	-	-
TAG11376	-	-	fig|203119.11.peg.1462	Cthe_1382	fig|394503.7.peg.1491	Ccel_1449	-
TAG11377	-	-	fig|203119.11.peg.1463	Cthe_1383	-	-	-
TAG11378	fig|1094508.3.peg.2686	Tsac_2649	fig|203119.11.peg.1466	Cthe_1386	-	-	-
TAG11379	-	-	fig|203119.11.peg.1467	Cthe_1387	-	-	-
TAG11380	-	-	fig|203119.11.peg.1469	-	-	-	-
TAG11381	-	-	fig|203119.11.peg.147	-	-	-	-
TAG11382	-	-	fig|203119.11.peg.1473	-	-	-	-
TAG11383	-	-	fig|203119.11.peg.1474	Cthe_1392	-	-	-
TAG11384	-	-	fig|203119.11.peg.1477	-	-	-	-
TAG11385	-	-	fig|203119.11.peg.1478	Cthe_1396	-	-	-
TAG11386	-	-	fig|203119.11.peg.1479	Cthe_1397	-	-	-
TAG11387	-	-	fig|203119.11.peg.1483	-	-	-	-
TAG11388	-	-	fig|203119.11.peg.1484	-	-	-	-
TAG11389	-	-	fig|203119.11.peg.1485	Cthe_1401	-	-	-
TAG11390	-	-	fig|203119.11.peg.1489	Cthe_1405	fig|394503.7.peg.265	Ccel_0251	-
TAG11391	fig|1094508.3.peg.2520	Tsac_2485	fig|203119.11.peg.148	Cthe_0138	-	-	-
TAG11392	-	-	fig|203119.11.peg.1497	Cthe_1413	-	-	-
TAG11393	-	-	fig|203119.11.peg.1498	Cthe_1414	-	-	-
TAG11394	-	-	fig|203119.11.peg.14	Cthe_0015	-	-	-
TAG11395	-	-	fig|203119.11.peg.15	-	-	-	-
TAG11396	-	-	fig|203119.11.peg.1500	Cthe_1416	-	-	-
TAG11397	-	-	fig|203119.11.peg.1501	Cthe_1417	-	-	-
TAG11398	-	-	fig|203119.11.peg.1502	Cthe_1418	-	-	-
TAG11399	-	-	fig|203119.11.peg.1504	Cthe_1421	-	-	-
TAG11400	-	-	fig|203119.11.peg.1505	Cthe_1422	-	-	-
TAG11401	-	-	fig|203119.11.peg.1506	Cthe_1423	-	-	-
TAG11402	-	-	fig|203119.11.peg.1507	-	-	-	-
TAG11403	-	-	fig|203119.11.peg.1508	Cthe_1424	-	-	-
TAG11404	-	-	fig|203119.11.peg.151	-	-	-	-
TAG11405	-	-	fig|203119.11.peg.1512	Cthe_1428	-	-	-
TAG11406	-	-	fig|203119.11.peg.1514	Cthe_1430	-	-	-
TAG11407	-	-	fig|203119.11.peg.1515	Cthe_1431	-	-	-
TAG11408	-	-	fig|203119.11.peg.1516	Cthe_1432	-	-	-
TAG11409	-	-	fig|203119.11.peg.1518	Cthe_1434	-	-	-
TAG11410	-	-	fig|203119.11.peg.1519	Cthe_1435	-	-	-
TAG11411	-	-	fig|203119.11.peg.1520	-	-	-	-
TAG11412	-	-	fig|203119.11.peg.1523	Cthe_1439	-	-	-
TAG11413	-	-	fig|203119.11.peg.1524	Cthe_1440	-	-	-
TAG11414	-	-	fig|203119.11.peg.1525	Cthe_1441	-	-	-
TAG11415	-	-	fig|203119.11.peg.1526	Cthe_1442	-	-	-
TAG11416	-	-	fig|203119.11.peg.1528	-	-	-	-
TAG11417	-	-	fig|203119.11.peg.1529	Cthe_1444	-	-	-
TAG11418	-	-	fig|203119.11.peg.152	Cthe_0141	-	-	-
TAG11419	-	-	fig|203119.11.peg.1530	-	-	-	-
TAG11420	-	-	fig|203119.11.peg.1531	Cthe_1445	-	-	-
TAG11421	-	-	fig|203119.11.peg.1532	Cthe_1446	-	-	-
TAG11422	-	-	fig|203119.11.peg.1533	Cthe_1447	-	-	-
TAG11423	-	-	fig|203119.11.peg.1534	Cthe_1448	-	-	-
TAG11424	-	-	fig|203119.11.peg.1535	Cthe_1449	-	-	-
TAG11425	-	-	fig|203119.11.peg.1536	Cthe_1450	fig|394503.7.peg.3069	Ccel_2988	-
TAG11426	-	-	fig|203119.11.peg.1538	-	-	-	-
TAG11427	-	-	fig|203119.11.peg.1539	Cthe_1452	-	-	-
TAG11428	-	-	fig|203119.11.peg.153	Cthe_0142	-	-	-
TAG11429	-	-	fig|203119.11.peg.1540	-	-	-	-
TAG11430	-	-	fig|203119.11.peg.1542	Cthe_1455	-	-	-
TAG11431	-	-	fig|203119.11.peg.1543	Cthe_1456	fig|394503.7.peg.920	Ccel_0887	-
TAG11432	-	-	fig|203119.11.peg.1546	Cthe_1459	-	-	-
TAG11433	-	-	fig|203119.11.peg.1547	Cthe_1460	-	-	-
TAG11434	-	-	fig|203119.11.peg.1548	Cthe_1461	fig|394503.7.peg.2524	Ccel_2448	-
TAG11435	-	-	fig|203119.11.peg.1549	Cthe_1462	-	-	-
TAG11436	-	-	fig|203119.11.peg.1550	Cthe_1463	-	-	-
TAG11437	-	-	fig|203119.11.peg.1551	Cthe_1464	-	-	-
TAG11438	-	-	fig|203119.11.peg.1553	Cthe_1466	-	-	-
TAG11439	-	-	fig|203119.11.peg.1554	Cthe_1467	-	-	-
TAG11440	-	-	fig|203119.11.peg.1555	Cthe_1468	-	-	-
TAG11441	-	-	fig|203119.11.peg.1556	-	-	-	-
TAG11442	-	-	fig|203119.11.peg.1557	Cthe_1469	-	-	-
TAG11443	-	-	fig|203119.11.peg.1559	Cthe_1471	-	-	-
TAG11444	-	-	fig|203119.11.peg.1560	Cthe_1472	-	-	-
TAG11445	-	-	fig|203119.11.peg.1561	Cthe_1473	-	-	-
TAG11446	-	-	fig|203119.11.peg.1562	Cthe_1474	-	-	-
