TAG11645	-	fig|203119.11.peg.1881	-	-	-	-	-
TAG11646	-	fig|203119.11.peg.188	-	fig|394503.7.peg.1383	-	Cthe_0176	Ccel_1342
TAG11647	-	fig|203119.11.peg.1891	-	-	-	Cthe_1793	-
TAG11648	-	fig|203119.11.peg.1893	-	-	-	-	-
TAG11649	fig|1094508.3.peg.2654	fig|203119.11.peg.1898	-	fig|394503.7.peg.2968	Tsac_2618	Cthe_1799	Ccel_2884
TAG11650	-	fig|203119.11.peg.1899	-	-	-	-	-
TAG11651	-	fig|203119.11.peg.189	-	-	-	Cthe_0177	-
TAG11652	-	fig|203119.11.peg.18	-	-	-	Cthe_0018	-
TAG11653	-	fig|203119.11.peg.1900	-	-	-	Cthe_1800	-
TAG11654	-	fig|203119.11.peg.1902	-	fig|394503.7.peg.1221	-	Cthe_1802	Ccel_1183
TAG11655	-	fig|203119.11.peg.1903	-	fig|394503.7.peg.1220	-	Cthe_1803	Ccel_1182
TAG11656	-	fig|203119.11.peg.1906	-	-	-	-	-
TAG11657	-	fig|203119.11.peg.1907	-	-	-	Cthe_1806	-
TAG11658	-	fig|203119.11.peg.1908	-	-	-	-	-
TAG11659	-	fig|203119.11.peg.1909	-	-	-	-	-
TAG11660	-	fig|203119.11.peg.1910	-	-	-	-	-
TAG11661	-	fig|203119.11.peg.1911	-	-	-	-	-
TAG11662	-	fig|203119.11.peg.1912	-	-	-	-	-
TAG11663	-	fig|203119.11.peg.1913	-	-	-	Cthe_1807	-
TAG11664	-	fig|203119.11.peg.1914	-	-	-	Cthe_1808	-
TAG11665	-	fig|203119.11.peg.1918	-	-	-	Cthe_1812	-
TAG11666	-	fig|203119.11.peg.1920	-	-	-	Cthe_1814	-
TAG11667	-	fig|203119.11.peg.1921	-	-	-	Cthe_1815	-
TAG11668	-	fig|203119.11.peg.1922	-	-	-	Cthe_1816	-
TAG11669	-	fig|203119.11.peg.1924	-	-	-	Cthe_1818	-
TAG11670	fig|1094508.3.peg.2256,fig|1094508.3.peg.2639	fig|203119.11.peg.1927	fig|31899.10.peg.1877|SAMN05216182_1664	-	Tsac_2229,Tsac_2604	Cthe_1821	-
TAG11671	-	fig|203119.11.peg.1931	-	-	-	Cthe_1825	-
TAG11672	-	fig|203119.11.peg.1932	-	-	-	Cthe_1826	-
TAG11673	-	fig|203119.11.peg.1933	-	-	-	Cthe_1827	-
TAG11674	-	fig|203119.11.peg.1934	-	-	-	Cthe_1828	-
TAG11675	-	fig|203119.11.peg.1935	-	-	-	Cthe_1829	-
TAG11676	-	fig|203119.11.peg.1936	-	-	-	Cthe_1830	-
TAG11677	-	fig|203119.11.peg.1937	-	-	-	Cthe_1831	-
TAG11678	-	fig|203119.11.peg.1938	-	-	-	Cthe_1832	-
TAG11679	-	fig|203119.11.peg.1939	-	-	-	Cthe_1833	-
TAG11680	fig|1094508.3.peg.1704	fig|203119.11.peg.193	fig|31899.10.peg.1596|SAMN05216182_1394	fig|394503.7.peg.1388	Tsac_1681	Cthe_0181	Ccel_1347
TAG11681	-	fig|203119.11.peg.1940	-	-	-	Cthe_1834	-
TAG11682	-	fig|203119.11.peg.1941	-	-	-	Cthe_1835	-
TAG11683	-	fig|203119.11.peg.1942	-	-	-	-	-
TAG11684	-	fig|203119.11.peg.1943	-	-	-	Cthe_1836	-
TAG11685	-	fig|203119.11.peg.1944	-	-	-	Cthe_1837	-
TAG11686	-	fig|203119.11.peg.1950	-	-	-	Cthe_1843	-
TAG11687	-	fig|203119.11.peg.1956	-	fig|394503.7.peg.771	-	Cthe_1849	Ccel_0745
TAG11688	-	fig|203119.11.peg.1957	-	fig|394503.7.peg.1768	-	Cthe_1850	Ccel_1716
TAG11689	-	fig|203119.11.peg.1958	-	-	-	Cthe_1851	-
TAG11690	-	fig|203119.11.peg.1961	-	-	-	Cthe_1854	-
TAG11691	-	fig|203119.11.peg.196	-	-	-	Cthe_0184	-
TAG11692	-	fig|203119.11.peg.1970	-	-	-	-	-
TAG11693	fig|1094508.3.peg.810	fig|203119.11.peg.1972	fig|31899.10.peg.1559|SAMN05216182_1357	fig|394503.7.peg.2997	Tsac_0804	Cthe_1864	Ccel_2911
TAG11694	-	fig|203119.11.peg.1973	-	-	-	Cthe_1865	-
TAG11695	-	fig|203119.11.peg.1979	-	-	-	-	-
TAG11696	-	fig|203119.11.peg.197	-	-	-	Cthe_0185	-
TAG11697	-	fig|203119.11.peg.1980	-	-	-	Cthe_1871	-
TAG11698	-	fig|203119.11.peg.1982	-	-	-	Cthe_1873	-
TAG11699	-	fig|203119.11.peg.1983	-	-	-	Cthe_1874	-
TAG11700	-	fig|203119.11.peg.1984	-	-	-	Cthe_1875	-
TAG11701	-	fig|203119.11.peg.1985	-	-	-	Cthe_1876	-
TAG11702	-	fig|203119.11.peg.1986	-	-	-	-	-
TAG11703	-	fig|203119.11.peg.1987	-	-	-	-	-
TAG11704	-	fig|203119.11.peg.1991	-	-	-	Cthe_1880	-
TAG11705	-	fig|203119.11.peg.1992	-	-	-	Cthe_1881	-
TAG11706	-	fig|203119.11.peg.1993	-	-	-	Cthe_1882	-
TAG11707	-	fig|203119.11.peg.1994	-	-	-	-	-
TAG11708	-	fig|203119.11.peg.1996	-	-	-	-	-
TAG11709	-	fig|203119.11.peg.1998	-	-	-	Cthe_1885	-
TAG11710	-	fig|203119.11.peg.19	-	-	-	Cthe_0019	-
TAG11711	fig|1094508.3.peg.1567	fig|203119.11.peg.1	-	-	Tsac_1546	Cthe_0001	-
TAG11712	-	fig|203119.11.peg.2000	-	-	-	Cthe_1887	-
TAG11713	-	fig|203119.11.peg.2001	-	-	-	Cthe_1888	-
TAG11714	-	fig|203119.11.peg.2002	-	-	-	Cthe_1889	-
TAG11715	-	fig|203119.11.peg.2003	-	-	-	Cthe_1890	-
TAG11716	-	fig|203119.11.peg.2004	-	-	-	-	-
TAG11717	-	fig|203119.11.peg.2005	-	-	-	-	-
TAG11718	-	fig|203119.11.peg.2006	-	-	-	Cthe_1893	-
TAG11719	-	fig|203119.11.peg.2007	-	-	-	Cthe_1894	-
TAG11720	-	fig|203119.11.peg.2011	-	-	-	-	-
TAG11721	-	fig|203119.11.peg.2012	-	-	-	Cthe_1899	-
TAG11722	-	fig|203119.11.peg.2013	-	-	-	-	-
TAG11723	-	fig|203119.11.peg.2014	-	-	-	-	-
TAG11724	-	fig|203119.11.peg.2015	-	-	-	Cthe_1901	-
TAG11725	-	fig|203119.11.peg.2016	-	-	-	Cthe_1902	-
TAG11726	-	fig|203119.11.peg.2017	-	-	-	Cthe_1903	-
TAG11727	-	fig|203119.11.peg.2018	-	-	-	Cthe_1904	-
TAG11728	-	fig|203119.11.peg.2019	-	-	-	Cthe_1905	-
TAG11729	-	fig|203119.11.peg.2020	-	-	-	Cthe_1906	-
TAG11730	-	fig|203119.11.peg.2021	-	-	-	Cthe_1907	-
TAG11731	-	fig|203119.11.peg.2022	-	-	-	Cthe_1908	-
TAG11732	-	fig|203119.11.peg.2023	-	fig|394503.7.peg.2405	-	Cthe_1909	Ccel_2334
TAG11733	-	fig|203119.11.peg.2024	-	-	-	Cthe_1910	-
TAG11734	-	fig|203119.11.peg.2025	-	-	-	Cthe_1911	-
TAG11735	-	fig|203119.11.peg.2026	-	-	-	Cthe_1912	-
TAG11736	-	fig|203119.11.peg.2027	-	-	-	Cthe_1913	-
TAG11737	-	fig|203119.11.peg.2028	-	-	-	Cthe_1914	-
TAG11738	-	fig|203119.11.peg.2029	-	-	-	Cthe_1915	-
TAG11739	-	fig|203119.11.peg.202	-	-	-	Cthe_0190	-
TAG11740	-	fig|203119.11.peg.2033	fig|31899.10.peg.2597|SAMN05216182_2362	fig|394503.7.peg.308	-	Cthe_1919	Ccel_0293
TAG11741	-	fig|203119.11.peg.2036	-	-	-	Cthe_1922	-
TAG11742	-	fig|203119.11.peg.203	-	-	-	Cthe_0191	-
TAG11743	-	fig|203119.11.peg.2040	-	-	-	Cthe_1925	-
TAG11744	-	fig|203119.11.peg.2041	-	-	-	Cthe_1926	-
TAG11745	-	fig|203119.11.peg.2042	-	-	-	Cthe_1927	-
TAG11746	-	fig|203119.11.peg.2043	-	-	-	Cthe_1928	-
TAG11747	-	fig|203119.11.peg.2044	-	-	-	Cthe_1929	-
TAG11748	fig|1094508.3.peg.1254,fig|1094508.3.peg.379	fig|203119.11.peg.1964,fig|203119.11.peg.2045	fig|31899.10.peg.2310|SAMN05216182_2097,fig|31899.10.peg.2915|SAMN05216182_2662	fig|394503.7.peg.2989,fig|394503.7.peg.305	Tsac_1240,Tsac_0373	Cthe_1857,Cthe_1930	Ccel_2904,Ccel_0290
TAG11749	fig|1094508.3.peg.303	fig|203119.11.peg.2046	fig|31899.10.peg.2916|SAMN05216182_2663	fig|394503.7.peg.304	Tsac_0301	Cthe_1931	Ccel_0289
TAG11750	-	fig|203119.11.peg.2047	-	-	-	Cthe_1932	-
TAG11751	-	fig|203119.11.peg.2049	-	-	-	Cthe_1934	-
TAG11752	-	fig|203119.11.peg.2055	-	-	-	Cthe_1940	-
TAG11753	-	fig|203119.11.peg.2057	-	-	-	Cthe_1942	-
TAG11754	fig|1094508.3.peg.1505	fig|203119.11.peg.2059	-	-	Tsac_1485	Cthe_1944	-
TAG11755	-	fig|203119.11.peg.205	-	-	-	Cthe_0193	-
TAG11756	fig|1094508.3.peg.1065,fig|1094508.3.peg.938	fig|203119.11.peg.2060,fig|203119.11.peg.2061	fig|31899.10.peg.154|SAMN05216182_0086	fig|394503.7.peg.1831,fig|394503.7.peg.376	Tsac_1054,Tsac_0928	Cthe_1945,Cthe_1946	Ccel_1779,Ccel_0360
TAG11757	-	fig|203119.11.peg.2064	-	-	-	Cthe_1949	-
TAG11758	-	fig|203119.11.peg.2065	-	-	-	Cthe_1950	-
TAG11759	-	fig|203119.11.peg.2066	-	-	-	Cthe_1951	-
TAG11760	-	fig|203119.11.peg.2067	-	-	-	Cthe_1952	-
TAG11761	-	fig|203119.11.peg.206	-	-	-	Cthe_0194	-
TAG11762	-	fig|203119.11.peg.207	-	-	-	-	-
TAG11763	-	fig|203119.11.peg.2072	-	-	-	Cthe_1957	-
TAG11764	-	fig|203119.11.peg.2073	-	-	-	-	-
TAG11765	-	fig|203119.11.peg.2074	-	fig|394503.7.peg.368	-	Cthe_1958	Ccel_0352
TAG11766	-	fig|203119.11.peg.2076	-	-	-	Cthe_1960	-
TAG11767	-	fig|203119.11.peg.2078	fig|31899.10.peg.2052|SAMN05216182_1844	fig|394503.7.peg.363	-	Cthe_1962	Ccel_0347
TAG11768	-	fig|203119.11.peg.2079	-	-	-	Cthe_1963	-
TAG11769	-	fig|203119.11.peg.2080	-	-	-	Cthe_1964	-
TAG11770	-	fig|203119.11.peg.2081	-	-	-	Cthe_1965	-
TAG11771	-	fig|203119.11.peg.2082	-	-	-	-	-
TAG11772	-	fig|203119.11.peg.2083	-	-	-	Cthe_1966	-
TAG11773	-	fig|203119.11.peg.2084	-	-	-	Cthe_1967	-
TAG11774	-	fig|203119.11.peg.2085	-	-	-	Cthe_1968	-
TAG11775	-	fig|203119.11.peg.2086	-	-	-	Cthe_1969	-
TAG11776	-	fig|203119.11.peg.2087	-	-	-	Cthe_1970	-
TAG11777	-	fig|203119.11.peg.2088	-	-	-	Cthe_1971	-
TAG11778	-	fig|203119.11.peg.2089	-	-	-	Cthe_1972	-
TAG11779	-	fig|203119.11.peg.208	-	-	-	Cthe_0195	-
TAG11780	-	fig|203119.11.peg.2090	-	-	-	Cthe_1973	-
TAG11781	-	fig|203119.11.peg.2091	-	-	-	Cthe_1974	-
TAG11782	-	fig|203119.11.peg.2092	-	-	-	Cthe_1975	-
TAG11783	-	fig|203119.11.peg.2093	-	-	-	Cthe_1976	-
TAG11784	-	fig|203119.11.peg.2094	-	-	-	Cthe_1978	-
TAG11785	-	fig|203119.11.peg.2095	-	-	-	Cthe_1979	-
TAG11786	-	fig|203119.11.peg.2096	-	-	-	-	-
TAG11787	-	fig|203119.11.peg.2098	-	-	-	-	-
TAG11788	-	fig|203119.11.peg.2099	-	-	-	Cthe_1981	-
TAG11789	-	fig|203119.11.peg.209	-	-	-	Cthe_0196	-
TAG11790	-	fig|203119.11.peg.2100	-	-	-	Cthe_1982	-
TAG11791	-	fig|203119.11.peg.2101	-	-	-	Cthe_1983	-
TAG11792	-	fig|203119.11.peg.2102	-	-	-	-	-
TAG11793	-	fig|203119.11.peg.2103	-	-	-	Cthe_1984	-
TAG11794	-	fig|203119.11.peg.2104	-	-	-	Cthe_1985	-
TAG11795	-	fig|203119.11.peg.2105	-	-	-	-	-
TAG11796	-	fig|203119.11.peg.2106	-	-	-	Cthe_1986	-
TAG11797	-	fig|203119.11.peg.2107	-	-	-	-	-
TAG11798	-	fig|203119.11.peg.2108	-	-	-	Cthe_1987	-
TAG11799	-	fig|203119.11.peg.2109	-	-	-	Cthe_1988	-
TAG11800	-	fig|203119.11.peg.2110	-	-	-	-	-
TAG11801	-	fig|203119.11.peg.2111	-	-	-	-	-
TAG11802	-	fig|203119.11.peg.2112	-	-	-	Cthe_1990	-
TAG11803	-	fig|203119.11.peg.2113	-	-	-	Cthe_1991	-
TAG11804	-	fig|203119.11.peg.2114	-	-	-	Cthe_1992	-
TAG11805	-	fig|203119.11.peg.2115	-	-	-	Cthe_1993	-
TAG11806	-	fig|203119.11.peg.2116	-	-	-	Cthe_1994	-
TAG11807	-	fig|203119.11.peg.2117	-	-	-	Cthe_1995	-
TAG11808	-	fig|203119.11.peg.2118	-	-	-	Cthe_1996	-
TAG11809	-	fig|203119.11.peg.2119	-	-	-	Cthe_1998	-
TAG11810	-	fig|203119.11.peg.2120	-	-	-	Cthe_1999	-
TAG11811	-	fig|203119.11.peg.2121	-	-	-	Cthe_2000	-
TAG11812	-	fig|203119.11.peg.2122	-	-	-	Cthe_2001	-
TAG11813	-	fig|203119.11.peg.2123	-	-	-	Cthe_2002	-
TAG11814	-	fig|203119.11.peg.2124	-	-	-	-	-
TAG11815	-	fig|203119.11.peg.2127	-	-	-	-	-
TAG11816	-	fig|203119.11.peg.2128	-	-	-	-	-
TAG11817	-	fig|203119.11.peg.2129	-	-	-	Cthe_2008	-
TAG11818	-	fig|203119.11.peg.2130	-	-	-	Cthe_2009	-
TAG11819	-	fig|203119.11.peg.2131	-	-	-	Cthe_2010	-
TAG11820	-	fig|203119.11.peg.2132	-	-	-	-	-
TAG11821	-	fig|203119.11.peg.2133	-	-	-	Cthe_2012	-
TAG11822	-	fig|203119.11.peg.2134	-	-	-	Cthe_2013	-
TAG11823	-	fig|203119.11.peg.2135	-	-	-	Cthe_2014	-
TAG11824	-	fig|203119.11.peg.2136	-	-	-	Cthe_2015	-
TAG11825	-	fig|203119.11.peg.2137	-	-	-	-	-
TAG11826	-	fig|203119.11.peg.2138	-	-	-	-	-
TAG11827	-	fig|203119.11.peg.2139	-	-	-	Cthe_2017	-
TAG11828	-	fig|203119.11.peg.2140	-	-	-	Cthe_2018	-
TAG11829	-	fig|203119.11.peg.2141	-	-	-	Cthe_2019	-
TAG11830	-	fig|203119.11.peg.2142	-	-	-	-	-
TAG11831	-	fig|203119.11.peg.2143	-	-	-	Cthe_2020	-
TAG11832	-	fig|203119.11.peg.2144	-	-	-	-	-
TAG11833	-	fig|203119.11.peg.2145	-	-	-	Cthe_2021	-
TAG11834	-	fig|203119.11.peg.2146	-	-	-	Cthe_2022	-
TAG11835	-	fig|203119.11.peg.2147	-	-	-	-	-
TAG11836	-	fig|203119.11.peg.2148	-	-	-	Cthe_2024	-
TAG11837	-	fig|203119.11.peg.2149	-	-	-	Cthe_2025	-
TAG11838	-	fig|203119.11.peg.2150	-	-	-	Cthe_2026	-
TAG11839	-	fig|203119.11.peg.2151	-	-	-	Cthe_2027	-
TAG11840	-	fig|203119.11.peg.2152	-	-	-	Cthe_2028	-
TAG11841	-	fig|203119.11.peg.2153	-	-	-	Cthe_2029	-
TAG11842	-	fig|203119.11.peg.2154	-	-	-	Cthe_2030	-
TAG11843	-	fig|203119.11.peg.2156	-	-	-	Cthe_2032	-
TAG11844	-	fig|203119.11.peg.2157	-	-	-	Cthe_2033	-
TAG11845	-	fig|203119.11.peg.2158	-	-	-	Cthe_2034	-
TAG11846	-	fig|203119.11.peg.2159	-	-	-	-	-
TAG11847	-	fig|203119.11.peg.2160	-	-	-	Cthe_2036	-
TAG11848	-	fig|203119.11.peg.2161	-	-	-	-	-
TAG11849	-	fig|203119.11.peg.2162	-	-	-	-	-
TAG11850	-	fig|203119.11.peg.2163	-	-	-	-	-
TAG11851	-	fig|203119.11.peg.2164	-	-	-	Cthe_2038	-
TAG11852	-	fig|203119.11.peg.2167	-	-	-	Cthe_2041	-
TAG11853	-	fig|203119.11.peg.2168	-	-	-	-	-
TAG11854	-	fig|203119.11.peg.2169	-	-	-	-	-
TAG11855	-	fig|203119.11.peg.216	-	-	-	Cthe_0203	-
TAG11856	-	fig|203119.11.peg.2170	-	-	-	-	-
TAG11857	-	fig|203119.11.peg.2171	-	-	-	Cthe_2044	-
TAG11858	-	fig|203119.11.peg.2172	-	-	-	Cthe_2045	-
TAG11859	-	fig|203119.11.peg.2173	-	-	-	Cthe_2047	-
TAG11860	-	fig|203119.11.peg.2174	-	-	-	Cthe_2048	-
TAG11861	-	fig|203119.11.peg.2178	-	-	-	Cthe_2052	-
TAG11862	-	fig|203119.11.peg.2179	-	-	-	Cthe_2053	-
TAG11863	-	fig|203119.11.peg.217	-	fig|394503.7.peg.2556	-	Cthe_0204	Ccel_2479
TAG11864	-	fig|203119.11.peg.2182	-	-	-	Cthe_2056	-
TAG11865	-	fig|203119.11.peg.2183	-	-	-	Cthe_2057	-
TAG11866	-	fig|203119.11.peg.2189	-	-	-	Cthe_2063	-
TAG11867	-	fig|203119.11.peg.218	-	-	-	Cthe_0205	-
TAG11868	-	fig|203119.11.peg.2190	-	-	-	Cthe_2064	-
TAG11869	fig|1094508.3.peg.2096	fig|203119.11.peg.2193	fig|31899.10.peg.1950|SAMN05216182_1736	fig|394503.7.peg.2956	Tsac_2069	Cthe_2067	Ccel_2873
TAG11870	-	fig|203119.11.peg.219	-	-	-	Cthe_0206	-
TAG11871	-	fig|203119.11.peg.2200	-	fig|394503.7.peg.3419	-	Cthe_2074	Ccel_3342
TAG11872	-	fig|203119.11.peg.2201	-	-	-	-	-
TAG11873	-	fig|203119.11.peg.2203	-	-	-	Cthe_2076	-
TAG11874	fig|1094508.3.peg.1693	fig|203119.11.peg.2207	fig|31899.10.peg.1271|SAMN05216182_1084	fig|394503.7.peg.187	Tsac_1671	Cthe_2080	Ccel_0179
TAG11875	fig|1094508.3.peg.1691	fig|203119.11.peg.2208	fig|31899.10.peg.1270|SAMN05216182_1083	fig|394503.7.peg.186	Tsac_1669	Cthe_2081	Ccel_0178
TAG11876	-	fig|203119.11.peg.220	-	-	-	Cthe_0207	-
TAG11877	-	fig|203119.11.peg.2211	-	-	-	Cthe_2084	-
TAG11878	-	fig|203119.11.peg.2212	-	-	-	-	-
TAG11879	fig|1094508.3.peg.1862	fig|203119.11.peg.2213	fig|31899.10.peg.1910|SAMN05216182_1696	fig|394503.7.peg.185	Tsac_1837	Cthe_2085	Ccel_0177
TAG11880	-	fig|203119.11.peg.2216	-	-	-	Cthe_2088	-
TAG11881	-	fig|203119.11.peg.2218	-	-	-	Cthe_2090	-
TAG11882	-	fig|203119.11.peg.2219	-	-	-	Cthe_2091	-
TAG11883	-	fig|203119.11.peg.221	-	-	-	Cthe_0208	-
TAG11884	-	fig|203119.11.peg.2222	-	-	-	Cthe_2094	-
TAG11885	-	fig|203119.11.peg.222	-	-	-	Cthe_0209	-
TAG11886	-	fig|203119.11.peg.2235	-	-	-	Cthe_2107	-
TAG11887	-	fig|203119.11.peg.2237	-	-	-	-	-
TAG11888	-	fig|203119.11.peg.2238	fig|31899.10.peg.384|SAMN05216182_0257	-	-	Cthe_2109	-
TAG11889	-	fig|203119.11.peg.2239	-	-	-	Cthe_2110	-
TAG11890	-	fig|203119.11.peg.2240	-	-	-	Cthe_2111	-
TAG11891	-	fig|203119.11.peg.2241	-	-	-	Cthe_2112	-
TAG11892	-	fig|203119.11.peg.2242	-	-	-	Cthe_2113	-
TAG11893	-	fig|203119.11.peg.2243	-	-	-	Cthe_2114	-
TAG11894	-	fig|203119.11.peg.2246	-	-	-	Cthe_2117	-
TAG11895	-	fig|203119.11.peg.2247	-	-	-	Cthe_2118	-
TAG11896	-	fig|203119.11.peg.2248	-	-	-	Cthe_2119	-
TAG11897	-	fig|203119.11.peg.224	-	-	-	Cthe_0211	-
TAG11898	-	fig|203119.11.peg.225	-	-	-	-	-
TAG11899	-	fig|203119.11.peg.2250	-	-	-	Cthe_2121	-
TAG11900	-	fig|203119.11.peg.2251	-	-	-	Cthe_2122	-
TAG11901	-	fig|203119.11.peg.2252	-	-	-	Cthe_2123	-
TAG11902	-	fig|203119.11.peg.2253	-	-	-	-	-
TAG11903	-	fig|203119.11.peg.2254	-	-	-	-	-
TAG11904	-	fig|203119.11.peg.2257	-	-	-	Cthe_2127	-
TAG11905	-	fig|203119.11.peg.2258	-	-	-	Cthe_2128	-
TAG11906	-	fig|203119.11.peg.2259	-	-	-	-	-
TAG11907	-	fig|203119.11.peg.2262	-	-	-	-	-
TAG11908	-	fig|203119.11.peg.2263	-	-	-	Cthe_2132	-
TAG11909	-	fig|203119.11.peg.2264	-	-	-	Cthe_2133	-
TAG11910	-	fig|203119.11.peg.2265	-	-	-	-	-
TAG11911	-	fig|203119.11.peg.2266	-	-	-	Cthe_2135	-
TAG11912	-	fig|203119.11.peg.2267	-	-	-	Cthe_2136	-
TAG11913	-	fig|203119.11.peg.2268	-	-	-	Cthe_2137	-
TAG11914	-	fig|203119.11.peg.2269	-	-	-	Cthe_2138	-
TAG11915	-	fig|203119.11.peg.2270	-	-	-	Cthe_2139	-
TAG11916	-	fig|203119.11.peg.2271	-	-	-	Cthe_2140	-
TAG11917	-	fig|203119.11.peg.2272	-	-	-	-	-
TAG11918	-	fig|203119.11.peg.2273	-	-	-	Cthe_2141	-
TAG11919	-	fig|203119.11.peg.2277	-	-	-	-	-
TAG11920	-	fig|203119.11.peg.2278	-	-	-	Cthe_2146	-
TAG11921	-	fig|203119.11.peg.2279	-	-	-	-	-
TAG11922	-	fig|203119.11.peg.227	-	-	-	Cthe_0213	-
TAG11923	-	fig|203119.11.peg.228	-	-	-	-	-
TAG11924	-	fig|203119.11.peg.2280	-	-	-	Cthe_2147	-
TAG11925	-	fig|203119.11.peg.2281	-	-	-	Cthe_2148	-
TAG11926	-	fig|203119.11.peg.2282	-	-	-	Cthe_2149	-
TAG11927	-	fig|203119.11.peg.2283	-	-	-	Cthe_2150	-
TAG11928	-	fig|203119.11.peg.2284	-	-	-	Cthe_2151	-
TAG11929	-	fig|203119.11.peg.2285	-	-	-	-	-
TAG11930	-	fig|203119.11.peg.2286	-	-	-	Cthe_2152	-
TAG11931	-	fig|203119.11.peg.2287	-	-	-	Cthe_2153	-
TAG11932	-	fig|203119.11.peg.2288	-	-	-	-	-
TAG11933	-	fig|203119.11.peg.2289	-	-	-	Cthe_2154	-
TAG11934	-	fig|203119.11.peg.2290	-	-	-	Cthe_2155	-
TAG11935	-	fig|203119.11.peg.2291	-	-	-	Cthe_2156	-
TAG11936	-	fig|203119.11.peg.2292	-	-	-	Cthe_2157	-
TAG11937	-	fig|203119.11.peg.2293	-	-	-	-	-
TAG11938	-	fig|203119.11.peg.2294	-	-	-	-	-
TAG11939	-	fig|203119.11.peg.2296	-	-	-	-	-
TAG11940	-	fig|203119.11.peg.2297	-	-	-	Cthe_2159	-
TAG11941	-	fig|203119.11.peg.2298	-	-	-	Cthe_2160	-
TAG11942	-	fig|203119.11.peg.2299	-	-	-	-	-
TAG11943	-	fig|203119.11.peg.2300	-	-	-	Cthe_2161	-
TAG11944	-	fig|203119.11.peg.2302	-	-	-	Cthe_2163	-
TAG11945	-	fig|203119.11.peg.2303	-	-	-	-	-
TAG11946	-	fig|203119.11.peg.2306	fig|31899.10.peg.354|SAMN05216182_0228	fig|394503.7.peg.3439	-	Cthe_2166	Ccel_3361
TAG11947	-	fig|203119.11.peg.2307	-	-	-	Cthe_2167	-
TAG11948	fig|1094508.3.peg.2180	fig|203119.11.peg.2308	-	fig|394503.7.peg.1380	Tsac_2153	Cthe_2168	Ccel_1339
TAG11949	-	fig|203119.11.peg.2309	-	-	-	Cthe_2169	-
TAG11950	-	fig|203119.11.peg.2311	-	-	-	Cthe_2171	-
TAG11951	-	fig|203119.11.peg.2313	-	-	-	Cthe_2173	-
TAG11952	-	fig|203119.11.peg.2314	-	-	-	Cthe_2174	-
TAG11953	-	fig|203119.11.peg.2315	-	-	-	Cthe_2175	-
TAG11954	-	fig|203119.11.peg.2316	-	-	-	Cthe_2176	-
TAG11955	-	fig|203119.11.peg.2317	-	-	-	Cthe_2177	-
TAG11956	-	fig|203119.11.peg.2318	-	fig|394503.7.peg.659	-	Cthe_2178	Ccel_0637
TAG11957	-	fig|203119.11.peg.2319	-	-	-	Cthe_2179	-
TAG11958	-	fig|203119.11.peg.2320	-	-	-	Cthe_2180	-
TAG11959	-	fig|203119.11.peg.2324	-	-	-	Cthe_2184	-
TAG11960	-	fig|203119.11.peg.2328	-	-	-	Cthe_2188	-
TAG11961	-	fig|203119.11.peg.2329	-	-	-	Cthe_2189	-
TAG11962	-	fig|203119.11.peg.2332	-	-	-	Cthe_2192	-
TAG11963	-	fig|203119.11.peg.2333	-	-	-	-	-
TAG11964	-	fig|203119.11.peg.2334	-	-	-	Cthe_2193	-
TAG11965	-	fig|203119.11.peg.2335	-	fig|394503.7.peg.1272	-	Cthe_2194	Ccel_1232
TAG11966	-	fig|203119.11.peg.2336	-	fig|394503.7.peg.1706	-	Cthe_2195	Ccel_1656
TAG11967	-	fig|203119.11.peg.2339	-	-	-	Cthe_2198	-
TAG11968	-	fig|203119.11.peg.233	-	fig|394503.7.peg.1460	-	Cthe_0218	Ccel_1418
TAG11969	-	fig|203119.11.peg.2340	-	-	-	Cthe_2199	-
TAG11970	-	fig|203119.11.peg.2341	-	-	-	Cthe_2200	-
TAG11971	-	fig|203119.11.peg.2342	-	-	-	Cthe_2201	-
TAG11972	-	fig|203119.11.peg.2343	-	-	-	Cthe_2202	-
TAG11973	-	fig|203119.11.peg.2349	-	-	-	Cthe_2208	-
TAG11974	-	fig|203119.11.peg.234	-	-	-	Cthe_0219	-
TAG11975	-	fig|203119.11.peg.2354	-	-	-	Cthe_2213	-
TAG11976	-	fig|203119.11.peg.2355	-	-	-	-	-
TAG11977	-	fig|203119.11.peg.2358	-	-	-	-	-
TAG11978	-	fig|203119.11.peg.2359	-	-	-	Cthe_2216	-
TAG11979	-	fig|203119.11.peg.235	-	-	-	Cthe_0220	-
TAG11980	-	fig|203119.11.peg.236	-	-	-	-	-
TAG11981	fig|1094508.3.peg.2697	fig|203119.11.peg.2361	fig|31899.10.peg.2162|SAMN05216182_1942	fig|394503.7.peg.111	Tsac_2659	Cthe_2218	Ccel_0105
TAG11982	-	fig|203119.11.peg.2365	-	-	-	Cthe_2222	-
TAG11983	-	fig|203119.11.peg.2366	-	-	-	Cthe_2223	-
TAG11984	-	fig|203119.11.peg.2367	-	-	-	Cthe_2224	-
TAG11985	-	fig|203119.11.peg.2368	-	-	-	Cthe_2225	-
TAG11986	-	fig|203119.11.peg.2369	-	-	-	Cthe_2226	-
TAG11987	-	fig|203119.11.peg.2370	-	-	-	Cthe_2227	-
TAG11988	-	fig|203119.11.peg.2371	-	-	-	Cthe_2228	-
TAG11989	-	fig|203119.11.peg.2374	-	-	-	Cthe_2231	-
TAG11990	-	fig|203119.11.peg.2377	-	-	-	Cthe_2234	-
