fig|31899.10.peg.846|SAMN05216182_0687	WP_015907022.1	100	767	0	0	1	767	1	767	0	1541	767	767
fig|31899.10.peg.847|SAMN05216182_0688	WP_041727319.1	100	370	0	0	1	370	1	370	0	723	370	370
fig|31899.10.peg.848|SAMN05216182_0689	WP_015907024.1	100	605	0	0	1	605	1	605	0	1225	605	605
fig|31899.10.peg.849|SAMN05216182_0690	WP_015907025.1	100	229	0	0	1	229	1	229	1.61E-164	454	229	229
fig|31899.10.peg.851|SAMN05216182_0692	WP_015907027.1	100	463	0	0	1	463	1	463	0	944	463	463
fig|31899.10.peg.852|SAMN05216182_0693	WP_015907028.1	100	208	0	0	1	208	1	208	3.35E-141	394	208	208
fig|31899.10.peg.853|SAMN05216182_0694	WP_015907029.1	100	180	0	0	1	180	1	180	3.71E-129	361	180	180
fig|31899.10.peg.854|SAMN05216182_0695	WP_015907030.1	100	462	0	0	1	462	1	462	0	914	462	462
fig|31899.10.peg.855|SAMN05216182_0696	WP_013431110.1	100	102	0	0	1	102	1	102	1.11E-66	196	102	102
fig|31899.10.peg.856|SAMN05216182_0697	WP_015907031.1	100	118	0	0	1	118	1	118	6.89E-83	238	118	118
fig|31899.10.peg.857|SAMN05216182_0698	WP_015907032.1	100	256	0	0	1	256	1	256	0	511	256	256
fig|31899.10.peg.858|SAMN05216182_0699	WP_015907033.1	100	1157	0	0	1	1157	1	1157	0	2321	1157	1157
fig|31899.10.peg.859|SAMN05216182_0700	WP_015907034.1	100	84	0	0	1	84	1	84	1.13E-55	166	84	84
fig|31899.10.peg.860|SAMN05216182_0701	WP_015907035.1	100	120	0	0	1	120	1	120	6.06E-84	241	120	120
fig|31899.10.peg.861|SAMN05216182_0702	WP_015907036.1	100	256	0	0	1	256	1	256	0	527	256	256
fig|31899.10.peg.862|SAMN05216182_0703	WP_015907037.1	100	479	0	0	1	479	1	479	0	961	479	479
fig|31899.10.peg.863|SAMN05216182_0704	WP_015907038.1	100	388	0	0	1	388	1	388	0	790	388	388
fig|31899.10.peg.864|SAMN05216182_0705	WP_015907039.1	100	157	0	0	1	157	1	157	1.61E-107	304	157	157
fig|31899.10.peg.865|SAMN05216182_0706	WP_015907040.1	100	221	0	0	1	221	1	221	1.80E-163	451	221	221
fig|31899.10.peg.866|SAMN05216182_0707	WP_015907041.1	100	147	0	0	1	147	1	147	8.58E-108	304	147	147
fig|31899.10.peg.867|SAMN05216182_0708	WP_015907042.1	100	549	0	0	1	549	1	549	0	1116	549	549
fig|31899.10.peg.868|SAMN05216182_0709	WP_015907043.1	100	825	0	0	1	825	1	825	0	1703	825	825
fig|31899.10.peg.869|SAMN05216182_0710	WP_015907044.1	100	381	0	0	1	381	1	381	0	774	381	381
fig|31899.10.peg.870|SAMN05216182_0712	WP_015907045.1	100	253	0	0	1	253	1	253	0	503	253	253
fig|31899.10.peg.871|SAMN05216182_0713	WP_015907046.1	100	410	0	0	1	410	1	410	0	815	410	410
fig|31899.10.peg.872|SAMN05216182_0714	WP_015907047.1	100	464	0	0	1	464	1	464	0	939	464	464
fig|31899.10.peg.873|SAMN05216182_0715	WP_015907048.1	100	138	0	0	1	138	1	138	3.15E-100	284	138	138
fig|31899.10.peg.874|SAMN05216182_0716	WP_015907049.1	100	421	0	0	1	421	1	421	0	879	421	421
fig|31899.10.peg.875|SAMN05216182_0717	WP_015907050.1	100	451	0	0	1	451	1	451	0	921	451	451
fig|31899.10.peg.876|SAMN05216182_0718	WP_015907051.1	100	127	0	0	1	127	1	127	3.60E-86	247	127	127
fig|31899.10.peg.877|SAMN05216182_0719	WP_015907052.1	100	160	0	0	1	160	1	160	3.85E-114	321	160	160
fig|31899.10.peg.878|SAMN05216182_0720	WP_015907053.1	100	452	0	0	1	452	1	452	0	933	452	452
fig|31899.10.peg.879|SAMN05216182_0721	WP_015907054.1	100	790	0	0	1	790	1	790	0	1644	790	790
fig|31899.10.peg.880|SAMN05216182_0722	WP_015907055.1	100	811	0	0	1	811	1	811	0	1687	811	811
fig|31899.10.peg.881|SAMN05216182_0723	WP_015907056.1	100	407	0	0	1	407	1	407	0	827	407	407
fig|31899.10.peg.882|SAMN05216182_0724	WP_015907057.1	100	448	0	0	1	448	1	448	0	899	448	448
fig|31899.10.peg.883|SAMN05216182_0726	WP_015907058.1	100	158	0	0	1	158	1	158	1.59E-112	317	158	158
fig|31899.10.peg.884|SAMN05216182_0727	WP_015907059.1	100	1139	0	0	1	1139	1	1139	0	2279	1139	1139
fig|31899.10.peg.885|SAMN05216182_0728	WP_015907060.1	100	340	0	0	1	340	1	340	0	692	340	340
fig|31899.10.peg.886|SAMN05216182_0729	WP_015907061.1	100	588	0	0	1	588	1	588	0	1190	588	588
fig|31899.10.peg.887|SAMN05216182_0730	WP_015907062.1	100	250	0	0	1	250	1	250	0	504	250	250
fig|31899.10.peg.888|SAMN05216182_0731	WP_015907063.1	100	729	0	0	1	729	1	729	0	1513	729	729
fig|31899.10.peg.889|SAMN05216182_0732	WP_015907064.1	100	272	0	0	1	272	1	272	0	556	272	272
fig|31899.10.peg.890|SAMN05216182_0733	WP_015907065.1	100	189	0	0	1	189	1	189	1.11E-135	378	189	189
fig|31899.10.peg.893|SAMN05216182_0735	WP_015907067.1	100	244	0	0	1	244	1	244	9.71E-178	489	244	244
fig|31899.10.peg.894|SAMN05216182_0736	WP_015907068.1	100	403	0	0	1	403	1	403	0	813	403	403
fig|31899.10.peg.895|SAMN05216182_0737	WP_015907069.1	100	461	0	0	1	461	1	461	0	938	461	461
fig|31899.10.peg.898|SAMN05216182_0739	WP_015907071.1	100	328	0	0	1	328	1	328	0	672	328	328
fig|31899.10.peg.899|SAMN05216182_0740	WP_015907072.1	100	164	0	0	1	164	1	164	3.62E-117	329	164	164
fig|31899.10.peg.900|SAMN05216182_0741	WP_015907073.1	100	263	0	0	1	263	1	263	0	513	263	263
fig|31899.10.peg.902|SAMN05216182_0742	WP_015907074.1	100	368	0	0	1	368	1	368	0	764	368	368
fig|31899.10.peg.906|SAMN05216182_0744	WP_015907075.1	100	460	0	0	1	460	1	460	0	900	460	460
fig|31899.10.peg.909|SAMN05216182_0746	WP_015907077.1	100	224	0	0	1	224	1	224	2.24E-166	459	224	224
fig|31899.10.peg.914|SAMN05216182_0748	WP_015907079.1	100	219	0	0	1	219	1	219	3.83E-159	440	219	219
fig|31899.10.peg.917	WP_049760238.1	100	202	0	0	1	202	1	202	4.55E-145	403	202	202
fig|31899.10.peg.919|SAMN05216182_0751	WP_015907082.1	100	252	0	0	1	252	1	252	9.33E-179	493	252	252
fig|31899.10.peg.922|SAMN05216182_0753	WP_015907083.1	100	239	0	0	1	239	1	239	1.27E-172	476	239	239
fig|31899.10.peg.926|SAMN05216182_0757	WP_015907085.1	100	211	0	0	1	211	1	211	5.49E-152	421	211	211
fig|31899.10.peg.927|SAMN05216182_0758	WP_013431064.1	100	203	0	0	1	203	1	203	3.80E-144	400	203	203
fig|31899.10.peg.928|SAMN05216182_0759	WP_015907086.1	100	515	0	0	1	515	1	515	0	1048	515	515
fig|31899.10.peg.930|SAMN05216182_0761	WP_015907087.1	100	271	0	0	1	271	1	271	0	567	271	271
fig|31899.10.peg.931|SAMN05216182_0762	WP_015907088.1	100	264	0	0	1	264	1	264	0	532	264	264
fig|31899.10.peg.932|SAMN05216182_0763	WP_015907089.1	100	264	0	0	1	264	1	264	0	532	264	264
fig|31899.10.peg.933|SAMN05216182_0764	WP_015907090.1	100	535	0	0	1	535	1	535	0	1093	535	535
fig|31899.10.peg.934|SAMN05216182_0765	WP_015907091.1	100	170	0	0	1	170	1	170	7.63E-119	334	170	170
fig|31899.10.peg.935|SAMN05216182_0766	WP_013431057.1	100	333	0	0	1	333	1	333	0	686	333	333
fig|31899.10.peg.936|SAMN05216182_0767	WP_015907092.1	100	507	0	0	1	507	1	507	0	1021	507	507
fig|31899.10.peg.939|SAMN05216182_0770	WP_015907095.1	100	203	0	0	1	203	1	203	4.13E-151	418	203	203
fig|31899.10.peg.940|SAMN05216182_0771	WP_013431052.1	100	57	0	0	1	57	1	57	2.36E-35	113	57	57
fig|31899.10.peg.941|SAMN05216182_0772	WP_015907096.1	100	185	0	0	1	185	1	185	1.77E-134	375	185	185
fig|31899.10.peg.943|SAMN05216182_0774	WP_013431048.1	100	109	0	0	1	109	1	109	1.22E-75	219	109	109
fig|31899.10.peg.944|SAMN05216182_0775	WP_015907099.1	100	148	0	0	1	148	1	148	1.53E-102	291	148	148
fig|31899.10.peg.945|SAMN05216182_0776	WP_015907100.1	100	320	0	0	1	320	1	320	0	644	320	320
fig|31899.10.peg.946|SAMN05216182_0777	WP_015907101.1	100	295	0	0	1	295	1	295	0	593	295	295
fig|31899.10.peg.947|SAMN05216182_0778	WP_015907102.1	100	412	0	0	1	412	1	412	0	817	412	412
fig|31899.10.peg.949|SAMN05216182_0779	WP_015907103.1	100	465	0	0	1	465	1	465	0	967	465	465
fig|31899.10.peg.950|SAMN05216182_0780	WP_015907104.1	100	109	0	0	1	109	1	109	2.90E-76	221	109	109
fig|31899.10.peg.951|SAMN05216182_0781	WP_041727048.1	100	236	0	0	1	236	1	236	5.59E-172	474	236	236
fig|31899.10.peg.954|SAMN05216182_0784	WP_015907108.1	100	390	0	0	1	390	1	390	0	788	390	390
fig|31899.10.peg.955|SAMN05216182_0785	WP_015907109.1	100	643	0	0	1	643	1	643	0	1315	643	643
fig|31899.10.peg.956|SAMN05216182_0786	WP_015907110.1	100	335	0	0	1	335	1	335	0	674	335	335
fig|31899.10.peg.957|SAMN05216182_0787	WP_013431024.1	100	231	0	0	1	231	1	231	3.30E-169	466	231	231
fig|31899.10.peg.958|SAMN05216182_0788	WP_015907111.1	100	741	0	0	1	741	1	741	0	1506	741	741
fig|31899.10.peg.959|SAMN05216182_0789	WP_015907112.1	100	95	0	0	1	95	1	95	1.53E-66	195	95	95
fig|31899.10.peg.960|SAMN05216182_0791	WP_015907113.1	100	135	0	0	1	135	1	135	3.75E-94	268	135	135
fig|31899.10.peg.961|SAMN05216182_0792	WP_015907114.1	100	558	0	0	1	558	1	558	0	1108	558	558
fig|31899.10.peg.962|SAMN05216182_0793	WP_015907115.1	100	554	0	0	1	554	1	554	0	1131	554	554
fig|31899.10.peg.963|SAMN05216182_0794	WP_015907116.1	100	295	0	0	1	295	1	295	0	577	295	295
fig|31899.10.peg.965|SAMN05216182_0796	WP_015907118.1	100	203	0	0	1	203	1	203	6.27E-142	395	203	203
fig|31899.10.peg.966|SAMN05216182_0797	WP_015907119.1	100	342	0	0	1	342	1	342	0	680	342	342
fig|31899.10.peg.967|SAMN05216182_0798	WP_015907120.1	100	297	0	0	1	297	1	297	0	614	297	297
fig|31899.10.peg.968|SAMN05216182_0799	WP_015907121.1	100	325	0	0	1	325	1	325	0	656	325	325
fig|31899.10.peg.969|SAMN05216182_0801	WP_015907122.1	100	290	0	0	1	290	1	290	0	583	290	290
fig|31899.10.peg.970|SAMN05216182_0802	WP_013431011.1	100	168	0	0	1	168	1	168	5.45E-116	326	168	168
fig|31899.10.peg.971|SAMN05216182_0803	WP_015907123.1	100	298	0	0	1	298	1	298	0	608	298	298
fig|31899.10.peg.973|SAMN05216182_0805	WP_015907125.1	100	322	0	0	1	322	1	322	0	650	322	322
fig|31899.10.peg.974|SAMN05216182_0806	WP_015907126.1	100	330	0	0	1	330	1	330	0	675	330	330
fig|31899.10.peg.975|SAMN05216182_0807	WP_015907127.1	100	262	0	0	1	262	1	262	0	530	262	262
fig|31899.10.peg.976|SAMN05216182_0808	WP_013431005.1	100	106	0	0	1	106	1	106	6.49E-71	207	106	106
fig|31899.10.peg.977|SAMN05216182_0809	WP_015907128.1	100	411	0	0	1	411	1	411	0	839	411	411
fig|31899.10.peg.978|SAMN05216182_0810	WP_015907129.1	100	224	0	0	1	224	1	224	2.36E-163	451	224	224
fig|31899.10.peg.979|SAMN05216182_0811	WP_015907130.1	100	695	0	0	1	695	1	695	0	1449	695	695
fig|31899.10.peg.982|SAMN05216182_0813	WP_015907132.1	100	149	0	0	1	149	1	149	1.00E-101	288	149	149
fig|31899.10.peg.983|SAMN05216182_0815	WP_013289825.1	100	84	0	0	1	84	1	84	1.80E-56	169	84	84
fig|31899.10.peg.984|SAMN05216182_0816	WP_015907133.1	100	316	0	0	1	316	1	316	0	639	316	316
fig|31899.10.peg.985|SAMN05216182_0817	WP_015907134.1	100	214	0	0	1	214	1	214	1.45E-161	446	214	214
fig|31899.10.peg.986|SAMN05216182_0818	WP_015907135.1	100	820	0	0	1	820	1	820	0	1693	820	820
fig|31899.10.peg.987|SAMN05216182_0819	WP_015907136.1	100	478	0	0	1	478	1	478	0	990	478	478
fig|31899.10.peg.988|SAMN05216182_0820	WP_015907137.1	100	380	0	0	1	380	1	380	0	768	380	380
fig|31899.10.peg.989|SAMN05216182_0821	WP_015907138.1	100	393	0	0	1	393	1	393	0	814	393	393
fig|31899.10.peg.990|SAMN05216182_0822	WP_015907139.1	100	650	0	0	1	650	1	650	0	1348	650	650
fig|31899.10.peg.991|SAMN05216182_0823	WP_013430992.1	100	232	0	0	1	232	1	232	8.47E-174	478	232	232
fig|31899.10.peg.992|SAMN05216182_0824	WP_015907140.1	100	507	0	0	1	507	1	507	0	1031	507	507
fig|31899.10.peg.993|SAMN05216182_0825	WP_015907141.1	100	155	0	0	1	155	1	155	7.94E-113	317	155	155
fig|31899.10.peg.994|SAMN05216182_0826	WP_015907142.1	100	402	0	0	1	402	1	402	0	830	402	402
fig|31899.10.peg.995|SAMN05216182_0827	WP_015907143.1	100	192	0	0	1	192	1	192	4.94E-137	382	192	192
fig|31899.10.peg.996|SAMN05216182_0828	WP_015907144.1	100	371	0	0	1	371	1	371	0	759	371	371
fig|31899.10.peg.998|SAMN05216182_0829	WP_015907145.1	100	65	0	0	1	65	1	65	2.52E-44	136	65	65
fig|31899.10.peg.999|SAMN05216182_0830	WP_015907146.1	100	328	0	0	1	328	1	328	0	670	328	328
fig|31899.10.peg.1000|SAMN05216182_0831	WP_015907147.1	100	502	0	0	1	502	1	502	0	1036	502	502
fig|31899.10.peg.1001|SAMN05216182_0832	WP_015907148.1	100	495	0	0	1	495	1	495	0	996	495	495
fig|31899.10.peg.1002|SAMN05216182_0833	WP_015907149.1	100	194	0	0	1	194	1	194	4.50E-140	390	194	194
fig|31899.10.peg.1003|SAMN05216182_0834	WP_013430979.1	100	240	0	0	1	240	1	240	9.66E-179	491	240	240
fig|31899.10.peg.1005|SAMN05216182_0836	WP_015907151.1	100	572	0	0	1	572	1	572	0	1175	572	572
fig|31899.10.peg.1006|SAMN05216182_0837	WP_015907152.1	100	209	0	0	1	209	1	209	1.07E-152	423	209	209
fig|31899.10.peg.1007|SAMN05216182_0838	WP_015907153.1	100	650	0	0	1	650	1	650	0	1254	650	650
fig|31899.10.peg.1008|SAMN05216182_0839	WP_015907154.1	100	183	0	0	1	183	1	183	9.76E-126	352	183	183
fig|31899.10.peg.1009|SAMN05216182_0840	WP_015907155.1	100	343	0	0	1	343	1	343	0	687	343	343
fig|31899.10.peg.1010|SAMN05216182_0841	WP_015907156.1	100	556	0	0	1	556	1	556	0	1083	556	556
fig|31899.10.peg.1011|SAMN05216182_0842	WP_015907157.1	100	492	0	0	1	492	1	492	0	974	492	492
fig|31899.10.peg.1012|SAMN05216182_0843	WP_015907158.1	100	280	0	0	1	280	1	280	0	564	280	280
fig|31899.10.peg.1013|SAMN05216182_0844	WP_015907159.1	100	123	0	0	1	123	1	123	4.91E-85	244	123	123
fig|31899.10.peg.1015|SAMN05216182_0846	WP_015907161.1	100	329	0	0	1	329	1	329	0	640	329	329
fig|31899.10.peg.1016|SAMN05216182_0847	WP_015907162.1	100	147	0	0	1	147	1	147	9.23E-101	286	147	147
fig|31899.10.peg.1017|SAMN05216182_0848	WP_015907163.1	100	617	0	0	1	617	1	617	0	1230	617	617
fig|31899.10.peg.1018|SAMN05216182_0849	WP_015907164.1	100	208	0	0	1	208	1	208	2.01E-150	417	208	208
fig|31899.10.peg.1019|SAMN05216182_0850	WP_015907165.1	100	174	0	0	1	174	1	174	1.52E-124	348	174	174
fig|31899.10.peg.1020|SAMN05216182_0851	WP_015907166.1	100	303	0	0	1	303	1	303	0	602	303	303
fig|31899.10.peg.1021|SAMN05216182_0852	WP_015907167.1	100	289	0	0	1	289	1	289	0	575	289	289
fig|31899.10.peg.1023|SAMN05216182_0855	WP_015907169.1	100	132	0	0	1	132	1	132	1.56E-89	256	132	132
fig|31899.10.peg.1024|SAMN05216182_0856	WP_015907170.1	100	118	0	0	1	118	1	118	5.25E-80	231	118	118
fig|31899.10.peg.1025|SAMN05216182_0857	WP_015907171.1	100	421	0	0	1	421	1	421	0	870	421	421
fig|31899.10.peg.1026|SAMN05216182_0858	WP_015907172.1	100	594	0	0	1	594	1	594	0	1201	594	594
fig|31899.10.peg.1027|SAMN05216182_0859	WP_015907173.1	100	755	0	0	1	755	1	755	0	1531	755	755
fig|31899.10.peg.1029|SAMN05216182_0860	WP_015907174.1	100	313	0	0	1	313	1	313	0	625	313	313
fig|31899.10.peg.1030|SAMN05216182_0861	WP_015907175.1	100	301	0	0	1	301	1	301	0	612	301	301
fig|31899.10.peg.1031|SAMN05216182_0862	WP_015907176.1	100	500	0	0	1	500	1	500	0	1016	500	500
fig|31899.10.peg.1032|SAMN05216182_0863	WP_015907177.1	100	446	0	0	1	446	1	446	0	900	446	446
fig|31899.10.peg.1033|SAMN05216182_0864	WP_015907178.1	100	623	0	0	1	623	1	623	0	1237	623	623
fig|31899.10.peg.1034|SAMN05216182_0865	WP_015907179.1	100	546	0	0	1	546	1	546	0	1096	546	546
fig|31899.10.peg.1035|SAMN05216182_0866	WP_015907180.1	100	406	0	0	1	406	1	406	0	801	406	406
fig|31899.10.peg.1036|SAMN05216182_0867	WP_015907181.1	100	147	0	0	1	147	1	147	3.12E-103	292	147	147
fig|31899.10.peg.1037|SAMN05216182_0868	WP_015907182.1	100	438	0	0	1	438	1	438	0	902	438	438
fig|31899.10.peg.1038|SAMN05216182_0869	WP_015907183.1	100	235	0	0	1	235	1	235	4.72E-173	476	235	235
fig|31899.10.peg.1039|SAMN05216182_0870	WP_015907184.1	100	58	0	0	1	58	1	58	1.30E-35	114	58	58
fig|31899.10.peg.1043|SAMN05216182_0873	WP_015907186.1	100	547	0	0	1	547	1	547	0	1097	547	547
fig|31899.10.peg.1045|SAMN05216182_0874	WP_015907187.1	100	1136	0	0	1	1136	1	1136	0	2323	1136	1136
fig|31899.10.peg.1046|SAMN05216182_0875	WP_015907188.1	100	637	0	0	1	637	1	637	0	1277	637	637
fig|31899.10.peg.1051|SAMN05216182_0877	WP_015907189.1	100	225	0	0	1	225	1	225	3.55E-168	463	225	225
fig|31899.10.peg.1052|SAMN05216182_0878	WP_015907190.1	100	231	0	0	1	231	1	231	3.66E-162	449	231	231
fig|31899.10.peg.1053|SAMN05216182_0879	WP_015907191.1	100	435	0	0	1	435	1	435	0	889	435	435
fig|31899.10.peg.1054|SAMN05216182_0880	WP_015907192.1	100	296	0	0	1	296	1	296	0	596	296	296
fig|31899.10.peg.1055|SAMN05216182_0881	WP_015907193.1	100	275	0	0	1	275	1	275	0	551	275	275
fig|31899.10.peg.1056|SAMN05216182_0882	WP_015907194.1	100	399	0	0	1	399	1	399	0	796	399	399
fig|31899.10.peg.1057|SAMN05216182_0883	WP_015907195.1	100	689	0	0	1	689	1	689	0	1406	689	689
fig|31899.10.peg.1059|SAMN05216182_0884	WP_015907196.1	100	354	0	0	1	354	1	354	0	717	354	354
fig|31899.10.peg.1060|SAMN05216182_0885	WP_015907197.1	100	240	0	0	1	240	1	240	5.04E-178	489	240	240
fig|31899.10.peg.1061|SAMN05216182_0886	WP_013289899.1	100	323	0	0	1	323	1	323	0	655	323	323
fig|31899.10.peg.1062|SAMN05216182_0887	WP_013289901.1	100	47	0	0	1	47	1	47	2.09E-27	92	47	47
fig|31899.10.peg.1064|SAMN05216182_0888	WP_015907198.1	100	453	0	0	1	453	1	453	0	929	453	453
fig|31899.10.peg.1065|SAMN05216182_0889	WP_015907199.1	100	171	0	0	1	171	1	171	1.67E-122	343	171	171
fig|31899.10.peg.1066|SAMN05216182_0890	WP_015907200.1	100	415	0	0	1	415	1	415	0	819	415	415
fig|31899.10.peg.1067|SAMN05216182_0891	WP_015907201.1	100	310	0	0	1	310	1	310	0	622	310	310
fig|31899.10.peg.1068|SAMN05216182_0892	WP_015907202.1	100	555	0	0	1	555	1	555	0	1115	555	555
fig|31899.10.peg.1069|SAMN05216182_0893	WP_015907203.1	100	76	0	0	1	76	1	76	9.33E-49	148	76	76
fig|31899.10.peg.1070|SAMN05216182_0894	WP_041727071.1	100	238	0	0	1	238	1	238	5.48E-177	487	238	238
fig|31899.10.peg.1071|SAMN05216182_0895	WP_015907205.1	100	419	0	0	1	419	1	419	0	847	419	419
fig|31899.10.peg.1072|SAMN05216182_0896	WP_015907206.1	100	265	0	0	1	265	1	265	0	545	265	265
fig|31899.10.peg.1073|SAMN05216182_0897	WP_015907207.1	100	148	0	0	1	148	1	148	1.16E-105	298	148	148
fig|31899.10.peg.1074|SAMN05216182_0898	WP_013403882.1	100	213	0	0	1	213	1	213	4.92E-156	432	213	213
fig|31899.10.peg.1075|SAMN05216182_0899	WP_015907208.1	100	148	0	0	1	148	1	148	4.06E-109	307	148	148
fig|31899.10.peg.1076|SAMN05216182_0900	WP_015907209.1	100	465	0	0	1	465	1	465	0	952	465	465
fig|31899.10.peg.1078|SAMN05216182_0902	WP_015907210.1	100	189	0	0	1	189	1	189	6.55E-136	379	189	189
fig|31899.10.peg.1079|SAMN05216182_0903	WP_015907211.1	100	1141	0	0	1	1141	1	1141	0	2301	1141	1141
fig|31899.10.peg.1080|SAMN05216182_0904	WP_015907212.1	100	335	0	0	1	335	1	335	0	659	335	335
fig|31899.10.peg.1081|SAMN05216182_0905	WP_015907213.1	100	456	0	0	1	456	1	456	0	913	456	456
fig|31899.10.peg.1082|SAMN05216182_0906	WP_015907214.1	100	177	0	0	1	177	1	177	8.87E-125	349	177	177
fig|31899.10.peg.1083|SAMN05216182_0907	WP_015907215.1	100	616	0	0	1	616	1	616	0	1252	616	616
fig|31899.10.peg.1084|SAMN05216182_0908	WP_015907216.1	100	445	0	0	1	445	1	445	0	921	445	445
fig|31899.10.peg.1086|SAMN05216182_0910	WP_015907218.1	100	280	0	0	1	280	1	280	0	568	280	280
fig|31899.10.peg.1088|SAMN05216182_0911	WP_015907219.1	100	94	0	0	1	94	1	94	1.53E-62	185	94	94
fig|31899.10.peg.1089|SAMN05216182_0912	WP_015907220.1	100	256	0	0	1	256	1	256	0	519	256	256
fig|31899.10.peg.1090|SAMN05216182_0913	WP_015907221.1	100	91	0	0	1	91	1	91	1.16E-60	180	91	91
fig|31899.10.peg.1091|SAMN05216182_0914	WP_015907222.1	100	80	0	0	1	80	1	80	1.11E-54	164	80	80
fig|31899.10.peg.1093|SAMN05216182_0916	WP_015907224.1	100	106	0	0	1	106	1	106	2.13E-71	208	106	106
fig|31899.10.peg.1094|SAMN05216182_0917	WP_013430895.1	100	99	0	0	1	99	1	99	5.70E-64	189	99	99
fig|31899.10.peg.1095|SAMN05216182_0918	WP_015907225.1	100	120	0	0	1	120	1	120	1.15E-81	235	120	120
fig|31899.10.peg.1096|SAMN05216182_0919	WP_015907226.1	100	217	0	0	1	217	1	217	1.95E-157	436	217	217
fig|31899.10.peg.1097|SAMN05216182_0920	WP_015907227.1	100	493	0	0	1	493	1	493	0	1003	493	493
fig|31899.10.peg.1098	WP_079504002.1	100	59	0	0	1	59	1	59	6.76E-38	119	59	59
fig|31899.10.peg.1099|SAMN05216182_0922	WP_013430891.1	100	417	0	0	1	417	1	417	0	826	417	417
fig|31899.10.peg.1100|SAMN05216182_0923	WP_015907228.1	100	415	0	0	1	415	1	415	0	818	415	415
fig|31899.10.peg.1101|SAMN05216182_0924	WP_013430889.1	100	162	0	0	1	162	1	162	4.87E-114	321	162	162
fig|31899.10.peg.1104|SAMN05216182_0927	WP_015907231.1	100	383	0	0	1	383	1	383	0	783	383	383
fig|31899.10.peg.1105|SAMN05216182_0928	WP_015907232.1	100	319	0	0	1	319	1	319	0	652	319	319
fig|31899.10.peg.1107|SAMN05216182_0929	WP_015907233.1	100	240	0	0	1	240	1	240	1.07E-179	494	240	240
fig|31899.10.peg.1108	WP_041727075.1	100	74	0	0	1	74	1	74	6.77E-49	149	74	74
fig|31899.10.peg.1109|SAMN05216182_0930	WP_015907234.1	100	293	0	0	1	293	1	293	0	595	293	293
fig|31899.10.peg.1110|SAMN05216182_0931	WP_015907235.1	100	552	0	0	1	552	1	552	0	1116	552	552
fig|31899.10.peg.1111|SAMN05216182_0932	WP_015907236.1	100	552	0	0	1	552	1	552	0	1132	552	552
fig|31899.10.peg.1115|SAMN05216182_0935	WP_015907237.1	100	223	0	0	1	223	1	223	5.92E-161	445	223	223
fig|31899.10.peg.1124|SAMN05216182_0940	WP_015907238.1	100	139	0	0	1	139	1	139	1.29E-96	275	139	139
fig|31899.10.peg.1125|SAMN05216182_0941	WP_015907239.1	100	277	0	0	1	277	1	277	0	553	277	277
fig|31899.10.peg.1126|SAMN05216182_0942	WP_015907240.1	100	252	0	0	1	252	1	252	4.87E-176	486	252	252
fig|31899.10.peg.1127|SAMN05216182_0943	WP_041727077.1	100	248	0	0	1	248	1	248	8.52E-174	479	248	248
fig|31899.10.peg.1128|SAMN05216182_0944	WP_015907242.1	100	218	0	0	1	218	1	218	4.87E-157	434	218	218
fig|31899.10.peg.1129|SAMN05216182_0945	WP_015907243.1	100	227	0	0	1	227	1	227	6.20E-164	453	227	227
fig|31899.10.peg.1130|SAMN05216182_0946	WP_013430872.1	100	316	0	0	1	316	1	316	0	651	316	316
fig|31899.10.peg.1131|SAMN05216182_0947	WP_013430871.1	100	138	0	0	1	138	1	138	5.53E-102	288	138	138
fig|31899.10.peg.1136|SAMN05216182_0950	WP_013403845.1	100	66	0	0	1	66	1	66	7.60E-43	132	66	66
fig|31899.10.peg.1139|SAMN05216182_0952	WP_013430869.1	100	396	0	0	1	396	1	396	0	804	396	396
fig|31899.10.peg.1140|SAMN05216182_0953	WP_015907245.1	100	134	0	0	1	134	1	134	3.42E-92	263	134	134
fig|31899.10.peg.1142|SAMN05216182_0955	WP_015907247.1	100	798	0	0	1	798	1	798	0	1603	798	798
fig|31899.10.peg.1143|SAMN05216182_0956	WP_041727080.1	100	146	0	0	1	146	1	146	1.06E-99	283	146	146
fig|31899.10.peg.1144|SAMN05216182_0957	WP_015907249.1	100	311	0	0	1	311	1	311	0	632	311	311
fig|31899.10.peg.1145|SAMN05216182_0958	WP_015907250.1	100	119	0	0	1	119	1	119	7.74E-81	233	119	119
fig|31899.10.peg.1146|SAMN05216182_0959	WP_015907251.1	100	909	0	0	1	909	1	909	0	1834	909	909
fig|31899.10.peg.1149|SAMN05216182_0961	WP_015907252.1	100	428	0	0	1	428	1	428	0	879	428	428
fig|31899.10.peg.1150|SAMN05216182_0962	WP_015907253.1	100	349	0	0	1	349	1	349	0	718	349	349
fig|31899.10.peg.1151|SAMN05216182_0963	WP_015907254.1	100	433	0	0	1	433	1	433	0	891	433	433
fig|31899.10.peg.1152|SAMN05216182_0964	WP_015907255.1	100	259	0	0	1	259	1	259	0	528	259	259
fig|31899.10.peg.1153|SAMN05216182_0965	WP_015907256.1	100	421	0	0	1	421	1	421	0	867	421	421
fig|31899.10.peg.1154|SAMN05216182_0966	WP_015907257.1	100	228	0	0	1	228	1	228	2.62E-167	461	228	228
fig|31899.10.peg.1155|SAMN05216182_0967	WP_015907258.1	100	291	0	0	1	291	1	291	0	597	291	291
