# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	176051	177859	+						31771514	ATHE_RS00690	1809		
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	176051	177859	+	WP_079504048.1	WP_079504048.1		TIGR03986 family CRISPR-associated RAMP protein		31771514	ATHE_RS00690	1809	602	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	178388	180409	+						31771515	ATHE_RS00695	2022		old_locus_tag=Athe_0142
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	178388	180409	+	WP_015906774.1	WP_015906774.1		hypothetical protein		31771515	ATHE_RS00695	2022	673	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	180621	182699	+						31771516	ATHE_RS00700	2079		old_locus_tag=Athe_0143
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	180621	182699	+	WP_015906775.1	WP_015906775.1		alpha-amylase		31771516	ATHE_RS00700	2079	692	
gene	pseudogene	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	182739	183089	+						31771517	ATHE_RS00705	351		partial;pseudo
CDS	without_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	182739	183089	+				polysaccharide deacetylase		31771517	ATHE_RS00705	351		partial;pseudo
gene	pseudogene	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	183158	183304	-						31774151	ATHE_RS14170	147		partial;pseudo;old_locus_tag=Athe_0145
CDS	without_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	183158	183304	-				FMN reductase		31774151	ATHE_RS14170	147		partial;pseudo
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	183496	184248	+						31771518	ATHE_RS00710	753		old_locus_tag=Athe_0146
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	183496	184248	+	WP_015906776.1	WP_015906776.1		DeoR/GlpR transcriptional regulator		31771518	ATHE_RS00710	753	250	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	184276	185223	+					pfkB	31771519	ATHE_RS00715	948		old_locus_tag=Athe_0147
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	184276	185223	+	WP_015906777.1	WP_015906777.1		1-phosphofructokinase	pfkB	31771519	ATHE_RS00715	948	315	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	185214	185663	+						31771520	ATHE_RS00720	450		old_locus_tag=Athe_0148
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	185214	185663	+	WP_015906778.1	WP_015906778.1		PTS fructose transporter subunit IIA		31771520	ATHE_RS00720	450	149	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	185685	187049	+						31771521	ATHE_RS00725	1365		old_locus_tag=Athe_0149
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	185685	187049	+	WP_015906779.1	WP_015906779.1		PTS fructose transporter subunit IIBC		31771521	ATHE_RS00725	1365	454	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	187129	187389	+						31771522	ATHE_RS00730	261		old_locus_tag=Athe_0150
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	187129	187389	+	WP_013431304.1	WP_013431304.1		HPr family phosphocarrier protein		31771522	ATHE_RS00730	261	86	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	187382	189061	+					ptsP	31771523	ATHE_RS00735	1680		old_locus_tag=Athe_0151
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	187382	189061	+	WP_041726948.1	WP_041726948.1		phosphoenolpyruvate--protein phosphotransferase	ptsP	31771523	ATHE_RS00735	1680	559	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	189283	190248	+						31771524	ATHE_RS00740	966		old_locus_tag=Athe_0152
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	189283	190248	+	WP_015906781.1	WP_015906781.1		acetylesterase		31771524	ATHE_RS00740	966	321	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	190391	191320	+						31771525	ATHE_RS00745	930		old_locus_tag=Athe_0153
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	190391	191320	+	WP_015906782.1	WP_015906782.1		hypothetical protein		31771525	ATHE_RS00745	930	309	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	191487	192293	+						31771526	ATHE_RS00750	807		old_locus_tag=Athe_0154
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	191487	192293	+	WP_015906783.1	WP_015906783.1		glycosyl transferase family 2		31771526	ATHE_RS00750	807	268	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	192314	193429	+						31771527	ATHE_RS00755	1116		old_locus_tag=Athe_0155
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	192314	193429	+	WP_015906784.1	WP_015906784.1		hypothetical protein		31771527	ATHE_RS00755	1116	371	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	193473	194552	+						31771528	ATHE_RS00760	1080		old_locus_tag=Athe_0156
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	193473	194552	+	WP_015906785.1	WP_015906785.1		glycosyl transferase family 1		31771528	ATHE_RS00760	1080	359	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	194568	195419	+						31771529	ATHE_RS00765	852		old_locus_tag=Athe_0157
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	194568	195419	+	WP_015906786.1	WP_015906786.1		glycosyltransferase family 2 protein		31771529	ATHE_RS00765	852	283	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	195416	195652	+						31771530	ATHE_RS00770	237		old_locus_tag=Athe_0158
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	195416	195652	+	WP_015906787.1	WP_015906787.1		hypothetical protein		31771530	ATHE_RS00770	237	78	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	195697	199920	+						31771531	ATHE_RS00775	4224		old_locus_tag=Athe_0159
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	195697	199920	+	WP_015906788.1	WP_015906788.1		hypothetical protein		31771531	ATHE_RS00775	4224	1407	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	199933	200265	-						31771532	ATHE_RS00780	333		
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	199933	200265	-	WP_041726951.1	WP_041726951.1		DUF2752 domain-containing protein		31771532	ATHE_RS00780	333	110	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	200268	200672	-						31771533	ATHE_RS00785	405		old_locus_tag=Athe_0160
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	200268	200672	-	WP_015906789.1	WP_015906789.1		DUF4234 domain-containing protein		31771533	ATHE_RS00785	405	134	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	200857	202029	-						31771534	ATHE_RS00790	1173		old_locus_tag=Athe_0161
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	200857	202029	-	WP_015906790.1	WP_015906790.1		hypothetical protein		31771534	ATHE_RS00790	1173	390	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	202255	202536	+						31771535	ATHE_RS00795	282		old_locus_tag=Athe_0162
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	202255	202536	+	WP_015906791.1	WP_015906791.1		membrane protein		31771535	ATHE_RS00795	282	93	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	202605	203141	-						31771536	ATHE_RS00800	537		old_locus_tag=Athe_0163
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	202605	203141	-	WP_013404300.1	WP_013404300.1		rubrerythrin family protein		31771536	ATHE_RS00800	537	178	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	203166	203579	-						31771537	ATHE_RS00805	414		old_locus_tag=Athe_0164
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	203166	203579	-	WP_041726953.1	WP_041726953.1		transcriptional repressor		31771537	ATHE_RS00805	414	137	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	203747	205420	-						31771538	ATHE_RS00810	1674		old_locus_tag=Athe_0165
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	203747	205420	-	WP_015906793.1	WP_015906793.1		alpha-glucosidase		31771538	ATHE_RS00810	1674	557	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	205556	206182	-						31771539	ATHE_RS00815	627		old_locus_tag=Athe_0166
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	205556	206182	-	WP_015906794.1	WP_015906794.1		membrane protein		31771539	ATHE_RS00815	627	208	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	206185	207282	-						31771540	ATHE_RS00820	1098		old_locus_tag=Athe_0167
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	206185	207282	-	WP_015906795.1	WP_015906795.1		glycosyl transferase family 2		31771540	ATHE_RS00820	1098	365	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	207653	207898	+						31771541	ATHE_RS00825	246		old_locus_tag=Athe_0168
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	207653	207898	+	WP_015906796.1	WP_015906796.1		CopG family transcriptional regulator		31771541	ATHE_RS00825	246	81	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	207920	209353	+						31771542	ATHE_RS00830	1434		old_locus_tag=Athe_0169
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	207920	209353	+	WP_015906797.1	WP_015906797.1		[FeFe] hydrogenase H-cluster radical SAM maturase HydG		31771542	ATHE_RS00830	1434	477	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	209376	209762	-						31771543	ATHE_RS00835	387		old_locus_tag=Athe_0170
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	209376	209762	-	WP_015906798.1	WP_015906798.1		response regulator		31771543	ATHE_RS00835	387	128	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	209921	210643	+						31771544	ATHE_RS00840	723		old_locus_tag=Athe_0171
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	209921	210643	+	WP_015906799.1	WP_015906799.1		O-methyltransferase		31771544	ATHE_RS00840	723	240	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	210640	211497	+					rsmI	31771545	ATHE_RS00845	858		old_locus_tag=Athe_0172
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	210640	211497	+	WP_015906800.1	WP_015906800.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI	31771545	ATHE_RS00845	858	285	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	211556	211798	-						31771546	ATHE_RS00850	243		old_locus_tag=Athe_0173
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	211556	211798	-	WP_011917919.1	WP_011917919.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein		31771546	ATHE_RS00850	243	80	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	212384	215239	+						31771547	ATHE_RS00855	2856		old_locus_tag=Athe_0174
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	212384	215239	+	WP_015906801.1	WP_015906801.1		ABC transporter substrate-binding protein		31771547	ATHE_RS00855	2856	951	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	215292	216185	+						31771548	ATHE_RS00860	894		old_locus_tag=Athe_0175
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	215292	216185	+	WP_013431286.1	WP_013431286.1		sugar ABC transporter permease		31771548	ATHE_RS00860	894	297	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	216225	217088	+						31771549	ATHE_RS00865	864		old_locus_tag=Athe_0176
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	216225	217088	+	WP_013431285.1	WP_013431285.1		carbohydrate ABC transporter permease		31771549	ATHE_RS00865	864	287	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	217118	219268	+						31771550	ATHE_RS00870	2151		old_locus_tag=Athe_0177
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	217118	219268	+	WP_015906802.1	WP_015906802.1		DUF1282 domain-containing protein		31771550	ATHE_RS00870	2151	716	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	219296	221497	+						31771551	ATHE_RS00875	2202		old_locus_tag=Athe_0178
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	219296	221497	+	WP_015906803.1	WP_015906803.1		hypothetical protein		31771551	ATHE_RS00875	2202	733	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	221505	222425	+						31771552	ATHE_RS00880	921		old_locus_tag=Athe_0179
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	221505	222425	+	WP_015906804.1	WP_015906804.1		sugar ABC transporter permease		31771552	ATHE_RS00880	921	306	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	222455	223474	+						31771553	ATHE_RS00885	1020		old_locus_tag=Athe_0180
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	222455	223474	+	WP_015906805.1	WP_015906805.1		carbohydrate ABC transporter permease		31771553	ATHE_RS00885	1020	339	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	223549	225336	+						31771554	ATHE_RS00890	1788		old_locus_tag=Athe_0181
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	223549	225336	+	WP_013431280.1	WP_013431280.1		ABC transporter substrate-binding protein		31771554	ATHE_RS00890	1788	595	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	225442	229458	+						31771555	ATHE_RS00895	4017		old_locus_tag=Athe_0182
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	225442	229458	+	WP_015906806.1	WP_015906806.1		carbohydrate-binding protein		31771555	ATHE_RS00895	4017	1338	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	229475	231568	+						31771556	ATHE_RS00900	2094		old_locus_tag=Athe_0183
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	229475	231568	+	WP_015906807.1	WP_015906807.1		cellulose 1,4-beta-cellobiosidase		31771556	ATHE_RS00900	2094	697	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	231611	233116	+						31771557	ATHE_RS00905	1506		old_locus_tag=Athe_0184
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	231611	233116	+	WP_015906808.1	WP_015906808.1		xylan 1,4-beta-xylosidase		31771557	ATHE_RS00905	1506	501	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	233136	234149	+						31771558	ATHE_RS00910	1014		old_locus_tag=Athe_0185
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	233136	234149	+	WP_015906809.1	WP_015906809.1		endo-1,4-beta-xylanase		31771558	ATHE_RS00910	1014	337	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	234197	234994	+						31771559	ATHE_RS00915	798		old_locus_tag=Athe_0186
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	234197	234994	+	WP_015906810.1	WP_015906810.1		acetylesterase		31771559	ATHE_RS00915	798	265	
gene	pseudogene	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	235084	236244	+						31771560	ATHE_RS00920	1161		partial;pseudo;old_locus_tag=Athe_0187
CDS	without_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	235084	236244	+				beta-xylosidase		31771560	ATHE_RS00920	1161		partial;pseudo
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	236382	237821	+						31771561	ATHE_RS00925	1440		old_locus_tag=Athe_0188
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	236382	237821	+	WP_015906731.1	WP_015906731.1		ISLre2 family transposase ISCbe4		31771561	ATHE_RS00925	1440	479	
gene	pseudogene	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	237855	238151	+						31774152	ATHE_RS14175	297		partial;pseudo;old_locus_tag=Athe_0189
CDS	without_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	237855	238151	+				beta-xylosidase		31774152	ATHE_RS14175	297		partial;pseudo
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	238338	240086	+						31771562	ATHE_RS00930	1749		old_locus_tag=Athe_0190
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	238338	240086	+	WP_015906812.1	WP_015906812.1		LysM peptidoglycan-binding domain-containing protein		31771562	ATHE_RS00930	1749	582	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	240160	240825	-					queC	31771563	ATHE_RS00935	666		old_locus_tag=Athe_0191
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	240160	240825	-	WP_015906813.1	WP_015906813.1		7-cyano-7-deazaguanine synthase	queC	31771563	ATHE_RS00935	666	221	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	240838	241215	-						31771564	ATHE_RS00940	378		old_locus_tag=Athe_0192
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	240838	241215	-	WP_015906814.1	WP_015906814.1		reactive intermediate/imine deaminase		31771564	ATHE_RS00940	378	125	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	241240	241641	-						31771565	ATHE_RS00945	402		old_locus_tag=Athe_0193
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	241240	241641	-	WP_015906815.1	WP_015906815.1		zinc ribbon domain-containing protein		31771565	ATHE_RS00945	402	133	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	241783	241977	+						31771566	ATHE_RS00950	195		old_locus_tag=Athe_0194
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	241783	241977	+	WP_015906816.1	WP_015906816.1		thiamine biosynthesis protein ThiS		31771566	ATHE_RS00950	195	64	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	242005	242910	+						31771567	ATHE_RS00955	906		old_locus_tag=Athe_0195
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	242005	242910	+	WP_015906817.1	WP_015906817.1		tRNA(Ile)-lysidine synthetase		31771567	ATHE_RS00955	906	301	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	242980	243657	-						31771568	ATHE_RS00960	678		old_locus_tag=Athe_0196
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	242980	243657	-	WP_015906818.1	WP_015906818.1		7-carboxy-7-deazaguanine synthase QueE		31771568	ATHE_RS00960	678	225	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	243713	244123	-						31771569	ATHE_RS00965	411		old_locus_tag=Athe_0197
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	243713	244123	-	WP_015906819.1	WP_015906819.1		PIN domain-containing protein		31771569	ATHE_RS00965	411	136	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	244120	244389	-						31771570	ATHE_RS00970	270		old_locus_tag=Athe_0198
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	244120	244389	-	WP_015906820.1	WP_015906820.1		AbrB family transcriptional regulator		31771570	ATHE_RS00970	270	89	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	244822	246072	+						31771571	ATHE_RS00975	1251		old_locus_tag=Athe_0199
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	244822	246072	+	WP_015906821.1	WP_015906821.1		2-hydroxyacyl-CoA dehydratase		31771571	ATHE_RS00975	1251	416	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	246088	247707	+						31771572	ATHE_RS00980	1620		old_locus_tag=Athe_0200
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	246088	247707	+	WP_015906822.1	WP_015906822.1		3-hydroxyacyl-ACP dehydratase		31771572	ATHE_RS00980	1620	539	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	247818	248267	+						31771573	ATHE_RS00985	450		old_locus_tag=Athe_0201
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	247818	248267	+	WP_013431266.1	WP_013431266.1		MarR family transcriptional regulator		31771573	ATHE_RS00985	450	149	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	248287	250515	+						31771574	ATHE_RS00990	2229		old_locus_tag=Athe_0202
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	248287	250515	+	WP_015906823.1	WP_015906823.1		ABC transporter ATP-binding protein		31771574	ATHE_RS00990	2229	742	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	250512	252398	+						31771575	ATHE_RS00995	1887		old_locus_tag=Athe_0203
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	250512	252398	+	WP_015906824.1	WP_015906824.1		ABC transporter ATP-binding protein		31771575	ATHE_RS00995	1887	628	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	252597	253037	+						31771576	ATHE_RS01000	441		old_locus_tag=Athe_0204
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	252597	253037	+	WP_015906825.1	WP_015906825.1		DUF296 domain-containing protein		31771576	ATHE_RS01000	441	146	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	253067	253762	+						31771577	ATHE_RS01005	696		old_locus_tag=Athe_0205
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	253067	253762	+	WP_015906826.1	WP_015906826.1		FldZ protein		31771577	ATHE_RS01005	696	231	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	253804	255081	-						31771578	ATHE_RS01010	1278		old_locus_tag=Athe_0206
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	253804	255081	-	WP_015906827.1	WP_015906827.1		methyl-accepting chemotaxis protein		31771578	ATHE_RS01010	1278	425	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	255267	256511	+					murA	31771579	ATHE_RS01015	1245		old_locus_tag=Athe_0207
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	255267	256511	+	WP_015906828.1	WP_015906828.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	31771579	ATHE_RS01015	1245	414	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	256581	257009	+						31771580	ATHE_RS01020	429		old_locus_tag=Athe_0208
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	256581	257009	+	WP_079503997.1	WP_079503997.1		DUF1284 domain-containing protein		31771580	ATHE_RS01020	429	142	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	257002	257946	+						31771581	ATHE_RS01025	945		old_locus_tag=Athe_0209
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	257002	257946	+	WP_015906830.1	WP_015906830.1		biotin--[acetyl-CoA-carboxylase] ligase		31771581	ATHE_RS01025	945	314	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	257964	259094	+					folP	31771582	ATHE_RS01030	1131		old_locus_tag=Athe_0210
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	257964	259094	+	WP_015906831.1	WP_015906831.1		dihydropteroate synthase	folP	31771582	ATHE_RS01030	1131	376	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	259121	259336	+						31771583	ATHE_RS01035	216		old_locus_tag=Athe_0211
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	259121	259336	+	WP_015906832.1	WP_015906832.1		DUF3006 domain-containing protein		31771583	ATHE_RS01035	216	71	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	259341	259814	+					folK	31771584	ATHE_RS01040	474		old_locus_tag=Athe_0212
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	259341	259814	+	WP_015906833.1	WP_015906833.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK	31771584	ATHE_RS01040	474	157	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	259821	260615	+						31771585	ATHE_RS01045	795		old_locus_tag=Athe_0213
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	259821	260615	+	WP_015906834.1	WP_015906834.1		KR domain-containing protein		31771585	ATHE_RS01045	795	264	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	260644	261198	+						31771586	ATHE_RS01050	555		old_locus_tag=Athe_0214
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	260644	261198	+	WP_015906835.1	WP_015906835.1		Uma2 family endonuclease		31771586	ATHE_RS01050	555	184	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	261226	262560	+						31771587	ATHE_RS01055	1335		old_locus_tag=Athe_0215
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	261226	262560	+	WP_015906836.1	WP_015906836.1		hypothetical protein		31771587	ATHE_RS01055	1335	444	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	262597	263265	+						31771588	ATHE_RS01060	669		old_locus_tag=Athe_0216
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	262597	263265	+	WP_015906837.1	WP_015906837.1		phage shock protein A		31771588	ATHE_RS01060	669	222	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	263481	265775	+						31771589	ATHE_RS01065	2295		old_locus_tag=Athe_0217
